도,시군,품목,작기,농가명,week,조사일자,개체번호,액아 개수,액아구분,초장,엽수,엽장,엽폭,엽병장,관부직경,화방번호,화방별착과수
충남,논산,딸기,1,16,27.0,2021-03-18,2.0,1.0,본주,30.0,21.0,8.0,7.0,17.0,41.26,4.0,2.0
충남,논산,딸기,1,16,27.0,2021-03-18,2.0,1.0,액1,30.0,21.0,8.0,7.0,17.0,41.26,4.0,2.0
충남,논산,딸기,1,16,27.0,2021-03-18,2.0,1.0,본주,30.0,21.0,8.0,7.0,17.0,41.26,5.0,2.0
충남,논산,딸기,1,16,27.0,2021-03-18,2.0,1.0,본주,30.0,21.0,8.0,7.0,17.0,41.26,6.0,1.0
충남,논산,딸기,1,16,27.0,2021-03-18,3.0,1.0,액1,37.0,13.0,7.8,6.7,18.5,34.8,1.0,3.0
충남,논산,딸기,1,16,27.0,2021-03-18,3.0,1.0,본주,37.0,13.0,7.8,6.7,18.5,34.8,2.0,1.0
충남,논산,딸기,1,16,27.0,2021-03-18,3.0,1.0,액1,37.0,13.0,7.8,6.7,18.5,34.8,2.0,2.0
충남,논산,딸기,1,16,27.0,2021-03-18,3.0,1.0,본주,37.0,13.0,7.8,6.7,18.5,34.8,3.0,3.0
충남,논산,딸기,1,16,27.0,2021-03-18,3.0,1.0,본주,37.0,13.0,7.8,6.7,18.5,34.8,4.0,1.0
충남,논산,딸기,1,16,27.0,2021-03-18,4.0,1.0,본주,31.0,18.0,8.0,7.8,15.0,41.02,3.0,4.0
충남,논산,딸기,1,16,27.0,2021-03-18,4.0,1.0,본주,31.0,18.0,8.0,7.8,15.0,41.02,4.0,3.0
충남,논산,딸기,1,16,27.0,2021-03-18,4.0,1.0,본주,31.0,18.0,8.0,7.8,15.0,41.02,5.0,1.0
충남,논산,딸기,1,16,27.0,2021-03-18,4.0,1.0,액1,31.0,18.0,8.0,7.8,15.0,41.02,2.0,6.0
충남,논산,딸기,1,16,27.0,2021-03-18,4.0,1.0,액1,31.0,18.0,8.0,7.8,15.0,41.02,3.0,3.0
충남,논산,딸기,1,16,27.0,2021-03-18,4.0,1.0,액1,31.0,18.0,8.0,7.8,15.0,41.02,4.0,3.0
충남,논산,딸기,1,16,28.0,2021-03-25,1.0,1.0,액1,26.0,9.0,7.5,5.0,15.0,16.52,1.0,4.0
충남,논산,딸기,1,16,28.0,2021-03-25,1.0,1.0,액1,26.0,9.0,7.5,5.0,15.0,16.52,2.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,1.0,1.0,본주,26.0,9.0,7.5,5.0,15.0,16.52,3.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,액1,32.0,18.0,8.2,6.0,17.0,16.47,1.0,3.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,본주,32.0,18.0,8.2,6.0,17.0,21.13,3.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,액1,32.0,18.0,8.2,6.0,17.0,16.47,3.0,3.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,본주,32.0,18.0,8.2,6.0,17.0,21.13,4.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,액1,32.0,18.0,8.2,6.0,17.0,16.47,4.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,본주,32.0,18.0,8.2,6.0,17.0,21.13,5.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,2.0,1.0,본주,32.0,18.0,8.2,6.0,17.0,21.13,6.0,1.0
충남,논산,딸기,1,16,28.0,2021-03-25,3.0,1.0,액1,40.0,12.0,7.5,5.8,19.0,34.05,1.0,4.0
충남,논산,딸기,1,16,28.0,2021-03-25,3.0,1.0,액1,40.0,12.0,7.5,5.8,19.0,34.05,2.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,3.0,1.0,본주,40.0,12.0,7.5,5.8,19.0,34.05,3.0,3.0
충남,논산,딸기,1,16,28.0,2021-03-25,3.0,1.0,본주,40.0,12.0,7.5,5.8,19.0,34.05,4.0,1.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,본주,30.0,15.0,7.4,5.2,15.5,17.92,3.0,1.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,본주,30.0,15.0,7.4,5.2,15.5,17.92,4.0,3.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,본주,30.0,15.0,7.4,5.2,15.5,17.92,5.0,1.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,액1,30.0,15.0,7.4,5.2,15.5,17.92,2.0,4.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,액1,30.0,15.0,7.4,5.2,15.5,17.92,3.0,2.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,액1,30.0,15.0,7.4,5.2,15.5,17.92,4.0,3.0
충남,논산,딸기,1,16,28.0,2021-03-25,4.0,1.0,액1,30.0,15.0,7.4,5.2,15.5,17.92,5.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,1.0,1.0,액1,27.0,10.0,7.5,6.2,14.5,22.42,1.0,4.0
충남,논산,딸기,1,16,29.0,2021-04-01,1.0,1.0,액1,27.0,10.0,7.5,6.2,14.5,22.42,2.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,1.0,1.0,본주,27.0,10.0,7.5,6.2,14.5,22.42,3.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,2.0,1.0,액1,32.0,18.0,8.2,6.2,18.0,21.42,1.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,2.0,1.0,액1,32.0,18.0,8.2,6.2,18.0,21.42,3.0,3.0
충남,논산,딸기,1,16,29.0,2021-04-01,2.0,1.0,본주,32.0,18.0,8.2,6.2,18.0,21.36,4.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,2.0,1.0,액1,32.0,18.0,8.2,6.2,18.0,21.42,4.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,2.0,1.0,본주,32.0,18.0,8.2,6.2,18.0,21.36,5.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,2.0,1.0,본주,32.0,18.0,8.2,6.2,18.0,21.36,6.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,3.0,1.0,액1,40.0,12.0,7.5,6.6,24.0,23.56,1.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,3.0,1.0,액1,40.0,12.0,7.5,6.6,24.0,23.56,2.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,3.0,1.0,본주,40.0,12.0,7.5,6.6,24.0,17.46,3.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,3.0,1.0,본주,40.0,12.0,7.5,6.6,24.0,17.46,4.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,4.0,1.0,본주,31.0,16.0,8.0,6.0,16.5,16.82,4.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,4.0,1.0,본주,31.0,16.0,8.0,6.0,16.5,16.82,5.0,1.0
충남,논산,딸기,1,16,29.0,2021-04-01,4.0,1.0,액1,31.0,16.0,8.0,6.0,16.5,13.13,3.0,2.0
충남,논산,딸기,1,16,29.0,2021-04-01,4.0,1.0,액1,31.0,16.0,8.0,6.0,16.5,13.13,4.0,3.0
충남,논산,딸기,1,16,29.0,2021-04-01,4.0,1.0,액1,31.0,16.0,8.0,6.0,16.5,13.13,5.0,1.0
충남,논산,딸기,1,16,30.0,2021-04-08,1.0,1.0,액1,30.0,9.0,8.0,6.5,17.5,19.93,1.0,2.0
충남,논산,딸기,1,16,30.0,2021-04-08,1.0,1.0,액1,30.0,9.0,8.0,6.5,17.5,19.93,2.0,2.0
충남,논산,딸기,1,16,30.0,2021-04-08,1.0,1.0,액1,30.0,9.0,8.0,6.5,17.5,19.93,3.0,
충남,논산,딸기,1,16,30.0,2021-04-08,1.0,1.0,본주,30.0,9.0,8.0,6.5,17.5,19.93,3.0,2.0
충남,논산,딸기,1,16,30.0,2021-04-08,2.0,1.0,본주,32.0,17.0,8.0,6.5,17.8,17.93,0.0,
충남,논산,딸기,1,16,30.0,2021-04-08,2.0,1.0,액1,32.0,17.0,8.0,6.5,17.8,21.81,1.0,1.0
충남,논산,딸기,1,16,30.0,2021-04-08,2.0,1.0,액1,32.0,17.0,8.0,6.5,17.8,21.81,3.0,2.0
충남,논산,딸기,1,16,30.0,2021-04-08,2.0,1.0,본주,32.0,17.0,8.0,6.5,17.8,17.93,4.0,1.0
충남,논산,딸기,1,16,30.0,2021-04-08,2.0,1.0,본주,32.0,17.0,8.0,6.5,17.8,17.93,5.0,1.0
충남,논산,딸기,1,16,30.0,2021-04-08,3.0,1.0,액1,40.0,12.0,8.5,6.5,20.0,17.45,2.0,2.0
충남,논산,딸기,1,16,30.0,2021-04-08,3.0,1.0,액1,40.0,12.0,8.5,6.5,20.0,17.45,3.0,
충남,논산,딸기,1,16,30.0,2021-04-08,3.0,1.0,본주,40.0,12.0,8.5,6.5,20.0,13.42,4.0,1.0
충남,논산,딸기,1,16,30.0,2021-04-08,4.0,1.0,본주,30.0,18.0,9.0,7.0,19.5,13.99,5.0,1.0
충남,논산,딸기,1,16,30.0,2021-04-08,4.0,1.0,액1,30.0,18.0,9.0,7.0,19.5,13.25,4.0,3.0
충남,논산,딸기,1,16,31.0,2021-04-14,1.0,1.0,액1,27.0,10.0,6.5,5.7,17.8,20.11,2.0,2.0
충남,논산,딸기,1,16,31.0,2021-04-14,1.0,1.0,액1,27.0,10.0,6.5,5.7,17.8,20.11,3.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,1.0,1.0,본주,27.0,10.0,6.5,5.7,17.8,20.11,3.0,2.0
충남,논산,딸기,1,16,31.0,2021-04-14,2.0,1.0,액1,33.0,18.0,7.0,6.2,18.0,23.88,4.0,2.0
충남,논산,딸기,1,16,31.0,2021-04-14,2.0,1.0,액1,33.0,18.0,7.0,6.2,18.0,23.88,5.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,2.0,1.0,본주,33.0,18.0,7.0,6.2,18.0,20.7,6.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,2.0,1.0,액1,33.0,18.0,7.0,6.2,18.0,23.88,6.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,3.0,1.0,액1,40.0,13.0,9.0,7.5,30.0,16.07,2.0,
충남,논산,딸기,1,16,31.0,2021-04-14,3.0,1.0,액1,40.0,13.0,9.0,7.5,30.0,16.07,3.0,
충남,논산,딸기,1,16,31.0,2021-04-14,3.0,1.0,본주,40.0,13.0,9.0,7.5,30.0,13.89,4.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,3.0,1.0,본주,40.0,13.0,9.0,7.5,30.0,16.07,5.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,4.0,1.0,본주,30.0,19.0,8.2,6.4,16.0,37.35,5.0,1.0
충남,논산,딸기,1,16,31.0,2021-04-14,4.0,1.0,액1,30.0,19.0,8.2,6.4,16.0,37.35,4.0,2.0
충남,논산,딸기,1,16,31.0,2021-04-14,4.0,1.0,액1,30.0,19.0,8.2,6.4,16.0,37.35,5.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,1.0,1.0,액1,31.0,11.0,8.0,6.0,17.5,24.32,3.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,1.0,1.0,본주,31.0,11.0,8.0,6.0,17.5,24.32,4.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,2.0,1.0,본주,32.0,24.0,7.2,6.0,13.5,19.14,0.0,
충남,논산,딸기,1,16,32.0,2021-04-22,2.0,1.0,액1,32.0,24.0,7.2,6.0,13.5,19.14,4.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,2.0,1.0,액1,32.0,24.0,7.2,6.0,13.5,19.14,5.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,2.0,1.0,액1,32.0,24.0,7.2,6.0,13.5,19.14,6.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,2.0,1.0,액1,32.0,24.0,7.2,6.0,13.5,19.14,7.0,
충남,논산,딸기,1,16,32.0,2021-04-22,3.0,1.0,액1,39.0,16.0,9.0,8.0,30.0,16.13,0.0,
충남,논산,딸기,1,16,32.0,2021-04-22,3.0,1.0,본주,39.0,16.0,9.0,8.0,30.0,16.77,5.0,1.0
충남,논산,딸기,1,16,32.0,2021-04-22,4.0,0.0,본주,30.0,24.0,7.5,6.5,17.0,25.36,0.0,
충남,논산,딸기,1,16,33.0,2021-04-29,1.0,1.0,액1,32.0,12.0,6.5,5.0,12.0,24.22,3.0,1.0
충남,논산,딸기,1,16,33.0,2021-04-29,1.0,1.0,본주,32.0,12.0,6.5,5.0,12.0,24.22,4.0,
충남,논산,딸기,1,16,33.0,2021-04-29,2.0,1.0,액1,34.5,23.0,6.4,5.5,17.0,24.96,5.0,1.0
충남,논산,딸기,1,16,33.0,2021-04-29,2.0,1.0,본주,34.5,23.0,6.4,5.5,17.0,18.66,6.0,
충남,논산,딸기,1,16,33.0,2021-04-29,2.0,1.0,액1,34.5,23.0,6.4,5.5,17.0,24.96,6.0,1.0
충남,논산,딸기,1,16,33.0,2021-04-29,2.0,1.0,액1,34.5,23.0,6.4,5.5,17.0,24.96,7.0,2.0
충남,논산,딸기,1,16,33.0,2021-04-29,3.0,0.0,본주,39.0,20.0,7.6,5.5,20.5,17.64,5.0,1.0
충남,논산,딸기,1,16,33.0,2021-04-29,4.0,1.0,본주,30.0,29.0,6.0,4.3,16.0,22.1,5.0,1.0
충남,논산,딸기,1,16,33.0,2021-04-29,4.0,1.0,액1,30.0,29.0,6.0,4.3,16.0,22.1,4.0,1.0
충남,논산,딸기,1,16,33.0,2021-04-29,4.0,1.0,액1,30.0,29.0,6.0,4.3,16.0,22.1,5.0,
충남,논산,딸기,1,16,34.0,2021-05-07,1.0,0.0,본주,35.0,10.0,8.3,7.0,24.0,26.69,4.0,2.0
충남,논산,딸기,1,16,34.0,2021-05-07,2.0,1.0,액1,38.0,16.0,9.0,7.5,25.0,15.17,5.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,2.0,1.0,본주,38.0,16.0,9.0,7.5,25.0,22.69,6.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,2.0,1.0,액2,38.0,16.0,9.0,7.5,25.0,10.08,6.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,2.0,1.0,액1,38.0,16.0,9.0,7.5,25.0,10.08,7.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,2.0,1.0,액1,38.0,16.0,9.0,7.5,25.0,10.08,8.0,
충남,논산,딸기,1,16,34.0,2021-05-07,3.0,1.0,액1,37.5,22.0,7.0,5.7,20.5,40.98,3.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,3.0,1.0,액1,37.5,22.0,7.0,5.7,20.5,40.98,4.0,
충남,논산,딸기,1,16,34.0,2021-05-07,3.0,1.0,본주,37.5,22.0,7.0,5.7,20.5,40.98,5.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,3.0,1.0,액1,37.5,22.0,7.0,5.7,20.5,40.98,5.0,
충남,논산,딸기,1,16,34.0,2021-05-07,4.0,1.0,본주,32.0,36.0,8.8,5.9,16.0,49.25,5.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,4.0,1.0,액1,32.0,36.0,8.8,5.9,16.0,49.25,4.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,4.0,1.0,액1,32.0,36.0,8.8,5.9,16.0,49.25,5.0,1.0
충남,논산,딸기,1,16,34.0,2021-05-07,4.0,1.0,액1,32.0,36.0,8.8,5.9,16.0,49.25,6.0,
충남,논산,딸기,1,16,34.0,2021-05-07,4.0,1.0,액1,32.0,36.0,8.8,5.9,16.0,49.25,7.0,
충남,논산,딸기,1,16,35.0,2021-05-12,1.0,1.0,액1,35.5,11.0,8.0,6.5,21.0,16.58,3.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,1.0,1.0,본주,35.5,11.0,8.0,6.5,21.0,16.58,4.0,3.0
충남,논산,딸기,1,16,35.0,2021-05-12,2.0,1.0,액1,40.5,21.0,9.0,6.0,26.0,10.86,5.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,2.0,1.0,본주,40.5,21.0,9.0,6.0,26.0,14.54,6.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,2.0,1.0,액1,40.5,21.0,9.0,6.0,26.0,10.86,6.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,2.0,1.0,액1,40.5,21.0,9.0,6.0,26.0,10.86,7.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,2.0,1.0,액1,40.5,21.0,9.0,6.0,26.0,10.86,8.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,3.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,23.67,3.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,3.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,23.67,4.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,3.0,1.0,본주,35.5,33.0,8.5,6.0,18.0,23.67,5.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,3.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,23.67,5.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,4.0,1.0,본주,35.5,33.0,8.5,6.0,18.0,44.2,5.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,4.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,44.2,4.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,4.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,44.2,5.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,4.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,44.2,6.0,1.0
충남,논산,딸기,1,16,35.0,2021-05-12,4.0,1.0,액1,35.5,33.0,8.5,6.0,18.0,44.2,7.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,1.0,1.0,액1,34.0,10.0,8.5,7.0,22.0,14.82,3.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,1.0,1.0,본주,34.0,10.0,8.5,7.0,22.0,14.82,4.0,2.0
충남,논산,딸기,1,16,36.0,2021-05-20,1.0,1.0,본주,34.0,10.0,8.5,7.0,22.0,14.82,5.0,2.0
충남,논산,딸기,1,16,36.0,2021-05-20,1.0,1.0,본주,34.0,10.0,8.5,7.0,22.0,14.82,6.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,2.0,1.0,본주,42.5,21.0,9.0,8.0,24.3,26.03,5.0,2.0
충남,논산,딸기,1,16,36.0,2021-05-20,2.0,1.0,액1,42.5,21.0,9.0,8.0,24.3,26.03,5.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,2.0,1.0,액1,42.5,21.0,9.0,8.0,24.3,26.03,6.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,2.0,1.0,액1,42.5,21.0,9.0,8.0,24.3,26.03,7.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,2.0,1.0,액1,42.5,21.0,9.0,8.0,24.3,26.03,8.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,2.0,1.0,액1,42.5,21.0,9.0,8.0,24.3,26.03,9.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,3.0,1.0,본주,40.0,26.0,10.6,7.5,23.6,48.09,5.0,4.0
충남,논산,딸기,1,16,36.0,2021-05-20,3.0,1.0,액1,40.0,26.0,10.6,7.5,23.6,48.09,5.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,3.0,1.0,액1,40.0,26.0,10.6,7.5,23.6,48.09,8.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,4.0,1.0,본주,37.0,29.0,9.0,6.0,21.0,46.03,5.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,4.0,1.0,액1,37.0,29.0,9.0,6.0,21.0,46.03,5.0,1.0
충남,논산,딸기,1,16,36.0,2021-05-20,4.0,1.0,액1,37.0,29.0,9.0,6.0,21.0,46.03,6.0,3.0
충남,논산,딸기,1,16,36.0,2021-05-20,4.0,1.0,액1,37.0,29.0,9.0,6.0,21.0,46.03,7.0,2.0
충남,논산,딸기,1,16,37.0,2021-05-26,1.0,0.0,본주,36.5,9.0,8.0,5.0,17.0,14.43,4.0,2.0
충남,논산,딸기,1,16,37.0,2021-05-26,1.0,0.0,본주,36.5,9.0,8.0,5.0,17.0,14.43,5.0,1.0
충남,논산,딸기,1,16,37.0,2021-05-26,1.0,0.0,본주,36.5,9.0,8.0,5.0,17.0,14.43,6.0,1.0
충남,논산,딸기,1,16,37.0,2021-05-26,2.0,0.0,본주,43.0,22.0,9.0,7.5,25.0,37.83,5.0,2.0
충남,논산,딸기,1,16,37.0,2021-05-26,2.0,0.0,본주,43.0,22.0,9.0,7.5,25.0,37.83,6.0,1.0
충남,논산,딸기,1,16,37.0,2021-05-26,2.0,0.0,본주,43.0,22.0,9.0,7.5,25.0,37.83,8.0,1.0
충남,논산,딸기,1,16,37.0,2021-05-26,2.0,0.0,본주,43.0,22.0,9.0,7.5,25.0,37.83,9.0,
충남,논산,딸기,1,16,37.0,2021-05-26,3.0,0.0,본주,45.0,25.0,7.0,5.5,20.5,52.31,5.0,2.0
충남,논산,딸기,1,16,37.0,2021-05-26,3.0,0.0,본주,45.0,25.0,7.0,5.5,20.5,52.31,5.0,5.0
충남,논산,딸기,1,16,37.0,2021-05-26,3.0,0.0,본주,45.0,25.0,7.0,5.5,20.5,52.31,6.0,2.0
충남,논산,딸기,1,16,37.0,2021-05-26,4.0,1.0,본주,37.0,30.0,8.0,6.5,21.0,43.13,0.0,
충남,논산,딸기,1,16,37.0,2021-05-26,4.0,1.0,본주,37.0,30.0,8.0,6.5,21.0,43.13,5.0,1.0
충남,논산,딸기,1,16,37.0,2021-05-26,4.0,1.0,액1,37.0,30.0,8.0,6.5,21.0,43.13,6.0,3.0
충남,논산,딸기,1,16,37.0,2021-05-26,4.0,1.0,액1,37.0,30.0,8.0,6.5,21.0,43.13,7.0,3.0
충남,논산,딸기,1,16,37.0,2021-05-26,4.0,1.0,액1,37.0,30.0,8.0,6.5,21.0,43.13,8.0,
전북,김제,딸기,1,20,2.0,2020-09-29,1.0,0.0,본주,39.5,5.0,7.3,5.3,27.5,11.85,0.0,
전북,김제,딸기,1,20,2.0,2020-09-29,2.0,0.0,본주,40.6,5.0,7.9,5.2,12.0,10.46,0.0,
전북,김제,딸기,1,20,2.0,2020-09-29,3.0,0.0,본주,27.0,5.0,4.5,3.4,17.6,8.54,0.0,
전북,김제,딸기,1,20,2.0,2020-09-29,4.0,0.0,본주,38.2,6.0,8.6,5.7,17.3,11.99,0.0,
전북,김제,딸기,1,20,3.0,2020-10-06,1.0,0.0,본주,39.5,6.0,7.9,5.3,14.8,12.09,0.0,
전북,김제,딸기,1,20,3.0,2020-10-06,2.0,0.0,본주,26.5,5.0,7.4,5.0,12.4,10.94,0.0,
전북,김제,딸기,1,20,3.0,2020-10-06,3.0,0.0,본주,23.8,5.0,6.0,4.5,16.6,8.9,0.0,
전북,김제,딸기,1,20,3.0,2020-10-06,4.0,0.0,본주,38.4,7.0,9.4,7.3,13.7,12.5,0.0,
전북,김제,딸기,1,20,4.0,2020-10-13,1.0,0.0,본주,30.0,3.0,10.6,8.6,17.8,13.24,0.0,
전북,김제,딸기,1,20,4.0,2020-10-13,2.0,0.0,본주,26.3,3.0,7.0,4.3,10.6,12.08,0.0,
전북,김제,딸기,1,20,4.0,2020-10-13,3.0,0.0,본주,24.0,3.0,5.8,4.5,16.8,9.49,0.0,
전북,김제,딸기,1,20,4.0,2020-10-13,4.0,0.0,본주,30.0,4.0,12.1,8.3,16.3,12.88,0.0,
전북,김제,딸기,1,20,5.0,2020-10-20,1.0,0.0,본주,30.2,4.0,13.0,8.9,13.0,14.93,0.0,
전북,김제,딸기,1,20,5.0,2020-10-20,2.0,0.0,본주,26.6,3.0,12.5,9.1,12.0,13.68,0.0,
전북,김제,딸기,1,20,5.0,2020-10-20,3.0,0.0,본주,20.1,3.0,5.8,4.2,12.0,9.83,0.0,
전북,김제,딸기,1,20,5.0,2020-10-20,4.0,0.0,본주,30.2,5.0,14.2,9.7,14.3,14.81,0.0,
전북,김제,딸기,1,20,6.0,2020-10-27,1.0,0.0,본주,31.4,4.0,13.1,9.0,13.0,16.42,0.0,
전북,김제,딸기,1,20,6.0,2020-10-27,2.0,0.0,본주,26.7,4.0,12.8,8.5,9.6,14.94,0.0,
전북,김제,딸기,1,20,6.0,2020-10-27,3.0,0.0,본주,20.0,4.0,6.3,4.8,12.2,11.14,0.0,
전북,김제,딸기,1,20,6.0,2020-10-27,4.0,0.0,본주,30.7,5.0,14.4,10.0,14.3,16.14,0.0,
전북,김제,딸기,1,20,7.0,2020-11-03,1.0,0.0,본주,32.3,4.0,13.8,10.3,16.0,17.97,1.0,
전북,김제,딸기,1,20,7.0,2020-11-03,2.0,0.0,본주,28.0,5.0,12.7,9.2,13.0,16.15,1.0,
전북,김제,딸기,1,20,7.0,2020-11-03,3.0,0.0,본주,20.0,5.0,8.8,7.5,7.5,11.79,1.0,
전북,김제,딸기,1,20,7.0,2020-11-03,4.0,0.0,본주,31.2,5.0,13.3,11.2,15.5,17.22,1.0,0.0
전북,김제,딸기,1,20,8.0,2020-11-10,1.0,0.0,본주,32.3,5.0,15.1,9.4,13.5,19.21,1.0,
전북,김제,딸기,1,20,8.0,2020-11-10,2.0,0.0,본주,28.0,5.0,13.3,9.2,12.5,18.95,1.0,
전북,김제,딸기,1,20,8.0,2020-11-10,3.0,0.0,본주,31.4,6.0,15.8,11.2,13.0,18.89,1.0,
전북,김제,딸기,1,20,8.0,2020-11-10,4.0,0.0,본주,31.9,5.0,13.6,11.2,15.7,19.03,1.0,
전북,김제,딸기,1,20,9.0,2020-11-17,1.0,0.0,본주,32.5,5.0,15.3,10.0,13.5,19.37,1.0,
전북,김제,딸기,1,20,9.0,2020-11-17,2.0,0.0,본주,29.1,5.0,13.7,9.5,14.1,19.45,1.0,
전북,김제,딸기,1,20,9.0,2020-11-17,3.0,0.0,본주,31.6,6.0,16.1,11.3,13.0,19.32,1.0,
전북,김제,딸기,1,20,9.0,2020-11-17,4.0,0.0,본주,32.0,6.0,13.3,10.6,14.2,19.94,1.0,
전북,김제,딸기,1,20,10.0,2020-11-24,1.0,0.0,본주,32.5,6.0,13.0,9.2,15.6,20.52,1.0,7.0
전북,김제,딸기,1,20,10.0,2020-11-24,2.0,0.0,본주,29.5,6.0,10.8,8.3,13.2,19.96,1.0,5.0
전북,김제,딸기,1,20,10.0,2020-11-24,3.0,0.0,본주,32.7,7.0,14.6,11.7,14.5,21.64,1.0,7.0
전북,김제,딸기,1,20,10.0,2020-11-24,4.0,0.0,본주,32.5,6.0,13.7,10.6,14.6,21.84,1.0,7.0
전북,김제,딸기,1,20,11.0,2020-12-01,1.0,0.0,본주,31.5,6.0,12.6,8.7,18.5,21.44,1.0,9.0
전북,김제,딸기,1,20,11.0,2020-12-01,2.0,0.0,본주,29.2,7.0,12.7,7.5,13.2,20.23,1.0,8.0
전북,김제,딸기,1,20,11.0,2020-12-01,3.0,0.0,본주,33.2,7.0,12.5,8.6,15.1,21.81,1.0,9.0
전북,김제,딸기,1,20,11.0,2020-12-01,4.0,0.0,본주,32.5,7.0,12.8,9.2,15.2,22.45,1.0,8.0
전북,김제,딸기,1,20,12.0,2020-12-08,1.0,0.0,본주,33.7,7.0,12.7,8.8,18.9,21.48,1.0,10.0
전북,김제,딸기,1,20,12.0,2020-12-08,2.0,0.0,본주,30.5,7.0,12.7,7.6,15.2,20.52,1.0,10.0
