id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,as_am_day,as_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
52,2020-07-15 0:00,20.054545454545455,18.830769230769228,0.6218181818181818,0.0,4.568181818181818,4.421538461538462,24.154545454545453,20.607692307692307,91.26363636363635,96.50769230769232,332.0,347.3076923076923,24.05454545454546,21.507692307692313
52,2020-07-16 0:00,26.290909090909096,19.415384615384614,2.068181818181818,0.0,14.552727272727271,8.933076923076923,30.40909090909091,21.52307692307692,77.43636363636364,95.3076923076923,352.54545454545456,364.3076923076923,30.272727272727273,22.96153846153846
52,2020-07-17 0:00,27.263636363636365,20.66153846153846,2.063636363636364,0.0,14.796363636363635,17.488461538461536,33.61818181818182,21.93076923076923,77.46363636363638,95.22307692307692,359.8181818181818,380.3076923076923,30.66363636363636,24.16923076923077
52,2020-07-18 0:00,24.236363636363635,21.06153846153846,1.4145454545454543,0.0,9.305454545454545,15.813846153846153,28.218181818181822,22.338461538461537,84.50000000000001,94.5,337.90909090909093,372.61538461538464,26.281818181818178,23.638461538461534
52,2020-07-19 0:00,22.954545454545453,22.261538461538464,1.0036363636363637,0.0,7.107272727272728,10.926153846153845,26.045454545454547,23.23846153846154,94.2,96.99230769230768,344.72727272727275,372.61538461538464,25.218181818181815,23.53076923076923
52,2020-07-20 0:00,28.15454545454546,25.44615384615384,1.0463636363636362,0.0,6.659999999999999,8.600769230769233,31.481818181818188,25.484615384615388,86.80000000000001,97.08461538461539,360.0,359.84615384615387,28.063636363636366,25.46153846153846
52,2020-07-21 0:00,28.2,23.9,1.771818181818182,0.0,14.133636363636363,10.695384615384615,32.52727272727273,24.799999999999997,83.4909090909091,94.38461538461539,370.90909090909093,381.46153846153845,29.454545454545453,25.607692307692314
52,2020-07-22 0:00,23.036363636363635,22.25384615384616,0.34545454545454546,0.0,2.6445454545454545,11.371538461538462,25.89090909090909,24.06923076923077,95.3,96.95384615384614,357.27272727272725,379.0,26.245454545454546,25.13076923076923
52,2020-07-23 0:00,22.160000000000004,21.900000000000002,0.185,0.0,1.127,2.4285714285714293,24.650000000000002,23.271428571428572,96.26999999999998,98.10714285714286,354.4,391.7142857142857,24.81,23.828571428571426
52,2020-07-24 0:00,20.963636363636365,21.46923076923077,0.4445454545454545,0.0,3.347272727272727,2.124615384615385,23.64545454545454,22.27692307692308,95.89090909090909,97.23076923076923,323.3636363636364,345.9230769230769,22.745454545454542,22.407692307692308
52,2020-07-25 0:00,23.436363636363637,20.692307692307693,1.0227272727272727,0.0,7.412727272727273,5.229230769230768,27.53636363636364,22.653846153846153,91.16363636363637,97.72307692307693,341.45454545454544,366.61538461538464,25.363636363636363,22.34615384615385
52,2020-07-26 0:00,26.40909090909091,21.584615384615386,1.1718181818181816,0.0,9.546363636363635,9.032307692307693,31.881818181818186,23.200000000000003,81.99090909090908,96.75384615384615,357.3636363636364,368.61538461538464,27.94545454545455,23.66923076923077
52,2020-07-27 0:00,23.563636363636363,21.0,0.4790909090909091,0.0,3.72,8.156923076923077,26.954545454545453,22.36923076923077,93.4090909090909,97.30769230769232,358.1818181818182,400.9230769230769,25.927272727272726,23.46153846153846
52,2020-07-28 0:00,25.12,22.578571428571426,0.8699999999999999,0.0,5.786,5.120714285714286,27.669999999999998,24.22142857142857,93.16,98.02142857142856,369.6,393.5,27.720000000000006,24.7
52,2020-07-29 0:00,24.881818181818186,23.646153846153847,0.25181818181818183,0.0,1.5427272727272727,5.323846153846154,27.172727272727272,24.861538461538462,95.86363636363636,98.6076923076923,368.0,393.84615384615387,26.736363636363635,25.323076923076925
52,2020-07-30 0:00,24.036363636363635,23.699999999999996,0.7454545454545454,0.0,4.699090909090909,3.3838461538461533,26.954545454545453,24.869230769230764,91.56363636363636,97.56153846153846,347.8181818181818,415.3076923076923,27.327272727272728,25.107692307692307
52,2020-07-31 0:00,29.0,22.96923076923077,1.4372727272727273,0.0,10.540909090909091,8.063846153846155,33.87272727272727,24.053846153846152,85.61818181818182,97.73076923076923,378.90909090909093,405.2307692307692,30.70909090909091,24.984615384615385
52,2020-08-01 0:00,28.663636363636364,25.16153846153846,1.1936363636363636,0.0,9.882727272727273,11.543076923076923,33.445454545454545,26.17692307692308,85.12727272727273,96.5769230769231,374.3636363636364,430.0,30.336363636363636,27.069230769230778
52,2020-08-02 0:00,29.14545454545454,25.707692307692312,1.1036363636363633,0.0,8.42909090909091,9.87153846153846,33.118181818181824,26.34615384615385,84.35454545454546,95.69230769230768,360.72727272727275,382.9230769230769,30.127272727272725,26.62307692307692
52,2020-08-03 0:00,28.718181818181815,25.807692307692307,1.2381818181818183,0.0,9.621818181818183,9.680000000000001,31.900000000000002,26.507692307692306,86.16363636363636,95.55384615384618,363.09090909090907,373.38461538461536,29.581818181818186,26.661538461538456
52,2020-08-04 0:00,29.3,25.11538461538462,1.451818181818182,0.0,10.925454545454548,11.01923076923077,33.06363636363636,25.953846153846158,86.02727272727273,95.96153846153847,366.54545454545456,399.9230769230769,29.981818181818177,26.4
52,2020-08-05 0:00,28.15454545454546,26.338461538461537,0.6054545454545455,0.0,4.885454545454545,10.136153846153848,30.154545454545453,27.323076923076922,90.76363636363637,95.93846153846154,357.90909090909093,400.38461538461536,28.94545454545454,27.03846153846154
52,2020-08-06 0:00,26.481818181818184,26.392307692307693,0.37999999999999995,0.0,2.2281818181818185,4.55076923076923,28.581818181818175,26.776923076923083,94.33636363636361,96.52307692307694,356.1818181818182,366.0769230769231,27.281818181818178,26.44615384615384
52,2020-08-07 0:00,24.37,24.071428571428573,0.18500000000000003,0.0,1.418,2.6185714285714288,26.590000000000003,25.4,96.42,97.95000000000002,358.5,382.42857142857144,26.409999999999997,25.785714285714285
52,2020-08-08 0:00,24.6,23.776923076923076,0.1409090909090909,0.0,0.8227272727272728,1.353846153846154,25.963636363636365,24.584615384615386,98.25454545454545,98.86923076923078,369.54545454545456,379.3076923076923,25.427272727272733,24.615384615384617
52,2020-08-09 0:00,28.772727272727273,25.492307692307694,1.5036363636363637,0.0,10.909090909090908,4.651538461538461,32.08181818181818,25.984615384615385,85.89999999999999,97.14615384615387,361.3636363636364,356.2307692307692,29.545454545454547,25.66153846153846
52,2020-08-10 0:00,25.754545454545454,25.26923076923077,0.3554545454545454,0.0,2.858181818181818,9.808461538461536,27.87272727272727,25.95384615384615,95.33636363636364,98.17692307692309,353.09090909090907,361.7692307692308,27.572727272727267,26.207692307692305
52,2020-08-11 0:00,27.172727272727276,25.684615384615384,0.7863636363636363,0.0,6.262727272727273,4.101538461538461,29.58181818181818,26.361538461538462,91.82727272727271,96.79230769230769,361.90909090909093,375.0,28.363636363636363,26.06153846153846
52,2020-08-12 0:00,28.718181818181815,25.407692307692304,0.9899999999999998,0.0,6.417272727272728,7.17076923076923,31.05454545454546,26.130769230769236,91.5090909090909,97.94615384615385,366.45454545454544,415.7692307692308,29.381818181818186,26.684615384615388
52,2020-08-13 0:00,30.481818181818184,25.330769230769228,1.768181818181818,0.0,12.789090909090909,10.352307692307694,34.81818181818181,26.323076923076925,83.80000000000001,97.04615384615384,372.72727272727275,439.6923076923077,32.218181818181826,27.28461538461539
52,2020-08-14 0:00,30.972727272727273,26.153846153846157,1.7236363636363636,0.0,12.427272727272726,14.84846153846154,34.35454545454546,26.876923076923074,86.14545454545456,96.65384615384616,373.3636363636364,401.38461538461536,30.199999999999992,27.407692307692308
52,2020-08-15 0:00,32.61,26.05,2.2609999999999997,0.0,14.468,15.940000000000007,35.95,26.878571428571426,81.42999999999999,96.37142857142855,373.1,431.85714285714283,32.290000000000006,27.385714285714275
52,2020-08-16 0:00,32.16,24.564285714285713,2.354,0.0,15.074000000000002,18.030714285714282,36.029999999999994,25.70714285714286,81.71000000000001,96.52857142857142,373.7,430.07142857142856,31.32,26.77857142857143
52,2020-08-17 0:00,32.739999999999995,25.542857142857144,2.3950000000000005,0.0,15.257,18.612857142857138,36.67999999999999,26.585714285714285,81.01000000000002,96.4857142857143,376.4,426.57142857142856,32.339999999999996,27.157142857142855
52,2020-08-18 0:00,33.045454545454554,24.915384615384617,2.140909090909091,0.0,15.76818181818182,18.33076923076923,35.663636363636364,26.46153846153846,82.54545454545455,97.8076923076923,374.54545454545456,481.61538461538464,32.199999999999996,27.83076923076923
52,2020-08-19 0:00,33.160000000000004,24.514285714285712,2.3760000000000003,0.0,15.147,18.56357142857143,36.495,25.650000000000002,80.38000000000001,96.44285714285715,374.2,433.0,30.74,27.414285714285715
52,2020-08-20 0:00,33.44444444444445,24.84666666666667,2.2877777777777775,0.0,13.565555555555555,16.735333333333333,36.503703703333336,26.337777777999996,80.33333333333334,94.83999999999999,376.55555555555554,432.23333333333335,31.91111111111111,27.20666666666666
