id,week,week_start_date,temp_ex_max,temp_ex_min,temp_ex_mean,s_am_max,s_am_min,s_am_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,st_max,st_min,st_mean
31,34,2021-05-04 0:00,20.557142857142857,5.5857142857142845,13.49672619047619,2.744285714285714,0.012857142857142859,0.8469047619047618,28.099999999999998,9.142857142857142,18.182440476190475,98.15714285714286,63.728571428571435,84.45208333333335,602.0,394.0,471.97916666666663,25.014285714285712,12.142857142857142,17.995833333333334
31,35,2021-05-11 0:00,22.7,12.742857142857144,18.057142857142853,2.117142857142857,0.015714285714285715,0.6133333333333333,27.428571428571427,15.085714285714285,21.202380952380953,97.35714285714286,70.45714285714287,84.19642857142857,558.4285714285714,412.0,466.7857142857143,25.414285714285715,16.52857142857143,20.813095238095237
31,36,2021-05-18 0:00,23.9,12.15,16.947916666666664,3.11,0.02,0.9954166666666666,28.75,14.25,20.360416666666666,96.95,52.45,79.67916666666667,520.0,431.5,462.7083333333333,26.75,14.899999999999999,20.168749999999996
34,1,2020-09-16 0:00,24.271428571428572,14.457142857142857,18.49404761904762,2.2157142857142857,0.025714285714285714,0.5804166666666666,27.185714285714287,15.214285714285712,19.96309523809524,100.0,89.77142857142857,98.49285714285712,366.85714285714283,282.85714285714283,311.63690476190476,27.442857142857143,15.328571428571427,20.082738095238096
34,2,2020-09-23 0:00,25.314285714285713,13.342857142857142,18.324999999999996,2.8642857142857143,0.015714285714285715,0.7547619047619047,29.599999999999998,13.98571428571429,20.069642857142856,100.0,88.3142857142857,98.52738095238094,400.57142857142856,278.42857142857144,323.1488095238096,30.157142857142862,14.042857142857143,20.226190476190478
34,3,2020-09-30 0:00,23.0,12.714285714285714,17.43660714285714,2.6542857142857144,0.04,0.7095238095238096,29.04285714285714,14.9,20.075892857142858,99.94285714285715,90.61428571428571,98.49702380952381,362.14285714285717,289.0,323.4940476190476,29.185714285714283,14.785714285714286,20.057142857142857
34,4,2020-10-07 0:00,22.514285714285712,9.1,15.216666666666667,2.8514285714285714,0.021428571428571432,0.7648809523809523,29.114285714285717,12.114285714285716,18.504761904761903,100.0,90.08571428571429,98.46607142857142,370.2857142857143,288.0,326.2440476190476,29.028571428571432,12.042857142857143,18.426190476190477
34,5,2020-10-14 0:00,20.285714285714285,5.642857142857143,11.763095238095238,2.375714285714286,0.012857142857142857,0.6249404761904762,28.314285714285717,10.371428571428572,16.958928571428572,100.0,89.39999999999999,98.40178571428571,489.0,274.57142857142856,364.44047619047615,28.47142857142857,10.485714285714284,17.20297619047619
34,6,2020-10-21 0:00,17.714285714285715,6.428571428571429,11.287499999999998,2.2114285714285717,0.07714285714285715,0.5608928571428572,24.971428571428568,10.8,16.199404761904763,99.84285714285714,88.75714285714285,98.20000000000002,491.0,270.57142857142856,359.06547619047615,25.37142857142857,10.971428571428572,16.363095238095237
34,7,2020-10-28 0:00,17.17142857142857,3.7428571428571433,10.271130952380954,1.98,0.049999999999999996,0.5013095238095239,25.24285714285714,9.157142857142857,15.107142857142858,100.0,91.42857142857143,98.23392857142858,506.14285714285717,259.42857142857144,366.047619047619,25.571428571428573,9.357142857142858,15.35327380952381
34,8,2020-11-04 0:00,15.285714285714286,2.214285714285714,7.975595238095239,2.1142857142857143,0.025714285714285714,0.5276190476190477,25.442857142857143,8.071428571428571,14.379761904761903,100.0,90.8142857142857,98.1827380952381,483.0,250.85714285714286,353.69642857142856,25.442857142857143,8.1,14.445238095238098
34,9,2020-11-11 0:00,19.97142857142857,2.4857142857142853,10.028571428571428,2.0928571428571425,0.02428571428571429,0.5280357142857143,27.4,7.5,14.941666666666666,100.0,92.29999999999998,98.33749999999999,481.0,268.7142857142857,355.6547619047619,27.557142857142857,7.757142857142857,15.044642857142856
34,10,2020-11-18 0:00,14.614285714285714,6.171428571428573,10.933928571428572,1.4828571428571427,0.030000000000000002,0.3310714285714285,22.88571428571429,9.028571428571428,14.638095238095238,99.92857142857143,91.38571428571429,98.04107142857143,364.42857142857144,230.85714285714286,285.75,23.071428571428577,9.1,14.750595238095235
34,11,2020-11-25 0:00,9.628571428571428,0.1857142857142858,4.647619047619047,1.9842857142857144,0.015714285714285715,0.4572023809523809,23.642857142857142,8.571428571428573,13.104761904761903,99.97142857142856,92.44285714285715,98.13988095238096,450.57142857142856,218.85714285714286,322.625,23.442857142857143,8.485714285714286,13.060714285714285
34,12,2020-12-02 0:00,8.942857142857141,-4.071428571428571,1.8767857142857147,1.8800000000000001,0.021428571428571432,0.43785714285714283,26.314285714285713,8.428571428571429,13.351785714285715,100.0,94.15714285714286,98.0047619047619,465.2857142857143,214.28571428571428,331.9880952380953,25.785714285714285,8.414285714285715,13.274999999999997
