농가명,date,온도_외부_max,온도_외부_min,온도_외부_mean,온도_내부_max,온도_내부_min,온도_내부_mean,상대습도_내부_max,상대습도_내부_min,상대습도_내부_mean,잔존CO2_max,잔존CO2_min,잔존CO2_mean,토양온도_max,토양온도_min,토양온도_mean
20,2020-11-21 0:00,13.5,1.2,7.2541666666666655,25.8,9.6,15.087499999999999,95.9,64.1,86.37083333333334,986.0,385.0,592.7083333333334,25.7,10.1,15.170833333333333
20,2020-11-22 0:00,10.5,4.1,8.7375,16.5,11.1,13.750000000000002,96.1,85.3,93.10833333333335,996.0,439.0,612.875,16.3,11.3,13.750000000000002
20,2020-11-23 0:00,9.0,0.4,5.091666666666667,25.0,10.6,14.979166666666671,95.8,65.5,87.3875,1025.0,353.0,585.2083333333334,24.5,10.0,14.799999999999997
20,2020-11-24 0:00,10.3,0.6,5.0375000000000005,24.5,9.8,14.616666666666667,95.8,67.3,87.74166666666667,1011.0,359.0,581.4583333333334,24.1,9.7,14.437499999999998
20,2020-11-25 0:00,12.1,-1.0,4.937500000000001,24.8,9.7,14.700000000000003,95.8,66.8,87.54583333333333,1010.0,366.0,598.375,24.5,9.7,14.520833333333334
20,2020-11-26 0:00,13.0,2.6,6.733333333333333,25.0,11.5,14.745833333333332,95.5,61.5,87.79583333333333,1023.0,393.0,621.875,24.4,10.9,14.520833333333334
20,2020-11-27 0:00,10.9,1.1,5.854166666666668,19.1,10.1,13.145833333333336,96.2,79.3,91.94583333333337,1025.0,378.0,617.0416666666666,18.9,10.0,13.054166666666665
20,2020-11-28 0:00,7.3,-0.1,3.625,24.3,10.0,14.208333333333334,96.0,71.1,88.90416666666664,996.0,357.0,564.0833333333334,23.8,10.0,14.091666666666667
20,2020-11-29 0:00,5.6,1.8,3.2708333333333335,19.1,7.7,12.245833333333335,96.7,78.9,92.39999999999998,1031.0,387.0,569.5416666666666,19.1,7.3,12.22916666666667
20,2020-11-30 0:00,8.2,-1.1,3.1791666666666667,24.9,8.4,13.787499999999996,96.4,72.9,89.16250000000001,1032.0,337.0,574.7083333333334,24.5,7.7,13.683333333333332
20,2020-12-01 0:00,7.7,-4.4,1.5583333333333333,24.8,7.2,13.379166666666668,96.4,71.7,88.94166666666666,1031.0,343.0,605.7083333333334,24.4,7.2,13.200000000000001
20,2020-12-02 0:00,9.6,-2.3,2.608333333333333,24.9,8.8,13.262499999999998,95.8,69.3,89.34583333333335,1003.0,385.0,604.5833333333334,24.5,9.2,13.154166666666663
20,2020-12-03 0:00,7.8,-2.6,1.458333333333333,23.9,7.6,12.862500000000002,95.9,73.8,90.35833333333333,1012.0,386.0,608.7916666666666,23.7,7.5,12.791666666666666
20,2020-12-04 0:00,6.2,-4.7,-0.12083333333333308,24.9,7.1,12.595833333333333,95.2,76.1,89.72500000000001,1006.0,442.0,619.5,24.5,7.1,12.620833333333332
20,2020-12-05 0:00,10.0,-2.8,2.6625,24.7,8.2,13.299999999999999,96.6,72.3,89.52083333333331,991.0,401.0,614.4583333333334,24.6,8.5,13.35416666666667
20,2020-12-06 0:00,10.0,-2.6,2.391666666666666,24.4,8.4,13.225000000000001,95.9,74.2,90.26666666666665,996.0,400.0,618.5416666666666,24.2,8.3,13.254166666666665
20,2020-12-07 0:00,9.8,-1.4,3.5875,22.2,8.4,12.254166666666663,96.8,78.7,92.30833333333334,1031.0,433.0,637.5,22.1,8.3,12.262499999999998
20,2020-12-08 0:00,5.4,-3.4,1.8416666666666661,24.3,7.5,12.649999999999997,96.5,75.9,91.15416666666668,1007.0,412.0,627.125,24.2,7.6,12.770833333333336
20,2020-12-09 0:00,8.3,-6.0,0.6958333333333337,25.1,8.8,13.200000000000001,97.0,77.1,90.08333333333333,994.0,418.0,619.875,24.9,8.1,13.241666666666667
20,2020-12-10 0:00,11.0,2.3,5.320833333333334,24.9,9.6,13.587499999999999,96.5,78.2,91.65416666666665,1015.0,407.0,627.5833333333334,24.9,8.7,13.558333333333332
20,2020-12-11 0:00,10.8,1.9,5.495833333333334,24.1,10.4,13.641666666666667,96.6,83.1,92.31666666666665,1031.0,415.0,634.875,24.1,10.5,13.695833333333331
20,2020-12-12 0:00,9.7,-2.3,4.395833333333333,25.4,10.1,14.070833333333333,97.0,75.3,90.67083333333333,1022.0,412.0,622.5416666666666,25.1,10.0,14.0375
20,2020-12-13 0:00,9.6,-2.4,2.129166666666666,17.3,9.4,11.200000000000001,96.6,84.6,93.89166666666667,1005.0,470.0,648.75,17.3,9.3,11.233333333333334
20,2020-12-14 0:00,-0.5,-6.5,-2.6749999999999994,23.3,9.0,12.499999999999998,96.0,79.0,91.33333333333336,970.0,409.0,609.1666666666666,23.1,9.3,12.600000000000001
20,2020-12-15 0:00,-1.1,-7.5,-4.591666666666668,23.6,9.5,12.683333333333335,96.5,78.1,90.92500000000001,969.0,409.0,595.7916666666666,23.5,9.7,12.775
20,2020-12-16 0:00,0.3,-7.3,-4.245833333333334,19.8,8.5,11.804166666666665,95.5,80.3,91.53333333333332,952.0,405.0,584.25,19.6,8.5,11.775
20,2020-12-17 0:00,2.8,-8.8,-3.8499999999999996,24.7,9.2,13.095833333333331,96.4,81.1,91.35416666666667,910.0,426.0,586.9583333333334,24.6,9.1,13.012500000000001
20,2020-12-18 0:00,5.3,-4.8,-0.02083333333333337,18.9,9.2,11.941666666666668,96.4,83.4,92.59166666666665,903.0,402.0,601.1666666666666,18.9,9.2,11.887500000000003
20,2020-12-19 0:00,1.6,-7.7,-2.7590909090909093,25.4,9.3,13.259090909090911,97.1,80.5,91.2681818181818,713.0,421.0,550.8636363636364,24.8,9.3,13.127272727272727
20,2020-12-20 0:00,3.3,-7.5,-2.1874999999999996,26.1,9.4,13.345833333333333,96.7,77.7,90.23333333333333,905.0,439.0,594.375,25.5,9.3,13.229166666666664
20,2020-12-21 0:00,7.1,-6.2,0.4916666666666664,24.4,9.4,13.720833333333331,94.3,74.0,88.87083333333332,909.0,430.0,601.2916666666666,24.1,9.3,13.716666666666663
20,2020-12-22 0:00,7.2,-4.5,0.8249999999999998,24.2,9.5,12.858333333333334,95.6,77.7,90.57916666666665,907.0,428.0,617.4583333333334,24.2,9.6,12.9625
20,2020-12-23 0:00,10.0,-3.4,2.9666666666666672,22.9,9.3,13.483333333333334,95.8,81.8,91.25833333333334,913.0,432.0,603.875,22.8,9.6,13.637500000000001
20,2020-12-24 0:00,9.5,-1.4,3.7583333333333346,25.6,10.3,14.404166666666661,95.9,73.2,89.97916666666667,924.0,426.0,592.75,25.4,10.4,14.391666666666666
20,2020-12-25 0:00,5.5,-3.4,0.32083333333333325,25.5,9.8,13.729166666666666,96.3,76.1,90.85833333333335,898.0,422.0,595.0416666666666,25.5,9.7,13.749999999999995
20,2020-12-26 0:00,7.8,-4.7,0.9083333333333332,18.4,9.2,11.975000000000003,95.8,86.2,92.91666666666667,927.0,435.0,607.375,18.3,9.1,12.012500000000001
20,2020-12-27 0:00,7.0,-1.3,2.529166666666667,16.2,9.2,11.454166666666666,95.9,89.0,93.65833333333335,905.0,532.0,646.7083333333334,16.2,9.5,11.58333333333333
20,2020-12-28 0:00,13.2,-2.4,4.1,26.4,9.3,14.94166666666667,96.3,76.9,90.83958333333335,903.0,428.0,630.5208333333334,26.3,9.6,15.0
20,2020-12-29 0:00,5.3,-0.8,2.475,16.5,8.9,12.029166666666667,96.6,86.9,94.10000000000001,907.0,482.0,646.0416666666666,16.1,8.8,12.075000000000001
20,2020-12-30 0:00,-1.6,-9.9,-5.408333333333334,20.3,8.2,11.5875,96.1,79.4,91.6375,899.0,409.0,599.0833333333334,20.1,8.1,11.591666666666667
20,2020-12-31 0:00,-2.7,-10.4,-6.225000000000001,25.2,9.0,12.491666666666669,95.8,79.5,91.04166666666667,886.0,418.0,561.9583333333334,24.6,9.0,12.504166666666668
20,2021-01-01 0:00,4.0,-10.5,-4.029166666666667,22.3,9.2,12.516666666666666,96.3,79.2,91.54166666666667,914.0,406.0,575.0833333333334,22.2,9.2,12.533333333333331
20,2021-01-02 0:00,2.4,-5.0,-1.4041666666666668,25.0,9.4,13.591666666666667,96.6,77.1,90.92500000000001,903.0,414.0,572.375,24.7,9.3,13.549999999999999
20,2021-01-03 0:00,0.7,-6.7,-3.0500000000000003,17.9,9.1,11.416666666666664,96.3,84.3,92.31666666666668,908.0,359.0,562.0833333333334,17.9,9.0,11.4375
20,2021-01-04 0:00,3.8,-7.4,-2.045833333333333,21.8,9.1,12.141666666666666,96.4,82.1,91.88333333333333,609.0,271.0,444.4375,21.7,9.1,12.154166666666667
20,2021-01-05 0:00,2.3,-6.7,-1.4166666666666667,17.8,8.6,11.308333333333332,96.3,81.6,92.74583333333332,551.0,322.0,446.2083333333333,17.7,8.6,11.370833333333332
20,2021-01-06 0:00,-0.7,-9.3,-4.562500000000001,25.4,9.1,13.287500000000001,95.4,77.2,90.18750000000001,554.0,411.0,489.6666666666667,25.3,9.0,13.266666666666667
20,2021-01-07 0:00,-2.3,-18.6,-9.695833333333331,14.6,8.4,10.762499999999998,96.6,90.8,93.65833333333332,921.0,521.0,643.9166666666666,14.2,8.2,10.733333333333333
20,2021-01-08 0:00,-9.0,-19.5,-14.741666666666667,16.8,8.3,10.575000000000001,93.9,81.9,90.33333333333336,900.0,427.0,615.0833333333334,16.3,8.1,10.341666666666665
20,2021-01-09 0:00,-5.9,-19.4,-13.208333333333336,21.9,8.5,11.483333333333334,94.5,81.1,89.72499999999998,886.0,432.0,577.9583333333334,21.6,8.1,11.316666666666665
20,2021-01-10 0:00,-0.5,-17.0,-8.929166666666667,21.0,8.5,11.862500000000002,94.9,83.2,90.72916666666669,911.0,444.0,585.9583333333334,20.9,8.3,11.758333333333335
20,2021-01-11 0:00,-1.3,-8.6,-5.0,17.7,8.7,11.25,94.8,83.8,91.97083333333335,921.0,444.0,599.8333333333334,17.7,8.7,11.266666666666667
20,2021-01-12 0:00,2.9,-10.9,-3.3458333333333328,24.6,9.0,13.520833333333334,95.8,77.7,90.5625,925.0,439.0,595.8333333333334,24.5,8.8,13.5375
20,2021-01-13 0:00,9.7,-1.3,4.095833333333332,25.3,9.2,14.916666666666666,95.9,77.0,91.1916666666667,890.0,406.0,585.5416666666666,25.4,9.4,14.950000000000001
20,2021-01-14 0:00,11.0,-2.5,3.0291666666666655,25.4,9.5,15.274999999999997,96.0,76.5,90.91249999999998,902.0,416.0,594.0,25.2,9.7,15.216666666666663
20,2021-01-15 0:00,13.1,-0.8,5.579166666666667,20.4,10.5,13.629166666666668,96.6,84.8,93.82083333333331,916.0,459.0,609.7916666666666,20.3,10.5,13.595833333333333
20,2021-01-16 0:00,2.7,-3.8,-0.4124999999999999,22.9,9.3,12.904166666666667,96.0,80.0,91.90833333333332,912.0,371.0,588.5833333333334,22.8,9.2,12.791666666666664
20,2021-01-17 0:00,1.4,-7.2,-2.504166666666667,24.5,9.1,13.8125,95.6,76.3,90.51666666666667,885.0,424.0,567.875,24.2,9.0,13.708333333333334
20,2021-01-18 0:00,5.8,-3.4,0.16249999999999995,23.8,9.8,13.320833333333335,96.7,77.6,92.14999999999998,915.0,403.0,586.125,24.0,9.8,13.320833333333331
20,2021-01-19 0:00,0.9,-8.5,-4.195833333333333,24.4,9.2,13.545833333333334,95.6,75.3,90.10833333333333,908.0,355.0,554.5,24.5,9.1,13.433333333333332
20,2021-01-20 0:00,9.3,-8.6,-0.6541666666666663,24.9,9.0,14.254166666666663,95.9,75.8,90.16250000000001,703.0,404.0,545.2916666666666,25.0,8.9,14.15
20,2021-01-21 0:00,8.7,1.0,5.083333333333333,19.1,10.8,13.325000000000001,96.3,82.9,93.96666666666665,901.0,469.0,605.875,19.0,10.9,13.308333333333337
20,2021-01-22 0:00,11.8,5.8,7.629166666666666,21.4,12.1,14.47916666666667,97.2,78.1,93.52499999999998,927.0,454.0,618.0,21.2,12.2,14.433333333333335
20,2021-01-23 0:00,13.5,6.3,9.320833333333331,19.1,11.9,14.133333333333331,97.0,84.6,93.92083333333335,939.0,429.0,612.0,18.8,11.9,14.054166666666667
20,2021-01-24 0:00,13.7,3.0,7.675000000000001,24.8,9.6,14.954166666666671,96.4,73.4,90.32916666666667,920.0,387.0,559.4166666666666,25.0,9.8,15.137499999999998
20,2021-01-25 0:00,13.8,0.1,6.4624999999999995,21.7,9.1,13.191666666666663,96.7,71.1,88.77083333333331,891.0,425.0,591.4166666666666,21.7,8.8,13.129166666666668
20,2021-01-26 0:00,8.6,3.1,5.170833333333334,18.5,9.5,12.237500000000002,97.2,80.6,94.84166666666665,688.0,422.0,584.4166666666666,17.8,9.5,12.129166666666668
20,2021-01-27 0:00,8.1,-0.6,3.445833333333333,17.5,9.2,11.841666666666663,96.7,68.1,88.42916666666666,718.0,473.0,572.6666666666666,18.3,9.3,12.158333333333333
20,2021-01-28 0:00,4.7,-4.5,-0.3,16.4,9.3,11.120833333333332,96.3,82.1,92.70416666666664,680.0,462.0,586.0833333333334,16.4,9.4,11.212499999999999
20,2021-01-29 0:00,-0.2,-7.2,-4.325,23.9,9.1,12.870833333333337,96.0,75.0,89.84583333333332,909.0,401.0,567.5833333333334,23.6,8.9,12.779166666666667
20,2021-01-30 0:00,9.1,-5.9,1.1041666666666667,24.5,9.4,13.779166666666669,96.3,77.6,91.59166666666665,897.0,383.0,552.5416666666666,24.3,9.1,13.558333333333335
20,2021-01-31 0:00,12.3,-3.6,4.5375000000000005,25.1,9.4,15.008333333333333,96.3,78.2,90.84583333333335,895.0,353.0,560.4166666666666,25.1,9.2,14.937499999999998
20,2021-02-01 0:00,11.5,3.1,8.545833333333333,22.8,11.9,15.408333333333333,96.8,82.7,92.87083333333334,901.0,340.0,540.4583333333334,22.7,12.1,15.4125
20,2021-02-02 0:00,2.4,-3.5,-1.1333333333333335,24.3,9.4,14.329166666666667,96.5,74.6,89.13333333333333,893.0,381.0,555.4166666666666,23.4,9.4,14.100000000000001
20,2021-02-03 0:00,3.3,-7.8,-1.9708333333333332,23.7,8.9,13.883333333333335,96.5,74.1,89.05,706.0,404.0,543.9583333333334,23.7,8.8,13.929166666666665
20,2021-02-04 0:00,4.1,-3.7,0.43749999999999983,24.7,9.4,14.59583333333333,96.2,73.3,88.77916666666665,894.0,393.0,565.5416666666666,24.4,9.0,14.516666666666666
20,2021-02-05 0:00,8.8,-5.5,0.7291666666666669,24.6,9.1,14.345833333333333,95.7,76.3,89.73333333333335,905.0,395.0,566.875,24.7,9.1,14.375
20,2021-02-06 0:00,10.3,-1.3,4.754166666666667,19.8,9.4,12.745833333333335,96.8,83.2,93.10416666666667,896.0,393.0,586.5416666666666,19.7,9.7,12.875
20,2021-02-07 0:00,10.0,1.3,5.525000000000001,24.8,11.0,15.3125,96.2,77.3,89.17083333333333,901.0,419.0,561.7916666666666,24.3,11.2,15.166666666666666
20,2021-02-08 0:00,3.8,-5.4,-0.9347826086956522,24.2,9.4,14.313043478260871,93.5,54.8,81.32391304347826,915.0,419.0,571.1304347826087,24.4,9.2,14.113043478260868
20,2021-02-09 0:00,5.7,-7.3,-1.375,24.6,9.1,14.49583333333333,93.0,49.0,79.22083333333332,910.0,413.0,567.5416666666666,24.8,8.5,14.191666666666665
20,2021-02-10 0:00,9.0,-5.6,1.2916666666666665,24.1,9.2,14.574999999999998,92.7,52.7,80.58333333333336,906.0,401.0,553.375,25.2,9.2,14.420833333333329
20,2021-02-11 0:00,12.5,-1.9,3.995833333333334,23.6,9.3,14.154166666666667,92.4,57.9,82.38333333333335,934.0,412.0,563.9166666666666,23.5,8.6,13.804166666666665
20,2021-02-12 0:00,15.6,0.2,5.829166666666667,24.4,8.4,14.424999999999999,94.3,43.0,79.11666666666665,929.0,435.0,589.1666666666666,25.7,8.2,14.541666666666663
20,2021-02-13 0:00,17.3,-2.9,5.495833333333334,24.1,8.6,14.524999999999999,92.5,38.2,75.0375,896.0,428.0,585.2083333333334,23.7,8.3,14.187500000000002
20,2021-02-14 0:00,16.5,0.3,7.974999999999999,23.0,9.3,14.345833333333331,94.4,51.9,83.45416666666668,915.0,395.0,582.75,22.6,9.4,14.299999999999997
20,2021-02-15 0:00,6.9,-0.3,3.483333333333333,19.9,10.0,12.716666666666667,93.5,55.9,86.71249999999999,890.0,362.0,552.75,19.7,10.0,12.600000000000001
20,2021-02-16 0:00,3.5,-4.9,-1.2916666666666667,23.5,8.9,12.566666666666668,94.4,59.1,85.12916666666665,889.0,381.0,529.0,23.2,8.9,12.508333333333331
20,2021-02-17 0:00,-2.3,-6.3,-4.899999999999999,23.8,9.3,13.0875,94.0,59.2,83.54583333333333,907.0,374.0,547.9583333333334,23.2,8.6,12.795833333333333
20,2021-02-18 0:00,1.0,-8.1,-3.108333333333333,23.4,9.2,14.22083333333333,93.6,55.7,81.50416666666668,895.0,384.0,531.875,23.5,8.8,13.83333333333333
20,2021-02-19 0:00,9.9,-6.4,2.0833333333333335,24.7,9.3,15.091666666666667,93.5,58.7,81.61666666666667,912.0,410.0,548.5416666666666,24.4,9.2,14.850000000000001
20,2021-02-20 0:00,14.6,3.6,9.354166666666666,23.7,10.0,14.687499999999998,94.3,59.2,82.52083333333333,901.0,421.0,568.2083333333334,22.5,9.2,14.166666666666666
20,2021-02-21 0:00,21.8,3.6,13.4125,30.5,9.4,16.64583333333333,94.7,49.4,75.09166666666667,901.0,401.0,562.375,30.3,9.1,16.5125
20,2021-02-22 0:00,15.7,1.2,8.8625,24.6,10.1,15.608333333333333,94.8,54.5,82.84583333333333,898.0,407.0,553.2916666666666,25.5,9.6,15.029166666666667
20,2021-02-23 0:00,9.0,-4.7,0.9458333333333336,25.1,9.4,15.070833333333333,94.0,58.6,82.62500000000001,881.0,402.0,557.2916666666666,24.5,8.9,14.6625
20,2021-02-24 0:00,10.9,-1.9,2.5958333333333328,24.1,8.1,14.350000000000001,93.9,64.4,84.38749999999999,902.0,407.0,568.4583333333334,24.6,6.4,14.012499999999998
20,2021-02-25 0:00,8.2,-2.3,2.558333333333334,19.4,9.3,12.695833333333335,94.3,69.1,88.61666666666667,909.0,382.0,574.1666666666666,19.2,9.0,12.449999999999998
20,2021-02-26 0:00,14.9,4.7,9.241666666666667,25.2,10.0,15.525000000000004,94.5,59.1,82.31249999999999,883.0,431.0,551.25,25.4,10.0,15.77916666666667
20,2021-02-27 0:00,14.7,1.7,9.245833333333332,24.9,9.5,15.079166666666666,94.6,57.3,81.27499999999999,879.0,428.0,547.5,25.6,9.5,15.375000000000002
20,2021-02-28 0:00,11.2,0.8,6.3500000000000005,22.5,9.1,13.237499999999999,93.6,60.8,87.925,867.0,383.0,546.0833333333334,22.4,9.0,13.337499999999999
20,2021-03-01 0:00,17.0,5.7,11.004166666666665,19.9,10.3,13.725,94.8,81.3,91.71249999999999,857.0,388.0,558.1666666666666,19.9,10.2,13.695833333333333
20,2021-03-02 0:00,7.1,1.0,4.029166666666666,22.7,8.3,13.891666666666666,95.7,68.1,87.80416666666666,903.0,381.0,554.9166666666666,22.6,7.8,13.662500000000001
20,2021-03-03 0:00,9.7,-2.2,3.829166666666666,24.6,9.1,15.366666666666662,95.5,66.5,86.47916666666667,892.0,334.0,515.7916666666666,25.2,8.8,15.34583333333333
20,2021-03-04 0:00,11.1,0.8,5.645833333333335,21.6,10.4,13.766666666666664,95.4,70.7,90.55833333333334,899.0,356.0,516.4166666666666,21.5,10.3,13.658333333333331
20,2021-03-05 0:00,16.7,0.0,7.25,24.6,9.9,15.770833333333334,95.3,42.6,83.42083333333335,868.0,425.0,548.0416666666666,25.2,9.9,15.662500000000001
20,2021-03-06 0:00,12.9,3.4,6.533333333333334,24.4,10.7,15.683333333333335,94.3,53.5,83.8625,921.0,422.0,583.375,24.9,10.8,15.6625
20,2021-03-07 0:00,11.7,4.0,7.6499999999999995,23.1,9.0,15.183333333333335,95.0,60.7,82.89999999999999,894.0,394.0,567.5416666666666,22.8,8.2,14.912499999999996
20,2021-03-08 0:00,13.3,3.1,6.916666666666667,24.9,7.8,15.216666666666669,94.3,43.9,81.58333333333333,909.0,424.0,586.2916666666666,25.6,7.4,15.108333333333334
20,2021-03-09 0:00,12.7,1.4,5.775000000000001,24.5,7.2,14.458333333333334,94.9,51.8,83.18333333333332,896.0,409.0,583.125,24.4,6.9,14.158333333333331
20,2021-03-10 0:00,16.8,-1.1,6.554166666666667,24.6,9.4,16.216666666666665,94.1,38.5,77.96666666666667,1087.0,430.0,585.9130434782609,25.3,9.3,16.137499999999996
20,2021-03-11 0:00,18.0,0.6,8.641666666666667,26.8,12.0,17.254166666666666,93.3,59.0,83.9,1008.0,419.0,615.7083333333334,27.0,11.9,17.24166666666667
20,2021-03-12 0:00,10.3,6.4,8.637500000000001,19.2,10.4,14.779166666666667,94.7,78.6,89.54166666666664,997.0,413.0,635.4166666666666,19.2,10.5,14.766666666666666
20,2021-03-13 0:00,14.4,1.5,7.329166666666667,25.0,10.7,16.3625,95.7,68.2,87.85416666666667,1001.0,412.0,607.0,24.8,10.7,16.216666666666665
20,2021-03-14 0:00,14.8,2.3,7.395833333333333,25.9,11.2,16.683333333333334,96.2,70.2,88.58749999999998,1017.0,421.0,627.375,24.7,10.7,16.15833333333333
20,2021-03-15 0:00,18.1,1.7,9.466666666666667,24.6,10.0,16.868750000000002,95.3,52.3,84.26458333333333,1005.0,407.0,603.25,24.8,10.0,16.981250000000006
20,2021-03-16 0:00,14.6,2.6,9.754166666666665,24.7,12.0,18.191666666666666,95.1,40.2,81.19999999999999,1007.0,415.0,586.25,24.4,11.7,17.849999999999998
20,2021-03-17 0:00,16.1,-0.7,6.020833333333333,24.8,8.6,16.166666666666668,96.3,62.2,86.55000000000001,1009.0,418.0,609.2083333333334,25.0,9.2,16.2375
20,2021-03-18 0:00,18.1,1.1,8.416666666666668,24.9,11.0,16.595833333333335,97.0,70.5,87.02916666666668,769.0,435.0,575.5833333333334,25.2,10.5,16.400000000000002
20,2021-03-19 0:00,19.9,6.7,11.4375,24.2,11.8,16.962500000000002,96.2,72.9,88.36250000000001,740.0,433.0,564.25,24.8,11.8,16.908333333333335
20,2021-03-20 0:00,9.9,6.6,8.591666666666667,15.3,10.5,13.358333333333334,96.5,82.6,91.78750000000001,984.0,463.0,619.625,15.1,9.8,13.220833333333337
20,2021-03-21 0:00,10.1,4.6,6.3999999999999995,24.5,10.0,14.508333333333333,97.1,58.7,86.66249999999998,993.0,401.0,587.5833333333334,23.7,10.0,14.112500000000002
20,2021-03-22 0:00,11.1,-0.4,5.995833333333333,23.6,10.2,14.5625,97.8,67.8,87.5,993.0,418.0,593.7916666666666,23.2,10.2,14.112499999999999
20,2021-03-23 0:00,16.2,0.7,7.949999999999998,23.5,8.1,15.041666666666664,96.4,56.3,83.46666666666667,998.0,423.0,577.0833333333334,23.4,8.3,14.950000000000001
20,2021-03-24 0:00,17.5,1.2,9.15,23.9,8.9,14.833333333333329,95.4,63.7,84.0375,1005.0,411.0,586.6666666666666,22.9,9.0,14.454166666666667
20,2021-03-25 0:00,19.2,2.5,9.708333333333332,24.7,7.7,15.754166666666668,95.7,42.2,79.48333333333333,991.0,425.0,577.2083333333334,24.4,7.7,15.524999999999999
20,2021-03-26 0:00,21.9,4.3,10.741666666666665,26.8,9.1,15.841666666666669,93.0,37.6,73.24166666666666,658.0,422.0,532.1666666666666,27.4,8.8,15.575000000000001
20,2021-03-27 0:00,16.7,5.5,12.129166666666668,19.5,8.1,14.137500000000001,94.8,66.6,88.85833333333335,729.0,465.0,612.75,19.4,8.0,14.016666666666667
20,2021-03-28 0:00,15.3,8.4,10.4,20.4,10.7,14.200000000000001,94.6,78.4,89.14166666666665,749.0,380.0,561.3333333333334,20.4,10.8,14.120833333333335
20,2021-03-29 0:00,15.8,7.8,11.387500000000001,23.6,9.7,15.608333333333333,93.4,48.7,76.90833333333333,596.0,416.0,493.75,23.2,9.1,15.187500000000002
20,2021-03-30 0:00,19.4,5.1,10.958333333333334,26.5,8.7,15.479166666666664,93.7,34.4,71.4375,693.0,423.0,519.25,27.2,8.2,15.070833333333333
20,2021-03-31 0:00,23.6,1.7,11.429166666666667,31.2,8.8,16.57916666666667,94.2,37.9,73.55833333333335,744.0,411.0,552.3333333333334,30.9,9.1,16.65833333333333
20,2021-04-01 0:00,22.8,5.5,14.304166666666667,26.8,9.4,16.58333333333334,94.4,36.9,66.22083333333335,742.0,425.0,529.8333333333334,27.2,9.2,16.566666666666666
20,2021-04-02 0:00,24.8,13.0,17.962500000000002,28.6,12.8,18.9625,93.2,45.3,68.20833333333334,594.0,406.0,476.7083333333333,28.1,12.9,18.887500000000003
20,2021-04-03 0:00,19.4,11.6,16.591666666666665,24.4,14.7,18.133333333333333,93.3,75.0,89.1708333333333,636.0,405.0,512.8333333333334,24.5,14.6,18.09583333333333
20,2021-04-04 0:00,14.0,9.0,11.25,21.9,11.0,14.825000000000001,94.1,71.5,88.01249999999999,536.0,382.0,491.75,22.0,10.5,14.762500000000001
20,2021-04-05 0:00,18.3,5.0,10.629166666666668,24.5,9.4,15.945833333333333,94.7,34.9,74.11666666666666,730.0,415.0,525.6666666666666,24.8,9.1,15.975000000000003
20,2021-04-06 0:00,17.9,3.9,10.395833333333332,26.0,9.0,15.895833333333336,94.8,40.2,74.90416666666664,737.0,423.0,541.125,26.8,8.9,15.945833333333333
20,2021-04-07 0:00,20.2,3.0,11.445833333333333,27.0,9.4,16.308333333333334,94.6,37.1,75.55833333333334,728.0,422.0,527.0833333333334,27.2,9.8,16.3
20,2021-04-08 0:00,17.2,4.8,10.724999999999996,24.2,8.6,15.858333333333334,94.6,40.0,76.43750000000001,743.0,412.0,534.9583333333334,24.2,8.6,15.625
20,2021-04-09 0:00,20.2,2.0,10.658333333333333,25.9,9.1,16.283333333333335,93.9,39.0,73.59166666666668,753.0,422.0,547.2083333333334,26.5,9.3,16.354166666666668
20,2021-04-10 0:00,19.7,3.8,11.145833333333334,25.8,9.2,16.354166666666668,94.3,43.7,74.83333333333334,760.0,422.0,543.7916666666666,26.9,9.6,16.37916666666667
20,2021-04-11 0:00,23.0,4.3,13.058333333333332,29.1,9.6,17.670833333333334,94.2,37.9,73.98333333333335,777.0,417.0,558.4166666666666,29.7,9.6,17.900000000000002
20,2021-04-12 0:00,15.1,10.5,13.137500000000003,19.1,12.5,15.191666666666668,96.1,86.5,92.27708333333334,753.0,467.0,583.2916666666666,18.9,12.7,15.21666666666667
20,2021-04-13 0:00,14.7,4.7,9.93333333333333,24.1,9.6,16.449999999999996,95.1,51.5,79.54166666666667,565.0,393.0,475.6666666666667,24.0,9.3,15.929166666666667
20,2021-04-14 0:00,14.5,0.9,7.6499999999999995,25.9,10.2,16.495833333333334,94.7,45.8,76.14166666666668,756.0,404.0,532.7916666666666,25.6,10.4,16.6625
20,2021-04-15 0:00,18.2,0.6,9.079166666666666,25.5,10.0,16.462500000000002,94.3,39.5,74.68750000000001,709.0,413.0,537.5416666666666,26.2,9.9,16.833333333333336
20,2021-04-16 0:00,15.3,4.6,10.499999999999998,20.6,9.4,14.508333333333333,94.6,63.8,88.33333333333331,729.0,368.0,533.6666666666666,20.5,9.5,14.475
20,2021-04-17 0:00,15.9,6.9,10.112499999999999,27.9,8.8,15.4,93.8,44.8,73.8875,690.0,380.0,516.6666666666666,26.5,8.3,14.833333333333334
20,2021-04-18 0:00,14.4,5.5,10.145833333333334,24.5,8.6,15.700000000000001,94.1,45.9,75.14999999999999,738.0,392.0,524.4166666666666,24.3,8.4,15.149999999999999
20,2021-04-19 0:00,18.5,1.0,10.4375,26.0,8.2,16.174999999999997,94.3,48.5,73.94791666666666,705.0,389.0,528.1041666666666,25.4,7.9,15.891666666666666
20,2021-04-20 0:00,23.1,2.9,12.629166666666665,28.3,9.3,17.05416666666667,94.6,43.6,72.01249999999999,755.0,417.0,541.875,28.1,9.2,16.945833333333336
