id,date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
11,2020.12.4 0:00,4.0200000000000005,-3.7,0.9469999999999998,0.0,19.270000000000003,10.571428571428571,60.6,81.64285714285714,736.6,941.7857142857143,19.35,17.27142857142857
11,2020.12.5 0:00,4.78,-1.3928571428571426,0.4659999999999999,0.0,17.55,10.657142857142857,73.1,88.42857142857143,547.5,666.3571428571429,18.660000000000004,17.057142857142857
11,2020.12.6 0:00,7.900000000000001,-0.9266666666666666,0.9755555555555555,0.0,19.977777777777778,11.113333333333333,64.11111111111111,88.53333333333333,593.8888888888889,724.4666666666667,19.27777777777778,17.433333333333334
11,2020.12.7 0:00,6.711111111111111,0.4800000000000001,0.4022222222222222,0.0,15.733333333333333,11.459999999999999,84.55555555555556,91.73333333333333,672.8055555555555,650.6166666666667,16.81111111111111,16.880000000000003
11,2020.12.8 0:00,3.7600000000000002,-2.55,1.057,0.0,17.28,10.464285714285717,48.1,88.5,749.48,775.8000000000001,18.240000000000002,16.94285714285714
11,2020.12.9 0:00,4.21,-2.092857142857143,0.908,0.0,19.07,10.971428571428572,45.7,85.21428571428571,812.5571428999999,703.2806122428572,18.759999999999998,17.20714285714286
11,2020.12.10 0:00,8.822222222222221,3.7600000000000002,0.7022222222222223,0.0,19.72222222222222,12.82,59.55555555555556,94.6,793.5777777777778,685.7199999999999,18.822222222222226,16.90666666666667
11,2020.12.11 0:00,9.077777777777778,3.6599999999999993,0.8333333333333334,0.0,19.155555555555555,12.58,61.77777777777778,94.93333333333334,666.9166666666666,639.0833333333334,18.31111111111111,16.526666666666664
11,2020.12.12 0:00,7.866666666666666,1.5733333333333333,1.1177777777777778,0.0,20.055555555555557,11.913333333333334,42.333333333333336,91.26666666666667,725.3888888888889,746.5,19.311111111111114,16.786666666666665
11,2020.12.13 0:00,3.4555555555555557,-1.3533333333333333,0.27111111111111114,0.0,15.511111111111111,10.84666666666667,88.66666666666667,89.46666666666667,1287.0,1030.8666666666666,17.1,17.1
11,2020.12.14 0:00,-2.1444444444444444,-4.5,1.2311111111111108,0.0,18.166666666666668,10.479999999999999,63.55555555555556,88.0,762.0555555555555,1204.3666666666666,18.37777777777778,17.26
11,2020.12.15 0:00,-2.5555555555555554,-7.78,1.1555555555555557,0.0,17.48888888888889,9.54,60.888888888888886,82.8,638.3333333333334,1101.9666666666667,18.200000000000003,17.133333333333333
11,2020.12.16 0:00,-2.688888888888888,-7.5,0.9044444444444445,0.0,15.622222222222225,9.8,70.66666666666667,85.4,1040.7777777777778,1025.0208333333333,17.26666666666667,17.19333333333333
11,2020.12.17 0:00,0.48888888888888893,-8.019999999999998,1.2144444444444444,0.0,18.266666666666666,9.993333333333332,52.333333333333336,83.6,712.1458333333334,891.8583333333333,18.53333333333333,17.42666666666667
11,2020.12.18 0:00,2.8875,-3.0,0.74125,0.0,16.7625,9.800000000000002,90.375,92.625,1154.0,956.8125,17.675,17.33125
