id,week,week_start_date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,as_am_day,as_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
23,30,2021.3.30 0:00,16.49120879120879,10.448051948051951,122.36263736263739,0.0,849.0439560439562,1514.5324675324675,20.678021978021977,12.736363636363636,66.23516483516484,92.70389610389611,370.62637362637366,462.59740259740255,18.782417582417583,17.725974025974022
23,31,2021.4.6 0:00,14.950915750915751,8.225974025974025,157.10622710622712,0.0,1081.7005494505495,2212.5995670995667,21.039652014652013,12.314935064935067,67.02051282051282,93.75108225108227,389.5018315018315,523.3160173160173,19.726190476190474,18.281818181818185
23,32,2021.4.13 0:00,12.269073783359497,7.282689885872294,151.98268794697364,0.0,1014.844017094017,1634.0564935064933,19.981257631257638,12.347835497835499,67.48467643467644,92.88258559622294,383.0411215768359,533.1402794175326,19.276029129600555,17.503581267218614
23,33,2021.4.20 0:00,20.90549450549451,13.466233766233769,164.70329670329667,0.0,1177.2637362637363,2147.1428571428573,23.863736263736264,14.742857142857146,74.03736263736265,93.51428571428572,385.24175824175825,574.6103896103897,21.920879120879118,19.862337662337662
23,34,2021.4.27 0:00,16.192994505494507,12.972045454545455,124.12774725274726,0.0,804.9223901098901,1953.440909090909,19.98646978021978,13.538084415584416,71.77513736263737,91.47191558441558,370.95123626373623,442.57727272727277,19.518543956043956,17.546558441558442
24,1,2020.9.9 0:00,22.76483516483516,19.359199134199134,94.17582417582419,0.0,649.9038461538461,1024.4285714285713,24.86327838827839,21.13084415584416,61.04290947151099,76.92271181195888,432.1236263736264,484.33333333333337,25.34862637362637,24.54220779220779
24,2,2020.9.16 0:00,21.43940170940171,16.151391465677182,107.2697802197802,0.0,674.9794261294262,1165.8464131106987,26.284597069597066,18.279056895485468,48.86088544394382,63.42103316326097,413.8136752136752,482.4864564007421,25.86421855921856,23.36608225108225
24,3,2020.9.23 0:00,20.853446553446553,14.624175824175826,141.66533466533468,0.0,1010.8731268731268,1711.6213786213789,26.01378621378621,14.669630369630369,61.195409572117875,80.13912135481519,392.12687312687314,481.14285714285717,24.820079920079916,21.925774225774227
24,4,2020.9.30 0:00,19.796553446553446,15.132400932400929,125.83108558108559,0.0,832.911088911089,1464.4645354645352,24.688245088245086,16.27069597069597,60.04014773942307,74.52585108371795,391.8424075924076,448.1585914085914,23.838628038628038,22.01109723609724
24,5,2020.10.7 0:00,18.973939393939393,12.572128466771321,144.19372294372295,0.0,889.677922077922,1627.6992412349555,24.740151515151513,13.78973704866562,43.679788497002164,43.81950384220827,375.124025974026,428.6055075876505,22.03257575757576,20.282829670329672
24,6,2020.10.14 0:00,15.524458874458873,8.073142333749084,120.32900432900432,0.0,735.8214285714286,1292.6199633699634,22.099458874458872,12.570957613846153,44.96661255411255,64.37574568285713,420.10714285714283,502.84406070073265,19.094264069264067,17.707273678717947
24,7,2020.10.21 0:00,13.950649350649352,7.6725818136923065,117.57142857142857,0.0,734.1558441558442,1219.0329670329668,21.12207792207792,13.645779495164836,51.32077922077922,66.34961357329671,436.1948051948052,542.8707885538462,19.09090909090909,17.185358048571423
24,8,2020.10.28 0:00,13.171428571428573,6.55693153010989,108.0909090909091,0.0,672.090909090909,1115.0,20.33896103896104,14.56293322065934,48.32142857142857,68.20321217241757,441.42857142857144,573.4902789505495,18.679220779220778,17.29454775989011
24,9,2020.11.4 0:00,9.375584415584415,4.846244732743865,110.09740259740259,0.0,642.5051948051948,987.6400892340743,19.542337662337662,15.292974882260596,54.890299700519485,63.491545484532764,476.89870129870127,543.8068247541931,17.412727272727274,16.941878046765265
24,10,2020.11.11 0:00,6.672207792207792,9.548194662480379,108.85454545454546,0.0,673.2623376623376,1167.4120879120878,17.054675324675323,17.258320251177395,57.82211502779221,61.25588697020408,586.6584415584415,542.4277864992151,17.234805194805194,18.692072213500786
24,11,2020.11.18 0:00,11.170389610389611,7.960282574568289,58.859740259740256,0.0,345.238961038961,534.4285714285713,18.188441558441557,14.752668759811614,63.90831168831169,75.98422291993721,473.9012987012987,594.5164835164835,17.886363636363637,17.212166405023545
24,12,2020.11.25 0:00,5.997272727272728,0.6689952904238617,87.09220779220779,0.0,532.8402597402597,856.6169544740972,16.61961038961039,11.533751962323391,54.42077922077923,71.07974882260598,446.41038961038964,565.0659340659341,15.840519480519479,14.57032967032967
24,13,2020.12.2 0:00,3.936363636363637,-2.5582417582417585,93.3896103896104,0.0,573.051948051948,963.5714285714284,16.8974025974026,9.854945054945054,57.56883116883116,70.37912087912088,481.22077922077926,573.9010989010989,15.645454545454543,13.999999999999998
24,14,2020.12.9 0:00,2.673708513708514,-2.521664050235479,86.46839826839826,0.0,514.5952380952381,830.9437990580848,16.07835497835498,9.77817896389325,58.36337662337662,72.75290423861851,507.0940836940837,605.2422291993722,15.386883116883114,13.699408686551546
24,15,2020.12.16 0:00,-0.21298701298701303,-6.158869701726844,91.43246753246753,0.0,565.6415584415583,913.0714285714286,16.14090909090909,8.721193092621665,59.11025974025974,70.49073783359498,521.4116883116883,619.4945054945056,15.107792207792206,12.891758241758241
24,16,2020.12.23 0:00,2.8114285714285714,-2.1165620094191526,71.57012987012988,0.0,425.3038961038961,670.5494505494506,15.505714285714285,9.391915227629513,67.1212987012987,75.91043956043957,588.6922077922078,671.1836734693878,14.83064935064935,13.076844583987441
24,17,2020.12.30 0:00,-2.021818181818182,-5.947409733124019,89.45974025974024,0.0,536.1896103896105,788.3100470957614,15.422987012987013,8.655259026687599,62.32389610389611,74.09631083202511,585.0792207792208,695.8406593406593,14.861688311688312,12.663265306122451
24,18,2021.1.6 0:00,-6.495974025974024,-11.739481946624801,94.11948051948052,0.0,560.7441558441558,867.4356357927787,15.417272727272728,8.20934065934066,60.92025974025973,69.56334379905809,596.0285714285714,694.8681318681317,14.372987012987013,12.040031397174257
24,19,2021.1.13 0:00,2.211818181818182,-3.321821036106751,93.64415584415585,0.0,533.6142857142858,803.0604395604396,17.9574025974026,9.246938775510204,59.724935064935075,74.83194662480378,630.4493506493507,738.6248037676609,15.846623376623374,13.636263736263738
24,20,2021.1.20 0:00,6.873246753246754,2.3459968602825745,70.83116883116882,0.0,423.0233766233767,793.1679748822605,16.887402597402602,10.862912087912088,67.6377922077922,80.01811224489795,682.6857142857143,788.642660910518,15.986103896103897,14.63710753532182
24,21,2021.1.27 0:00,2.2944155844155847,-1.6685400313971746,100.68441558441559,0.0,595.7584415584415,909.9105180533752,16.43493506493507,9.654427001569857,60.52532467532467,76.03885400313972,629.7402597402597,725.1469387755103,15.387402597402598,13.663767660910517
24,22,2021.2.3 0:00,2.447077922077922,-2.847069597069597,123.27813852813854,0.0,729.1590909090909,1261.3626373626375,18.43528138528139,9.584065934065935,56.47451298701299,73.75714285714285,580.6515151515151,679.0137362637363,16.00378787878788,14.138278388278389
24,23,2021.2.10 0:00,6.585930735930736,0.02289377289377294,103.82900432900432,0.0,626.0227272727273,1088.6712454212454,16.45465367965368,10.053754578754578,55.671861471861476,75.42344322344323,586.8647186147185,710.9056776556778,15.575216450216448,14.077106227106228
24,24,2021.2.17 0:00,5.450757575757576,-2.172893772893773,119.64718614718616,0.0,788.495670995671,1283.9697802197802,16.965584415584413,9.505769230769232,53.94529220779221,74.00402930402932,552.3538961038961,665.9304029304029,15.640909090909092,13.617582417582415
24,25,2021.2.24 0:00,7.737662337662337,3.274267399267399,73.48376623376622,0.0,470.35173160173156,829.1492673992673,15.893506493506495,10.741758241758243,60.46688311688312,78.37344322344323,587.9231601731601,703.5934065934067,16.09512987012987,14.421794871794871
24,26,2021.3.3 0:00,9.204112554112553,3.4710622710622707,124.93939393939395,0.0,808.7034632034631,1283.9358974358972,18.42781385281385,11.610347985347985,53.39139610389611,75.44363553113554,599.241341991342,727.7152014652014,17.540800865800865,15.57065018315018
24,27,2021.3.10 0:00,11.799999999999999,5.89375,137.3095238095238,0.0,921.5357142857143,1487.4047619047617,18.88095238095238,12.611011904761906,51.49226190476191,75.09077380952381,552.6309523809524,695.4211309523808,17.815476190476193,16.390625000000004
24,28,2021.3.17 0:00,10.985098235098237,5.47210081585015,142.56909756909755,0.0,964.1509324009324,1723.6341158841158,18.789252414252417,12.28155178158841,48.50948218448218,70.56280386281053,520.984015984016,628.845134032634,17.723151848151847,16.179876373633032
24,29,2021.3.24 0:00,14.11227106227106,7.299242424242423,128.28663003663002,0.0,857.4560439560439,1632.2380952380952,19.3510989010989,10.825324675281385,49.592216117216125,73.75140692640693,477.0283882783883,588.1536796536795,17.424542124542125,15.843290043290043
24,30,2021.3.31 0:00,15.674725274725276,10.299415584415582,121.81684981684982,0.0,839.636446886447,1574.1536796536798,20.953388278388278,12.134523809523811,51.688644688644686,70.02735143640693,462.7142857142857,535.6476780787879,18.196428571428573,17.008138528138527
24,31,2021.4.7 0:00,14.179591836734696,7.9440259740259735,155.47566718995293,0.0,1070.9646781789636,2080.172727272727,19.676766091051807,11.456363636363635,48.40881261596546,69.36335301064935,461.2547452549451,551.9878394337662,18.295447409733125,16.016623376623375
24,32,2021.4.14 0:00,13.631868131868133,5.415584415584415,182.75824175824178,0.0,1259.1208791208794,2274.220779220779,19.24175824175824,8.883116883116882,44.81923076923077,68.98701298701299,464.75824175824175,534.1558441558442,17.52747252747253,15.148051948051947
24,33,2021.4.21 0:00,20.35353218210361,12.876233766233767,147.29199372056516,0.0,1109.9945054945053,2071.2155844155845,21.789324960753536,12.305844155844156,39.99807692307693,62.27649350649351,449.20486656200944,495.93246753246746,19.568916797488225,18.370129870129865
24,34,2021.4.28 0:00,19.18653846153846,13.304747474747474,171.99725274725276,0.0,1300.826923076923,1516.5128787878787,20.981043956043955,13.647146464646463,39.56428571428572,62.880063131313136,410.85439560439556,446.5262626262626,19.270604395604394,17.795353535353538
25,1,2020.9.18 0:00,5.496396508999999,5.496396509,123.32967032967032,0.0,874.4285714285714,1451.012987012987,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,2,2020.9.25 0:00,5.496396508999999,5.496396509,133.06593406593407,0.0,941.6996336996338,1715.4426406926402,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,3,2020.10.2 0:00,5.496396509,5.496396509,117.58499833499833,0.0,774.8978521478522,1419.757659007659,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,4,2020.10.9 0:00,5.496396509,5.496396509,115.52056277056279,0.0,706.6731601731601,1353.4239926739926,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,5,2020.10.16 0:00,5.496396509,5.496396509,102.78246753246752,0.0,650.8095238095237,1144.194139194139,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,6,2020.10.23 0:00,5.496396509,5.496396508999999,130.62337662337663,0.0,809.4155844155845,1280.868131868132,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,7,2020.10.30 0:00,5.496396509,5.496396508999999,106.0909090909091,0.0,667.2987012987013,1096.6923076923078,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,8,2020.11.6 0:00,5.496396509,5.496396508999999,104.18181818181817,0.0,648.0259740259742,1055.923076923077,13.868491269999994,13.868491269999994,83.98799252000002,83.98799252000002,562.2740648,562.2740648,14.8474813,14.8474813
25,9,2020.11.13 0:00,14.827573436584416,11.053524783081631,73.54545454545453,0.0,444.2974025974026,813.5816326530612,19.575849175454543,14.62467537941915,83.39784289298701,92.83337503993721,502.6086083428572,559.0714874813186,18.100224115584414,16.56645172857143
25,10,2020.11.20 0:00,8.173766233766234,5.481004709576139,72.37402597402597,0.0,439.47142857142853,661.4568288854003,17.265064935064935,11.326923076923077,81.98636363636362,92.18814756671898,493.3415584415584,509.4324960753532,15.942077922077925,13.817111459968602
25,11,2020.11.27 0:00,5.084155844155844,1.8862637362637362,82.03376623376623,0.0,491.0779220779221,819.0926216640504,17.454935064935064,9.959576138147565,81.73740259740259,90.79324960753532,584.4207792207793,510.83987441130296,15.782077922077923,13.04795918367347
25,12,2020.12.4 0:00,5.072467532467533,0.42574568288854,83.74675324675323,0.0,468.93766233766235,828.4607535321823,18.295974025974026,9.434458398744113,82.77844155844157,90.4986656200942,625.5090909090908,546.7409733124019,15.743766233766236,12.932339089481946
25,13,2020.12.11 0:00,1.7705194805194806,-1.4755102040816326,79.79350649350648,0.0,467.1844155844156,766.5541601255887,16.214935064935066,9.048430141287284,81.99831168831169,90.40141287284145,616.1805194805194,504.7299843014129,14.733376623376627,12.114128728414444
