realTime,name,do,city,item,cul_time,Measure_time,temp_ex,s_am,as_am,temp_int,hum_int,CO2,st
2020.11.1 3:00,23,傈合,辫力,叠扁,1,2020.11.1 3:00,22.540824742268043,0.0,1338.0,14.6,100.0,593.0,17.2
2020.11.1 4:00,23,傈合,辫力,叠扁,1,2020.11.1 4:00,22.52659793814433,0.0,1338.0,14.5,100.0,611.0,17.1
2020.11.1 5:00,23,傈合,辫力,叠扁,1,2020.11.1 5:00,22.51237113402062,0.0,1338.0,14.5,100.0,627.0,16.9
2020.11.1 6:00,23,傈合,辫力,叠扁,1,2020.11.1 6:00,22.49814432989691,0.0,1338.0,14.3,100.0,655.0,16.7
2020.11.1 7:00,23,傈合,辫力,叠扁,1,2020.11.1 7:00,22.483917525773197,0.0,0.0,14.1,100.0,658.0,16.6
2020.11.1 8:00,23,傈合,辫力,叠扁,1,2020.11.1 8:00,22.469690721649485,2.0,2.0,14.2,100.0,654.0,16.4
2020.11.1 9:00,23,傈合,辫力,叠扁,1,2020.11.1 9:00,22.455463917525773,12.0,14.0,14.5,100.0,623.0,16.4
2020.11.1 10:00,23,傈合,辫力,叠扁,1,2020.11.1 10:00,22.441237113402064,37.0,51.0,13.4,95.0,380.0,16.6
2020.11.1 11:00,23,傈合,辫力,叠扁,1,2020.11.1 11:00,22.42701030927835,17.0,68.0,13.2,98.2,371.0,16.3
2020.11.1 12:00,23,傈合,辫力,叠扁,1,2020.11.1 12:00,22.41278350515464,20.0,88.0,15.5,98.5,377.0,16.4
2020.11.1 13:00,23,傈合,辫力,叠扁,1,2020.11.1 13:00,22.398556701030927,23.0,111.0,16.2,98.7,378.0,16.7
2020.11.1 14:00,23,傈合,辫力,叠扁,1,2020.11.1 14:00,22.384329896907218,32.0,143.0,18.6,94.9,365.0,17.2
2020.11.1 15:00,23,傈合,辫力,叠扁,1,2020.11.1 15:00,22.370103092783506,40.0,183.0,19.1,95.0,338.0,18.0
2020.11.1 16:00,23,傈合,辫力,叠扁,1,2020.11.1 16:00,22.355876288659793,35.0,218.0,17.3,99.0,357.0,18.1
2020.11.1 17:00,23,傈合,辫力,叠扁,1,2020.11.1 17:00,22.341649484536084,12.0,230.0,16.1,100.0,378.0,18.0
2020.11.1 18:00,23,傈合,辫力,叠扁,1,2020.11.1 18:00,22.327422680412372,1.0,231.0,15.2,100.0,404.0,17.7
2020.11.1 19:00,23,傈合,辫力,叠扁,1,2020.11.1 19:00,22.31319587628866,0.0,231.0,15.0,100.0,420.0,17.4
2020.11.1 20:00,23,傈合,辫力,叠扁,1,2020.11.1 20:00,22.29896907216495,0.0,231.0,15.4,100.0,451.0,17.3
2020.11.1 21:00,23,傈合,辫力,叠扁,1,2020.11.1 21:00,22.28474226804124,0.0,231.0,15.7,100.0,469.0,17.2
2020.11.1 22:00,23,傈合,辫力,叠扁,1,2020.11.1 22:00,22.270515463917526,0.0,231.0,15.7,100.0,484.0,17.2
2020.11.1 23:00,23,傈合,辫力,叠扁,1,2020.11.1 23:00,22.256288659793814,0.0,231.0,15.7,100.0,499.0,17.2
2020.11.2 0:00,23,傈合,辫力,叠扁,1,2020.11.2 0:00,22.242061855670105,0.0,231.0,15.5,100.0,521.0,17.2
2020.11.2 1:00,23,傈合,辫力,叠扁,1,2020.11.2 1:00,22.227835051546393,0.0,231.0,15.4,100.0,535.0,17.0
2020.11.2 2:00,23,傈合,辫力,叠扁,1,2020.11.2 2:00,22.21360824742268,0.0,231.0,14.7,99.9,552.0,16.9
2020.11.2 3:00,23,傈合,辫力,叠扁,1,2020.11.2 3:00,22.199381443298968,0.0,231.0,14.2,99.5,575.0,16.6
2020.11.2 4:00,23,傈合,辫力,叠扁,1,2020.11.2 4:00,22.18515463917526,0.0,231.0,14.1,99.5,585.0,16.5
2020.11.2 5:00,23,傈合,辫力,叠扁,1,2020.11.2 5:00,22.170927835051547,0.0,231.0,14.0,99.5,606.0,16.3
2020.11.2 6:00,23,傈合,辫力,叠扁,1,2020.11.2 6:00,22.156701030927834,0.0,231.0,13.6,99.4,621.0,16.1
2020.11.2 7:00,23,傈合,辫力,叠扁,1,2020.11.2 7:00,22.142474226804126,0.0,0.0,13.9,99.3,636.0,15.9
2020.11.2 8:00,23,傈合,辫力,叠扁,1,2020.11.2 8:00,22.128247422680413,16.0,16.0,14.7,99.6,658.0,15.9
2020.11.2 9:00,23,傈合,辫力,叠扁,1,2020.11.2 9:00,22.1140206185567,58.0,74.0,16.0,100.0,680.0,16.1
2020.11.2 10:00,23,傈合,辫力,叠扁,1,2020.11.2 10:00,22.099793814432992,99.0,173.0,18.6,97.7,682.0,16.6
2020.11.2 11:00,23,傈合,辫力,叠扁,1,2020.11.2 11:00,22.08556701030928,181.0,354.0,21.0,77.7,389.0,17.8
2020.11.2 12:00,23,傈合,辫力,叠扁,1,2020.11.2 12:00,22.071340206185567,190.0,544.0,22.0,62.7,364.0,19.0
2020.11.2 13:00,23,傈合,辫力,叠扁,1,2020.11.2 13:00,22.057113402061855,206.0,750.0,22.5,76.2,359.0,19.4
2020.11.2 14:00,23,傈合,辫力,叠扁,1,2020.11.2 14:00,22.042886597938146,202.0,952.0,24.8,84.0,339.0,20.3
2020.11.2 15:00,23,傈合,辫力,叠扁,1,2020.11.2 15:00,22.028659793814434,153.0,1105.0,25.9,81.6,330.0,21.6
2020.11.2 16:00,23,傈合,辫力,叠扁,1,2020.11.2 16:00,22.01443298969072,116.0,1221.0,21.8,79.6,350.0,22.1
2020.11.2 17:00,23,傈合,辫力,叠扁,1,2020.11.2 17:00,22.00020618556701,50.0,1271.0,17.5,91.2,372.0,21.4
2020.11.2 18:00,23,傈合,辫力,叠扁,1,2020.11.2 18:00,21.9859793814433,5.0,1276.0,12.6,87.3,360.0,20.0
2020.11.2 19:00,23,傈合,辫力,叠扁,1,2020.11.2 19:00,21.971752577319588,0.0,1276.0,11.7,94.0,368.0,18.6
2020.11.2 20:00,23,傈合,辫力,叠扁,1,2020.11.2 20:00,21.957525773195876,0.0,1276.0,11.0,97.1,382.0,17.4
2020.11.2 21:00,23,傈合,辫力,叠扁,1,2020.11.2 21:00,21.943298969072167,0.0,1276.0,9.9,98.1,390.0,16.6
2020.11.2 22:00,23,傈合,辫力,叠扁,1,2020.11.2 22:00,21.929072164948455,0.0,1276.0,9.1,97.4,381.0,15.7
2020.11.2 23:00,23,傈合,辫力,叠扁,1,2020.11.2 23:00,21.914845360824742,0.0,1276.0,8.5,99.5,393.0,14.9
2020.11.3 0:00,23,傈合,辫力,叠扁,1,2020.11.3 0:00,21.900618556701033,0.0,1276.0,10.0,99.4,423.0,14.5
2020.11.3 1:00,23,傈合,辫力,叠扁,1,2020.11.3 1:00,21.88639175257732,0.0,1276.0,10.4,100.0,447.0,14.5
2020.11.3 2:00,23,傈合,辫力,叠扁,1,2020.11.3 2:00,21.87216494845361,0.0,1276.0,10.9,100.0,466.0,14.5
2020.11.3 3:00,23,傈合,辫力,叠扁,1,2020.11.3 3:00,21.857938144329896,0.0,1276.0,11.6,100.0,481.0,14.6
2020.11.3 4:00,23,傈合,辫力,叠扁,1,2020.11.3 4:00,21.843711340206188,0.0,1276.0,12.1,100.0,500.0,14.6
2020.11.3 5:00,23,傈合,辫力,叠扁,1,2020.11.3 5:00,21.829484536082475,0.0,1276.0,11.6,99.2,515.0,14.6
2020.11.3 6:00,23,傈合,辫力,叠扁,1,2020.11.3 6:00,21.815257731958763,0.0,1276.0,11.6,99.4,529.0,14.5
2020.11.3 7:00,23,傈合,辫力,叠扁,1,2020.11.3 7:00,21.80103092783505,0.0,0.0,11.3,100.0,538.0,14.4
2020.11.3 8:00,23,傈合,辫力,叠扁,1,2020.11.3 8:00,21.78680412371134,19.0,19.0,11.7,98.9,549.0,14.2
2020.11.3 9:00,23,傈合,辫力,叠扁,1,2020.11.3 9:00,21.77257731958763,85.0,104.0,16.1,95.2,541.0,14.5
2020.11.3 10:00,23,傈合,辫力,叠扁,1,2020.11.3 10:00,21.758350515463917,146.0,250.0,20.2,77.2,384.0,15.6
2020.11.3 11:00,23,傈合,辫力,叠扁,1,2020.11.3 11:00,21.744123711340208,177.0,427.0,20.9,85.0,358.0,16.2
2020.11.3 12:00,23,傈合,辫力,叠扁,1,2020.11.3 12:00,21.729896907216496,174.0,601.0,21.3,79.9,341.0,17.9
2020.11.3 13:00,23,傈合,辫力,叠扁,1,2020.11.3 13:00,21.715670103092783,147.0,748.0,21.6,84.9,326.0,18.1
2020.11.3 14:00,23,傈合,辫力,叠扁,1,2020.11.3 14:00,21.701443298969075,121.0,869.0,18.4,81.1,354.0,19.5
2020.11.3 15:00,23,傈合,辫力,叠扁,1,2020.11.3 15:00,21.687216494845362,117.0,986.0,20.6,87.3,327.0,19.6
2020.11.3 16:00,23,傈合,辫力,叠扁,1,2020.11.3 16:00,21.67298969072165,90.0,1076.0,19.4,91.2,326.0,19.7
2020.11.3 17:00,23,傈合,辫力,叠扁,1,2020.11.3 17:00,21.658762886597938,53.0,1129.0,15.6,99.4,329.0,19.4
2020.11.3 18:00,23,傈合,辫力,叠扁,1,2020.11.3 18:00,21.64453608247423,3.0,1132.0,12.6,100.0,339.0,18.4
2020.11.3 19:00,23,傈合,辫力,叠扁,1,2020.11.3 19:00,21.630309278350516,0.0,1132.0,14.7,100.0,379.0,17.8
2020.11.3 20:00,23,傈合,辫力,叠扁,1,2020.11.3 20:00,21.616082474226804,0.0,1132.0,14.0,100.0,403.0,17.6
2020.11.3 21:00,23,傈合,辫力,叠扁,1,2020.11.3 21:00,21.60185567010309,0.0,1132.0,13.3,100.0,419.0,17.0
2020.11.3 22:00,23,傈合,辫力,叠扁,1,2020.11.3 22:00,21.587628865979383,0.0,1132.0,12.5,100.0,435.0,16.4
2020.11.3 23:00,23,傈合,辫力,叠扁,1,2020.11.3 23:00,21.57340206185567,0.0,1132.0,13.5,98.9,459.0,16.0
2020.11.4 0:00,23,傈合,辫力,叠扁,1,2020.11.4 0:00,21.559175257731958,0.0,1132.0,13.8,98.4,474.0,16.1
2020.11.4 1:00,23,傈合,辫力,叠扁,1,2020.11.4 1:00,21.54494845360825,0.0,1132.0,14.3,97.8,499.0,16.1
2020.11.4 2:00,23,傈合,辫力,叠扁,1,2020.11.4 2:00,21.530721649484537,0.0,1132.0,14.2,98.9,518.0,16.2
2020.11.4 3:00,23,傈合,辫力,叠扁,1,2020.11.4 3:00,21.516494845360825,0.0,1132.0,14.3,98.4,542.0,16.1
2020.11.4 4:00,23,傈合,辫力,叠扁,1,2020.11.4 4:00,21.502268041237116,0.0,1132.0,14.3,98.4,554.0,16.0
2020.11.4 5:00,23,傈合,辫力,叠扁,1,2020.11.4 5:00,21.488041237113404,0.0,1132.0,14.0,98.9,570.0,15.9
2020.11.4 6:00,23,傈合,辫力,叠扁,1,2020.11.4 6:00,21.47381443298969,0.0,1132.0,13.6,98.9,593.0,15.9
2020.11.4 7:00,23,傈合,辫力,叠扁,1,2020.11.4 7:00,21.459587628865982,0.0,0.0,13.3,98.9,606.0,15.7
2020.11.4 8:00,23,傈合,辫力,叠扁,1,2020.11.4 8:00,21.44536082474227,20.0,20.0,13.9,98.9,620.0,15.5
2020.11.4 9:00,23,傈合,辫力,叠扁,1,2020.11.4 9:00,21.431134020618558,87.0,107.0,17.5,96.1,624.0,15.7
2020.11.4 10:00,23,傈合,辫力,叠扁,1,2020.11.4 10:00,21.416907216494845,151.0,258.0,24.7,84.3,534.0,17.0
2020.11.4 11:00,23,傈合,辫力,叠扁,1,2020.11.4 11:00,21.402680412371133,198.0,456.0,22.7,81.1,360.0,18.0
2020.11.4 12:00,23,傈合,辫力,叠扁,1,2020.11.4 12:00,21.388453608247424,228.0,684.0,25.8,80.3,342.0,18.4
2020.11.4 13:00,23,傈合,辫力,叠扁,1,2020.11.4 13:00,21.374226804123712,235.0,919.0,18.9,78.0,350.0,19.7
2020.11.4 14:00,23,傈合,辫力,叠扁,1,2020.11.4 14:00,21.36,216.0,1135.0,23.7,82.1,333.0,20.0
2020.11.4 15:00,23,傈合,辫力,叠扁,1,2020.11.4 15:00,21.34577319587629,178.0,1313.0,24.0,82.7,325.0,21.2
2020.11.4 16:00,23,傈合,辫力,叠扁,1,2020.11.4 16:00,21.33154639175258,120.0,1433.0,16.1,91.9,356.0,21.5
2020.11.4 17:00,23,傈合,辫力,叠扁,1,2020.11.4 17:00,21.317319587628866,54.0,1487.0,15.9,98.0,352.0,20.3
2020.11.4 18:00,23,傈合,辫力,叠扁,1,2020.11.4 18:00,21.303092783505157,4.0,1491.0,12.1,100.0,360.0,19.6
2020.11.4 19:00,23,傈合,辫力,叠扁,1,2020.11.4 19:00,21.288865979381445,0.0,1491.0,12.4,100.0,384.0,18.4
2020.11.4 20:00,23,傈合,辫力,叠扁,1,2020.11.4 20:00,21.274639175257732,0.0,1491.0,9.7,100.0,382.0,17.3
2020.11.4 21:00,23,傈合,辫力,叠扁,1,2020.11.4 21:00,21.260412371134024,0.0,1491.0,9.6,99.7,381.0,16.3
2020.11.4 22:00,23,傈合,辫力,叠扁,1,2020.11.4 22:00,21.24618556701031,0.0,1491.0,10.9,100.0,415.0,16.0
2020.11.4 23:00,23,傈合,辫力,叠扁,1,2020.11.4 23:00,21.2319587628866,0.0,1491.0,10.8,100.0,438.0,15.9
2020.11.5 0:00,23,傈合,辫力,叠扁,1,2020.11.5 0:00,21.217731958762887,0.0,1491.0,10.7,100.0,448.0,15.6
2020.11.5 1:00,23,傈合,辫力,叠扁,1,2020.11.5 1:00,21.203505154639174,0.0,1491.0,10.4,100.0,465.0,15.3
2020.11.5 2:00,23,傈合,辫力,叠扁,1,2020.11.5 2:00,21.189278350515465,0.0,1491.0,10.4,100.0,481.0,15.1
2020.11.5 3:00,23,傈合,辫力,叠扁,1,2020.11.5 3:00,21.175051546391753,0.0,1491.0,10.2,100.0,491.0,14.8
2020.11.5 4:00,23,傈合,辫力,叠扁,1,2020.11.5 4:00,21.16082474226804,0.0,1491.0,9.9,100.0,506.0,14.5
2020.11.5 5:00,23,傈合,辫力,叠扁,1,2020.11.5 5:00,21.146597938144332,0.0,1491.0,9.9,100.0,523.0,14.2
2020.11.5 6:00,23,傈合,辫力,叠扁,1,2020.11.5 6:00,21.13237113402062,0.0,1491.0,9.9,100.0,545.0,14.0
2020.11.5 7:00,23,傈合,辫力,叠扁,1,2020.11.5 7:00,21.118144329896907,0.0,0.0,9.8,100.0,557.0,13.8
2020.11.5 8:00,23,傈合,辫力,叠扁,1,2020.11.5 8:00,21.1039175257732,14.0,14.0,10.3,100.0,576.0,13.6
2020.11.5 9:00,23,傈合,辫力,叠扁,1,2020.11.5 9:00,21.089690721649486,76.0,90.0,13.2,97.3,555.0,13.8
2020.11.5 10:00,23,傈合,辫力,叠扁,1,2020.11.5 10:00,21.075463917525774,140.0,230.0,18.2,79.3,447.0,14.8
2020.11.5 11:00,23,傈合,辫力,叠扁,1,2020.11.5 11:00,21.061237113402065,188.0,418.0,20.0,85.1,354.0,16.4
2020.11.5 12:00,23,傈合,辫力,叠扁,1,2020.11.5 12:00,21.047010309278352,213.0,631.0,22.3,79.2,364.0,18.3
2020.11.5 13:00,23,傈合,辫力,叠扁,1,2020.11.5 13:00,21.03278350515464,193.0,824.0,22.6,84.6,338.0,19.6
2020.11.5 14:00,23,傈合,辫力,叠扁,1,2020.11.5 14:00,21.018556701030928,206.0,1030.0,23.7,83.5,338.0,20.7
2020.11.5 15:00,23,傈合,辫力,叠扁,1,2020.11.5 15:00,21.004329896907215,124.0,1154.0,21.6,95.7,326.0,21.2
2020.11.5 16:00,23,傈合,辫力,叠扁,1,2020.11.5 16:00,20.990103092783507,64.0,1218.0,20.5,95.7,342.0,21.6
2020.11.5 17:00,23,傈合,辫力,叠扁,1,2020.11.5 17:00,20.975876288659794,48.0,1266.0,18.8,97.3,354.0,21.3
2020.11.5 18:00,23,傈合,辫力,叠扁,1,2020.11.5 18:00,20.961649484536082,2.0,1268.0,15.4,100.0,392.0,20.8
2020.11.5 19:00,23,傈合,辫力,叠扁,1,2020.11.5 19:00,20.947422680412373,0.0,1268.0,15.4,100.0,421.0,20.0
2020.11.5 20:00,23,傈合,辫力,叠扁,1,2020.11.5 20:00,20.93319587628866,0.0,1268.0,15.0,100.0,448.0,19.4
2020.11.5 21:00,23,傈合,辫力,叠扁,1,2020.11.5 21:00,20.91896907216495,0.0,1268.0,14.7,100.0,474.0,18.9
2020.11.5 22:00,23,傈合,辫力,叠扁,1,2020.11.5 22:00,20.90474226804124,0.0,1268.0,13.2,100.0,415.0,18.4
2020.11.5 23:00,23,傈合,辫力,叠扁,1,2020.11.5 23:00,20.890515463917527,0.0,1268.0,12.1,97.2,390.0,17.4
2020.11.6 0:00,23,傈合,辫力,叠扁,1,2020.11.6 0:00,20.876288659793815,0.0,1268.0,12.0,98.8,400.0,16.6
2020.11.6 1:00,23,傈合,辫力,叠扁,1,2020.11.6 1:00,20.862061855670106,0.0,1268.0,11.7,98.8,399.0,16.1
2020.11.6 2:00,23,傈合,辫力,叠扁,1,2020.11.6 2:00,20.847835051546394,0.0,1268.0,11.4,98.2,402.0,15.5
2020.11.6 3:00,23,傈合,辫力,叠扁,1,2020.11.6 3:00,20.83360824742268,0.0,1268.0,11.3,98.8,406.0,15.1
2020.11.6 4:00,23,傈合,辫力,叠扁,1,2020.11.6 4:00,20.81938144329897,0.0,1268.0,10.9,98.1,405.0,14.7
2020.11.6 5:00,23,傈合,辫力,叠扁,1,2020.11.6 5:00,20.805154639175257,0.0,1268.0,10.7,100.0,410.0,14.4
2020.11.6 6:00,23,傈合,辫力,叠扁,1,2020.11.6 6:00,20.790927835051548,0.0,1268.0,10.6,99.4,404.0,14.0
2020.11.6 7:00,23,傈合,辫力,叠扁,1,2020.11.6 7:00,20.776701030927835,0.0,0.0,10.8,97.7,395.0,13.7
2020.11.6 8:00,23,傈合,辫力,叠扁,1,2020.11.6 8:00,20.762474226804123,4.0,4.0,12.2,98.8,406.0,13.7
2020.11.6 9:00,23,傈合,辫力,叠扁,1,2020.11.6 9:00,20.748247422680414,17.0,21.0,13.4,92.2,394.0,14.0
2020.11.6 10:00,23,傈合,辫力,叠扁,1,2020.11.6 10:00,20.734020618556702,39.0,60.0,15.2,85.2,382.0,14.5
2020.11.6 11:00,23,傈合,辫力,叠扁,1,2020.11.6 11:00,20.71979381443299,51.0,111.0,18.1,96.2,358.0,15.4
2020.11.6 12:00,23,傈合,辫力,叠扁,1,2020.11.6 12:00,20.70556701030928,22.0,133.0,17.4,95.3,379.0,16.3
2020.11.6 13:00,23,傈合,辫力,叠扁,1,2020.11.6 13:00,20.69134020618557,23.0,156.0,17.8,93.5,383.0,16.6
2020.11.6 14:00,23,傈合,辫力,叠扁,1,2020.11.6 14:00,20.677113402061856,66.0,222.0,20.2,90.8,364.0,17.4
2020.11.6 15:00,23,傈合,辫力,叠扁,1,2020.11.6 15:00,20.662886597938147,34.0,256.0,18.9,93.5,381.0,18.0
2020.11.6 16:00,23,傈合,辫力,叠扁,1,2020.11.6 16:00,20.648659793814435,11.0,267.0,17.4,94.7,387.0,17.9
2020.11.6 17:00,23,傈合,辫力,叠扁,1,2020.11.6 17:00,20.634432989690723,7.0,274.0,15.9,98.5,393.0,17.7
2020.11.6 18:00,23,傈合,辫力,叠扁,1,2020.11.6 18:00,20.62020618556701,2.0,276.0,15.0,100.0,413.0,17.4
2020.11.6 19:00,23,傈合,辫力,叠扁,1,2020.11.6 19:00,20.605979381443298,0.0,276.0,14.8,100.0,432.0,17.1
2020.11.6 20:00,23,傈合,辫力,叠扁,1,2020.11.6 20:00,20.59175257731959,0.0,276.0,14.4,100.0,448.0,16.8
2020.11.6 21:00,23,傈合,辫力,叠扁,1,2020.11.6 21:00,20.577525773195877,0.0,276.0,14.6,100.0,470.0,16.6
2020.11.6 22:00,23,傈合,辫力,叠扁,1,2020.11.6 22:00,20.563298969072164,0.0,276.0,14.3,100.0,487.0,16.5
2020.11.6 23:00,23,傈合,辫力,叠扁,1,2020.11.6 23:00,20.549072164948456,0.0,276.0,13.9,100.0,515.0,16.3
2020.11.7 0:00,23,傈合,辫力,叠扁,1,2020.11.7 0:00,20.534845360824743,0.0,276.0,13.0,100.0,540.0,15.9
2020.11.7 1:00,23,傈合,辫力,叠扁,1,2020.11.7 1:00,20.52061855670103,0.0,276.0,12.6,100.0,554.0,15.6
2020.11.7 2:00,23,傈合,辫力,叠扁,1,2020.11.7 2:00,20.506391752577322,0.0,276.0,12.1,100.0,578.0,15.3
2020.11.7 3:00,23,傈合,辫力,叠扁,1,2020.11.7 3:00,20.49216494845361,0.0,276.0,11.9,100.0,589.0,14.9
2020.11.7 4:00,23,傈合,辫力,叠扁,1,2020.11.7 4:00,20.477938144329897,0.0,276.0,12.5,100.0,606.0,14.7
2020.11.7 5:00,23,傈合,辫力,叠扁,1,2020.11.7 5:00,20.46371134020619,0.0,276.0,12.2,100.0,620.0,14.6
2020.11.7 6:00,23,傈合,辫力,叠扁,1,2020.11.7 6:00,20.449484536082476,0.0,276.0,12.7,100.0,644.0,14.6
2020.11.7 7:00,23,傈合,辫力,叠扁,1,2020.11.7 7:00,20.435257731958764,0.0,0.0,13.1,100.0,661.0,14.6
2020.11.7 8:00,23,傈合,辫力,叠扁,1,2020.11.7 8:00,20.42103092783505,7.0,7.0,14.0,100.0,660.0,14.6
2020.11.7 9:00,23,傈合,辫力,叠扁,1,2020.11.7 9:00,20.40680412371134,50.0,57.0,15.3,93.3,437.0,15.1
2020.11.7 10:00,23,傈合,辫力,叠扁,1,2020.11.7 10:00,20.39257731958763,123.0,180.0,19.1,88.8,398.0,16.0
2020.11.7 11:00,23,傈合,辫力,叠扁,1,2020.11.7 11:00,20.378350515463918,174.0,354.0,20.9,86.3,352.0,17.4
2020.11.7 12:00,23,傈合,辫力,叠扁,1,2020.11.7 12:00,20.364123711340206,161.0,515.0,24.5,79.5,347.0,19.1
2020.11.7 13:00,23,傈合,辫力,叠扁,1,2020.11.7 13:00,20.349896907216497,206.0,721.0,23.8,84.1,347.0,20.1
2020.11.7 14:00,23,傈合,辫力,叠扁,1,2020.11.7 14:00,20.335670103092784,110.0,831.0,24.3,84.6,351.0,20.9
2020.11.7 15:00,23,傈合,辫力,叠扁,1,2020.11.7 15:00,20.321443298969072,115.0,946.0,24.5,79.8,345.0,21.6
2020.11.7 16:00,23,傈合,辫力,叠扁,1,2020.11.7 16:00,20.307216494845363,93.0,1039.0,23.5,88.4,326.0,22.0
2020.11.7 17:00,23,傈合,辫力,叠扁,1,2020.11.7 17:00,20.29298969072165,44.0,1083.0,20.4,94.7,343.0,22.0
2020.11.7 18:00,23,傈合,辫力,叠扁,1,2020.11.7 18:00,20.27876288659794,4.0,1087.0,15.7,100.0,378.0,21.2
2020.11.7 19:00,23,傈合,辫力,叠扁,1,2020.11.7 19:00,20.26453608247423,0.0,1087.0,12.2,97.0,382.0,20.1
2020.11.7 20:00,23,傈合,辫力,叠扁,1,2020.11.7 20:00,20.250309278350517,0.0,1087.0,10.3,100.0,379.0,18.7
2020.11.7 21:00,23,傈合,辫力,叠扁,1,2020.11.7 21:00,20.236082474226805,0.0,1087.0,9.1,100.0,391.0,17.7
2020.11.7 22:00,23,傈合,辫力,叠扁,1,2020.11.7 22:00,20.221855670103093,0.0,1087.0,10.3,100.0,390.0,16.8
2020.11.7 23:00,23,傈合,辫力,叠扁,1,2020.11.7 23:00,20.20762886597938,0.0,1087.0,10.1,100.0,399.0,16.0
2020.11.8 0:00,23,傈合,辫力,叠扁,1,2020.11.8 0:00,20.19340206185567,0.0,1087.0,9.1,100.0,397.0,15.3
2020.11.8 1:00,23,傈合,辫力,叠扁,1,2020.11.8 1:00,20.17917525773196,0.0,1087.0,9.4,100.0,396.0,14.6
2020.11.8 2:00,23,傈合,辫力,叠扁,1,2020.11.8 2:00,20.164948453608247,0.0,1087.0,9.1,100.0,393.0,14.2
2020.11.8 3:00,23,傈合,辫力,叠扁,1,2020.11.8 3:00,20.150721649484538,0.0,1087.0,8.9,100.0,385.0,13.6
2020.11.8 4:00,23,傈合,辫力,叠扁,1,2020.11.8 4:00,20.136494845360826,0.0,1087.0,8.3,100.0,386.0,13.1
2020.11.8 5:00,23,傈合,辫力,叠扁,1,2020.11.8 5:00,20.122268041237113,0.0,1087.0,8.1,100.0,401.0,12.7
2020.11.8 6:00,23,傈合,辫力,叠扁,1,2020.11.8 6:00,20.108041237113405,0.0,1087.0,7.4,100.0,393.0,12.1
2020.11.8 7:00,23,傈合,辫力,叠扁,1,2020.11.8 7:00,20.093814432989692,0.0,0.0,7.1,100.0,395.0,11.6
2020.11.8 8:00,23,傈合,辫力,叠扁,1,2020.11.8 8:00,20.07958762886598,15.0,15.0,8.1,100.0,391.0,11.2
2020.11.8 9:00,23,傈合,辫力,叠扁,1,2020.11.8 9:00,20.06536082474227,64.0,79.0,13.3,95.8,401.0,11.6
2020.11.8 10:00,23,傈合,辫力,叠扁,1,2020.11.8 10:00,20.05113402061856,102.0,181.0,20.3,91.2,355.0,13.2
2020.11.8 11:00,23,傈合,辫力,叠扁,1,2020.11.8 11:00,20.036907216494846,168.0,349.0,21.2,83.8,345.0,15.5
2020.11.8 12:00,23,傈合,辫力,叠扁,1,2020.11.8 12:00,20.022680412371134,205.0,554.0,22.2,78.4,337.0,17.1
2020.11.8 13:00,23,傈合,辫力,叠扁,1,2020.11.8 13:00,20.008453608247425,219.0,773.0,23.1,78.3,321.0,18.4
2020.11.8 14:00,23,傈合,辫力,叠扁,1,2020.11.8 14:00,19.994226804123713,211.0,984.0,23.3,79.1,327.0,19.6
2020.11.8 15:00,23,傈合,辫力,叠扁,1,2020.11.8 15:00,19.98,171.0,1155.0,24.6,84.2,315.0,20.3
2020.11.8 16:00,23,傈合,辫力,叠扁,1,2020.11.8 16:00,19.965773195876288,116.0,1271.0,23.1,92.5,298.0,21.2
2020.11.8 17:00,23,傈合,辫力,叠扁,1,2020.11.8 17:00,19.95154639175258,51.0,1322.0,18.5,93.7,323.0,21.2
2020.11.8 18:00,23,傈合,辫力,叠扁,1,2020.11.8 18:00,19.937319587628867,4.0,1326.0,11.4,99.9,345.0,20.0
2020.11.8 19:00,23,傈合,辫力,叠扁,1,2020.11.8 19:00,19.923092783505155,0.0,1326.0,10.5,93.3,340.0,18.1
2020.11.8 20:00,23,傈合,辫力,叠扁,1,2020.11.8 20:00,19.908865979381446,0.0,1326.0,9.5,96.0,337.0,16.7
2020.11.8 21:00,23,傈合,辫力,叠扁,1,2020.11.8 21:00,19.894639175257733,0.0,1326.0,10.2,100.0,364.0,15.9
2020.11.8 22:00,23,傈合,辫力,叠扁,1,2020.11.8 22:00,19.88041237113402,0.0,1326.0,11.0,100.0,390.0,15.9
2020.11.8 23:00,23,傈合,辫力,叠扁,1,2020.11.8 23:00,19.866185567010312,0.0,1326.0,10.9,100.0,403.0,15.8
2020.11.9 0:00,23,傈合,辫力,叠扁,1,2020.11.9 0:00,19.8519587628866,0.0,1326.0,10.8,100.0,419.0,15.7
2020.11.9 1:00,23,傈合,辫力,叠扁,1,2020.11.9 1:00,19.837731958762888,0.0,1326.0,11.1,100.0,438.0,15.5
2020.11.9 2:00,23,傈合,辫力,叠扁,1,2020.11.9 2:00,19.823505154639175,0.0,1326.0,10.6,100.0,454.0,15.3
2020.11.9 3:00,23,傈合,辫力,叠扁,1,2020.11.9 3:00,19.809278350515466,0.0,1326.0,10.3,100.0,468.0,14.9
2020.11.9 4:00,23,傈合,辫力,叠扁,1,2020.11.9 4:00,19.795051546391754,0.0,1326.0,9.9,100.0,481.0,14.6
2020.11.9 5:00,23,傈合,辫力,叠扁,1,2020.11.9 5:00,19.78082474226804,0.0,1326.0,9.4,100.0,491.0,14.2
