id,week,week_start_date,temp_ex_day,temp_ex_night,s_am_day,s_am_night,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,st_day,st_night
31,8,2020-11-03 0:00,10.32987012987013,4.026373626373626,1.154025974025974,0.0,19.827272727272724,10.260439560439561,67.6896103896104,83.32197802197801,462.0389610389611,544.1648351648352,18.254545454545458,9.536263736263734
31,9,2020-11-10 0:00,12.553246753246754,3.2989010989010987,1.2902597402597402,0.0,21.397402597402593,9.431868131868132,64.82987012987014,86.24945054945054,479.20779220779224,580.5274725274725,19.223376623376623,8.845054945054944
31,10,2020-11-17 0:00,12.378571428571428,10.16789638932496,0.6581298701298701,0.0,19.035714285714285,12.912323390894821,79.79246753246753,88.11726844583988,429.27012987012984,482.42229199372053,18.564285714285717,13.500235478806905
31,11,2020-11-24 0:00,6.502597402597404,2.126373626373627,0.991168831168831,0.0,17.832467532467533,8.846153846153848,75.53376623376623,90.33516483516483,429.38961038961037,530.8461538461538,16.803896103896104,8.112087912087912
31,12,2020-12-01 0:00,4.335454545454545,-2.2156985871271586,0.982025974025974,0.0,19.12974025974026,8.624725274725275,76.87519480519481,85.10353218210359,435.71038961038954,562.1295133437991,17.703896103896106,6.434850863422291
31,13,2020-12-08 0:00,4.1045454545454545,-1.1346153846153846,0.8614155844155844,0.0,17.43922077922078,8.692464678178961,78.30337662337664,87.5598901098901,534.8818181818182,603.2503924646782,16.63467532467532,6.655416012558869
31,14,2020-12-15 0:00,-0.5935064935064938,-5.29010989010989,1.0087012987012987,0.0,16.359740259740256,8.032967032967033,78.82727272727274,85.3543956043956,547.922077922078,658.1208791208792,15.33116883116883,4.342857142857143
31,15,2020-12-22 0:00,3.9640259740259745,-1.4926216640502354,0.8319999999999999,0.0,17.16051948051948,9.069780219780219,82.73818181818183,89.82339089481945,550.5831168831169,651.3084772370486,16.109220779220777,6.120565149136577
31,16,2020-12-29 0:00,-1.1959740259740261,-4.702511773940346,0.9212467532467531,0.0,16.279350649350647,9.097645211930926,82.8938961038961,90.9335164835165,558.7376623376623,673.539246467818,14.839480519480519,5.437912087912087
31,17,2021-01-05 0:00,-5.206753246753247,-8.971978021978021,0.9041168831168831,0.0,14.938571428571427,8.048822605965464,81.53337662337663,87.96671899529042,569.7831168831169,714.8524332810047,13.153116883116882,3.559968602825746
