도,시군,품목,작기,농가명,조사일자,개체번호,액아구분,초장,엽수,엽장,엽폭,엽병장,관부직경,화방번호,화방별착과수
전남,보성,딸기,1,029,2020-10-14,3,본주,31.5,6,9.3,7.1,8.7,11.10,0,
전남,보성,딸기,1,029,2020-10-14,4,본주,24.1,7,10.6,8.8,10.7,11.20,1,
전남,보성,딸기,1,029,2020-10-21,1,본주,23.8,7,10.5,9.8,10.2,11.40,1,
전남,보성,딸기,1,029,2020-10-21,2,본주,27.0,7,12.8,9.9,12.5,14.60,1,
전남,보성,딸기,1,029,2020-10-21,3,본주,24.9,6,10.6,9.5,12.2,16.00,1,
전남,보성,딸기,1,029,2020-10-21,4,본주,25.4,7,11.4,9.0,12.5,12.10,1,
전남,보성,딸기,1,029,2020-10-28,1,본주,26.1,8,11.0,10.3,12.5,11.80,1,1
전남,보성,딸기,1,029,2020-10-28,2,본주,28.0,6,13.3,11.3,14.0,15.00,1,
전남,보성,딸기,1,029,2020-10-28,3,본주,26.0,6,10.8,9.7,13.0,13.20,1,1
전남,보성,딸기,1,029,2020-10-28,4,본주,26.1,6,11.8,10.8,11.8,11.80,1,
전남,보성,딸기,1,029,2020-11-04,1,본주,29.5,7,11.0,10.0,13.0,15.40,1,3
전남,보성,딸기,1,029,2020-11-04,2,본주,28.1,7,14.5,11.8,16.0,16.50,1,1
전남,보성,딸기,1,029,2020-11-04,3,본주,28.9,7,11.6,10.8,13.1,14.20,1,4
전남,보성,딸기,1,029,2020-11-04,4,본주,31.0,6,11.8,10.9,13.0,12.80,1,3
전남,보성,딸기,1,029,2020-11-12,1,본주,32.3,7,12.0,9.3,17.0,17.60,1,8
전남,보성,딸기,1,029,2020-11-12,2,본주,33.6,7,13.5,11.0,18.5,18.30,1,6
전남,보성,딸기,1,029,2020-11-12,3,본주,34.5,8,11.8,11.5,15.0,14.70,1,10
전남,보성,딸기,1,029,2020-11-12,4,본주,34.0,7,13.0,10.8,19.0,13.70,1,6
전남,보성,딸기,1,029,2020-11-19,1,본주,37.3,8,13.2,11.0,20.2,13.70,1,8
전남,보성,딸기,1,029,2020-11-19,2,본주,36.5,8,14.4,11.6,20.3,17.80,1,8
전남,보성,딸기,1,029,2020-11-19,3,본주,35.0,8,13.4,11.0,19.0,16.50,1,10
전남,보성,딸기,1,029,2020-11-19,4,본주,34.5,8,12.7,10.8,21.0,13.50,1,7
전남,보성,딸기,1,029,2020-11-25,1,본주,37.7,9,13.3,11.0,20.7,13.40,1,7
전남,보성,딸기,1,029,2020-11-25,1,본주,37.7,9,13.3,11.0,20.7,13.40,2,
전남,보성,딸기,1,029,2020-11-25,2,본주,37.1,9,14.0,11.5,21.0,17.90,1,8
전남,보성,딸기,1,029,2020-11-25,3,본주,35.8,8,13.4,10.2,19.5,17.20,1,9
전남,보성,딸기,1,029,2020-11-25,4,본주,35.2,8,11.8,9.7,12.2,14.30,1,7
전남,보성,딸기,1,029,2020-11-25,4,본주,35.2,8,11.8,9.7,12.2,14.30,2,
전남,보성,딸기,1,029,2020-12-03,1,본주,39.0,9,13.7,10.8,21.3,16.20,1,5
전남,보성,딸기,1,029,2020-12-03,1,본주,39.0,9,13.7,10.8,21.3,16.20,2,
전남,보성,딸기,1,029,2020-12-03,2,본주,37.5,9,13.8,11.0,20.0,17.30,1,7
전남,보성,딸기,1,029,2020-12-03,2,본주,37.5,9,13.8,11.0,20.0,17.30,2,
전남,보성,딸기,1,029,2020-12-03,3,본주,34.4,8,13.4,10.6,19.5,15.80,1,8
전남,보성,딸기,1,029,2020-12-03,3,본주,34.4,8,13.4,10.6,19.5,15.80,2,
전남,보성,딸기,1,029,2020-12-03,4,본주,36.0,9,12.0,9.7,21.0,14.90,1,6
전남,보성,딸기,1,029,2020-12-03,4,본주,36.0,9,12.0,9.7,21.0,14.90,2,
전남,보성,딸기,1,029,2020-12-09,1,본주,38.9,9,14.2,11.0,22.0,17.70,1,5
전남,보성,딸기,1,029,2020-12-09,1,본주,38.9,9,14.2,11.0,22.0,17.70,2,
전남,보성,딸기,1,029,2020-12-09,2,본주,37.1,9,11.0,7.3,17.3,17.40,1,5
전남,보성,딸기,1,029,2020-12-09,2,본주,37.1,9,11.0,7.3,17.3,17.40,2,
전남,보성,딸기,1,029,2020-12-09,3,본주,36.0,9,12.0,8.4,21.2,14.90,1,6
전남,보성,딸기,1,029,2020-12-09,3,본주,36.0,9,12.0,8.4,21.2,14.90,2,
전남,보성,딸기,1,029,2020-12-09,4,본주,35.9,9,12.0,9.5,21.2,15.50,1,6
전남,보성,딸기,1,029,2020-12-09,4,본주,35.9,9,12.0,9.5,21.2,15.50,2,
전남,보성,딸기,1,029,2020-12-16,1,본주,40.0,9,14.2,11.0,22.3,18.50,1,2
전남,보성,딸기,1,029,2020-12-16,1,본주,40.0,9,14.2,11.0,22.3,18.50,2,1
전남,보성,딸기,1,029,2020-12-16,2,본주,37.7,10,11.5,7.4,18.5,17.10,1,3
전남,보성,딸기,1,029,2020-12-16,2,본주,37.7,10,11.5,7.4,18.5,17.10,2,
전남,보성,딸기,1,029,2020-12-16,3,본주,35.7,9,12.2,8.5,21.5,15.60,1,2
전남,보성,딸기,1,029,2020-12-16,3,본주,35.7,9,12.2,8.5,21.5,15.60,2,
전남,보성,딸기,1,029,2020-12-16,4,본주,37.0,9,12.0,9.5,22.0,14.80,1,4
전남,보성,딸기,1,029,2020-12-16,4,본주,37.0,9,12.0,9.5,22.0,14.80,2,1
전남,보성,딸기,1,029,2020-12-23,1,본주,39.3,8,13.7,11.3,22.0,17.40,1,
전남,보성,딸기,1,029,2020-12-23,1,본주,39.3,8,13.7,11.3,22.0,17.40,2,3
전남,보성,딸기,1,029,2020-12-23,2,본주,38.0,8,11.8,7.7,19.0,16.90,1,1
전남,보성,딸기,1,029,2020-12-23,2,본주,38.0,8,11.8,7.7,19.0,16.90,2,1
전남,보성,딸기,1,029,2020-12-23,3,본주,37.0,7,12.2,8.5,21.5,17.50,1,
전남,보성,딸기,1,029,2020-12-23,3,본주,37.0,7,12.2,8.5,21.5,17.50,2,1
전남,보성,딸기,1,029,2020-12-23,3,본주,37.0,7,12.2,8.5,21.5,17.50,3,
전남,보성,딸기,1,029,2020-12-23,4,본주,37.2,9,12.0,9.5,22.5,14.40,1,4
전남,보성,딸기,1,029,2020-12-23,4,본주,37.2,9,12.0,9.5,22.5,14.40,2,4
전남,보성,딸기,1,029,2021-01-06,1,본주,38.5,10,7.7,6.0,13.7,19.20,1,
전남,보성,딸기,1,029,2021-01-06,1,본주,38.5,10,7.7,6.0,13.7,19.20,2,8
전남,보성,딸기,1,029,2021-01-06,1,본주,38.5,10,7.7,6.0,13.7,19.20,3,
전남,보성,딸기,1,029,2021-01-06,2,본주,38.2,8,7.3,6.5,13.5,19.70,1,
전남,보성,딸기,1,029,2021-01-06,2,본주,38.2,8,7.3,6.5,13.5,19.70,2,10
전남,보성,딸기,1,029,2021-01-06,3,본주,37.0,8,12.1,8.8,22.2,15.80,1,
전남,보성,딸기,1,029,2021-01-06,3,액아,37.0,8,12.1,8.8,22.2,15.80,1,
전남,보성,딸기,1,029,2021-01-06,3,본주,37.0,8,12.1,8.8,22.2,15.80,2,7
전남,보성,딸기,1,029,2021-01-06,3,본주,37.0,8,12.1,8.8,22.2,15.80,3,
전남,보성,딸기,1,029,2021-01-06,4,본주,37.3,8,9.2,6.0,18.3,16.50,1,
전남,보성,딸기,1,029,2021-01-06,4,본주,37.3,8,9.2,6.0,18.3,16.50,2,6
전남,보성,딸기,1,029,2021-01-13,1,본주,38.7,9,7.7,5.9,13.7,20.00,1,
전남,보성,딸기,1,029,2021-01-13,1,본주,38.7,9,7.7,5.9,13.7,20.00,2,6
전남,보성,딸기,1,029,2021-01-13,1,본주,38.7,9,7.7,5.9,13.7,20.00,3,
전남,보성,딸기,1,029,2021-01-13,2,본주,38.6,8,7.4,6.8,14.0,18.00,1,
전남,보성,딸기,1,029,2021-01-13,2,본주,38.6,8,7.4,6.8,14.0,18.00,2,9
전남,보성,딸기,1,029,2021-01-13,3,본주,37.8,8,12.0,8.7,22.3,16.30,1,
전남,보성,딸기,1,029,2021-01-13,3,액아,37.8,8,12.0,8.7,22.3,16.30,1,1
전남,보성,딸기,1,029,2021-01-13,3,본주,37.8,8,12.0,8.7,22.3,16.30,2,4
전남,보성,딸기,1,029,2021-01-13,3,액아,37.8,8,12.0,8.7,22.3,16.30,2,
전남,보성,딸기,1,029,2021-01-13,3,본주,37.8,8,12.0,8.7,22.3,16.30,3,
전남,보성,딸기,1,029,2021-01-13,4,본주,36.1,9,8.7,6.0,18.1,16.60,1,
전남,보성,딸기,1,029,2021-01-13,4,본주,36.1,9,8.7,6.0,18.1,16.60,2,6
전남,보성,딸기,1,029,2021-01-20,1,본주,38.8,10,10.0,7.8,18.7,21.60,1,
전남,보성,딸기,1,029,2021-01-20,1,액아,38.8,10,10.0,7.8,18.7,21.60,1,
전남,보성,딸기,1,029,2021-01-20,1,본주,38.8,10,10.0,7.8,18.7,21.60,2,6
전남,보성,딸기,1,029,2021-01-20,1,본주,38.8,10,10.0,7.8,18.7,21.60,3,
전남,보성,딸기,1,029,2021-01-20,2,본주,38.6,9,7.5,6.9,15.2,21.00,1,
전남,보성,딸기,1,029,2021-01-20,2,본주,38.6,9,7.5,6.9,15.2,21.00,2,9
전남,보성,딸기,1,029,2021-01-20,2,본주,38.6,9,7.5,6.9,15.2,21.00,3,
전남,보성,딸기,1,029,2021-01-20,3,본주,37.7,8,12.3,8.7,22.2,16.30,1,
전남,보성,딸기,1,029,2021-01-20,3,액아,37.7,8,12.3,8.7,22.2,16.30,1,3
전남,보성,딸기,1,029,2021-01-20,3,본주,37.7,8,12.3,8.7,22.2,16.30,2,4
전남,보성,딸기,1,029,2021-01-20,3,액아,37.7,8,12.3,8.7,22.2,16.30,2,
전남,보성,딸기,1,029,2021-01-20,3,본주,37.7,8,12.3,8.7,22.2,16.30,3,
전남,보성,딸기,1,029,2021-01-20,4,본주,36.2,10,6.5,5.5,9.7,14.20,1,
전남,보성,딸기,1,029,2021-01-20,4,본주,36.2,10,6.5,5.5,9.7,14.20,2,6
전남,보성,딸기,1,029,2021-01-20,4,본주,36.2,10,6.5,5.5,9.7,14.20,3,
전남,보성,딸기,1,029,2021-01-27,1,본주,39.0,12,9.8,8.0,19.2,22.30,1,
전남,보성,딸기,1,029,2021-01-27,1,액아,39.0,12,9.8,8.0,19.2,22.30,1,
전남,보성,딸기,1,029,2021-01-27,1,본주,39.0,12,9.8,8.0,19.2,22.30,2,5
전남,보성,딸기,1,029,2021-01-27,1,본주,39.0,12,9.8,8.0,19.2,22.30,3,
전남,보성,딸기,1,029,2021-01-27,2,본주,38.1,9,7.3,6.8,15.0,18.70,1,
전남,보성,딸기,1,029,2021-01-27,2,본주,38.1,9,7.3,6.8,15.0,18.70,2,9
전남,보성,딸기,1,029,2021-01-27,2,본주,38.1,9,7.3,6.8,15.0,18.70,3,
전남,보성,딸기,1,029,2021-01-27,3,본주,37.8,8,12.3,8.8,22.0,16.60,1,
전남,보성,딸기,1,029,2021-01-27,3,액아,37.8,8,12.3,8.8,22.0,16.60,1,5
전남,보성,딸기,1,029,2021-01-27,3,본주,37.8,8,12.3,8.8,22.0,16.60,2,4
전남,보성,딸기,1,029,2021-01-27,3,액아,37.8,8,12.3,8.8,22.0,16.60,2,
전남,보성,딸기,1,029,2021-01-27,3,본주,37.8,8,12.3,8.8,22.0,16.60,3,1
전남,보성,딸기,1,029,2021-01-27,3,본주,37.8,8,12.3,8.8,22.0,16.60,4,
전남,보성,딸기,1,029,2021-01-27,4,본주,36.1,10,6.3,5.2,10.4,16.70,1,
전남,보성,딸기,1,029,2021-01-27,4,본주,36.1,10,6.3,5.2,10.4,16.70,2,6
전남,보성,딸기,1,029,2021-01-27,4,본주,36.1,10,6.3,5.2,10.4,16.70,3,
전남,보성,딸기,1,029,2021-02-03,1,본주,39.3,13,10.2,8.1,19.1,21.50,1,
전남,보성,딸기,1,029,2021-02-03,1,액아,39.3,13,10.2,8.1,19.1,21.50,1,
전남,보성,딸기,1,029,2021-02-03,1,본주,39.3,13,10.2,8.1,19.1,21.50,2,5
전남,보성,딸기,1,029,2021-02-03,1,본주,39.3,13,10.2,8.1,19.1,21.50,3,2
전남,보성,딸기,1,029,2021-02-03,2,본주,39.3,9,7.3,6.9,15.2,18.80,1,
전남,보성,딸기,1,029,2021-02-03,2,본주,39.3,9,7.3,6.9,15.2,18.80,2,8
전남,보성,딸기,1,029,2021-02-03,2,본주,39.3,9,7.3,6.9,15.2,18.80,3,
전남,보성,딸기,1,029,2021-02-03,3,본주,37.8,9,12.4,9.0,22.2,18.20,1,
전남,보성,딸기,1,029,2021-02-03,3,액아,37.8,9,12.4,9.0,22.2,18.20,1,5
전남,보성,딸기,1,029,2021-02-03,3,본주,37.8,9,12.4,9.0,22.2,18.20,2,3
전남,보성,딸기,1,029,2021-02-03,3,액아,37.8,9,12.4,9.0,22.2,18.20,2,1
전남,보성,딸기,1,029,2021-02-03,3,본주,37.8,9,12.4,9.0,22.2,18.20,3,1
전남,보성,딸기,1,029,2021-02-03,3,본주,37.8,9,12.4,9.0,22.2,18.20,4,
전남,보성,딸기,1,029,2021-02-03,4,본주,36.4,9,6.7,5.5,11.2,17.00,1,
전남,보성,딸기,1,029,2021-02-03,4,본주,36.4,9,6.7,5.5,11.2,17.00,2,5
전남,보성,딸기,1,029,2021-02-03,4,본주,36.4,9,6.7,5.5,11.2,17.00,3,
전남,보성,딸기,1,029,2021-02-09,1,본주,40.2,12,9.7,8.0,19.7,21.50,1,
전남,보성,딸기,1,029,2021-02-09,1,액아,40.2,12,9.7,8.0,19.7,21.50,1,1
전남,보성,딸기,1,029,2021-02-09,1,본주,40.2,12,9.7,8.0,19.7,21.50,2,2
전남,보성,딸기,1,029,2021-02-09,1,본주,40.2,12,9.7,8.0,19.7,21.50,3,4
전남,보성,딸기,1,029,2021-02-09,1,본주,40.2,12,9.7,8.0,19.7,21.50,4,
전남,보성,딸기,1,029,2021-02-09,2,본주,38.5,8,7.5,6.7,15.5,18.10,1,
전남,보성,딸기,1,029,2021-02-09,2,본주,38.5,8,7.5,6.7,15.5,18.10,2,6
전남,보성,딸기,1,029,2021-02-09,2,본주,38.5,8,7.5,6.7,15.5,18.10,3,1
전남,보성,딸기,1,029,2021-02-09,2,본주,38.5,8,7.5,6.7,15.5,18.10,4,
전남,보성,딸기,1,029,2021-02-09,3,본주,37.5,8,12.0,8.8,22.2,17.20,1,
전남,보성,딸기,1,029,2021-02-09,3,액아,37.5,8,12.0,8.8,22.2,17.20,1,5
전남,보성,딸기,1,029,2021-02-09,3,본주,37.5,8,12.0,8.8,22.2,17.20,2,3
전남,보성,딸기,1,029,2021-02-09,3,액아,37.5,8,12.0,8.8,22.2,17.20,2,3
전남,보성,딸기,1,029,2021-02-09,3,본주,37.5,8,12.0,8.8,22.2,17.20,3,3
전남,보성,딸기,1,029,2021-02-09,3,본주,37.5,8,12.0,8.8,22.2,17.20,4,
전남,보성,딸기,1,029,2021-02-09,4,본주,36.4,9,6.5,5.6,10.0,17.00,1,
전남,보성,딸기,1,029,2021-02-09,4,본주,36.4,9,6.5,5.6,10.0,17.00,2,4
전남,보성,딸기,1,029,2021-02-09,4,본주,36.4,9,6.5,5.6,10.0,17.00,3,1
전남,보성,딸기,1,029,2021-02-09,4,본주,36.4,9,6.5,5.6,10.0,17.00,4,
전남,보성,딸기,1,029,2021-02-17,1,본주,40.4,13,6.0,5.3,10.3,21.20,1,
전남,보성,딸기,1,029,2021-02-17,1,액아,40.4,13,6.0,5.3,10.3,21.20,1,4
전남,보성,딸기,1,029,2021-02-17,1,본주,40.4,13,6.0,5.3,10.3,21.20,2,
전남,보성,딸기,1,029,2021-02-17,1,본주,40.4,13,6.0,5.3,10.3,21.20,3,4
전남,보성,딸기,1,029,2021-02-17,1,본주,40.4,13,6.0,5.3,10.3,21.20,4,
전남,보성,딸기,1,029,2021-02-17,2,본주,39.0,10,8.1,6.6,11.0,18.80,1,
전남,보성,딸기,1,029,2021-02-17,2,본주,39.0,10,8.1,6.6,11.0,18.80,2,2
전남,보성,딸기,1,029,2021-02-17,2,본주,39.0,10,8.1,6.6,11.0,18.80,3,4
전남,보성,딸기,1,029,2021-02-17,2,본주,39.0,10,8.1,6.6,11.0,18.80,4,
전남,보성,딸기,1,029,2021-02-17,3,본주,37.8,9,13.0,9.0,21.7,18.30,1,
전남,보성,딸기,1,029,2021-02-17,3,액아,37.8,9,13.0,9.0,21.7,18.30,1,5
전남,보성,딸기,1,029,2021-02-17,3,본주,37.8,9,13.0,9.0,21.7,18.30,2,
전남,보성,딸기,1,029,2021-02-17,3,액아,37.8,9,13.0,9.0,21.7,18.30,2,4
전남,보성,딸기,1,029,2021-02-17,3,본주,37.8,9,13.0,9.0,21.7,18.30,3,5
전남,보성,딸기,1,029,2021-02-17,3,액아,37.8,9,13.0,9.0,21.7,18.30,4,2
전남,보성,딸기,1,029,2021-02-17,4,본주,36.5,9,6.5,5.6,11.3,16.20,1,
전남,보성,딸기,1,029,2021-02-17,4,본주,36.5,9,6.5,5.6,11.3,16.20,2,2
전남,보성,딸기,1,029,2021-02-17,4,본주,36.5,9,6.5,5.6,11.3,16.20,3,3
전남,보성,딸기,1,029,2021-02-17,4,본주,36.5,9,6.5,5.6,11.3,16.20,4,
전남,보성,딸기,1,029,2021-02-24,1,본주,40.3,15,6.4,5.8,10.0,21.50,1,
전남,보성,딸기,1,029,2021-02-24,1,액아,40.3,15,6.4,5.8,10.0,21.50,1,3
전남,보성,딸기,1,029,2021-02-24,1,본주,40.3,15,6.4,5.8,10.0,21.50,2,
전남,보성,딸기,1,029,2021-02-24,1,액아,40.3,15,6.4,5.8,10.0,21.50,2,
전남,보성,딸기,1,029,2021-02-24,1,본주,40.3,15,6.4,5.8,10.0,21.50,3,
전남,보성,딸기,1,029,2021-02-24,1,본주,40.3,15,6.4,5.8,10.0,21.50,4,1
전남,보성,딸기,1,029,2021-02-24,2,본주,40.1,10,8.0,6.8,10.0,18.90,1,
전남,보성,딸기,1,029,2021-02-24,2,본주,40.1,10,8.0,6.8,10.0,18.90,2,
전남,보성,딸기,1,029,2021-02-24,2,본주,40.1,10,8.0,6.8,10.0,18.90,3,7
전남,보성,딸기,1,029,2021-02-24,2,본주,40.1,10,8.0,6.8,10.0,18.90,4,
전남,보성,딸기,1,029,2021-02-24,3,본주,38.3,9,6.5,5.0,11.5,19.30,1,
전남,보성,딸기,1,029,2021-02-24,3,액아,38.3,9,6.5,5.0,11.5,19.30,1,4
전남,보성,딸기,1,029,2021-02-24,3,본주,38.3,9,6.5,5.0,11.5,19.30,2,
전남,보성,딸기,1,029,2021-02-24,3,액아,38.3,9,6.5,5.0,11.5,19.30,2,
전남,보성,딸기,1,029,2021-02-24,3,본주,38.3,9,6.5,5.0,11.5,19.30,3,1
전남,보성,딸기,1,029,2021-02-24,3,본주,38.3,9,6.5,5.0,11.5,19.30,4,3
전남,보성,딸기,1,029,2021-02-24,4,본주,36.6,9,7.0,5.3,10.0,16.30,1,
전남,보성,딸기,1,029,2021-02-24,4,본주,36.6,9,7.0,5.3,10.0,16.30,2,
전남,보성,딸기,1,029,2021-02-24,4,본주,36.6,9,7.0,5.3,10.0,16.30,3,5
전남,보성,딸기,1,029,2021-02-24,4,본주,36.6,9,7.0,5.3,10.0,16.30,4,
전남,보성,딸기,1,029,2021-03-04,1,본주,40.0,7,6.2,5.5,10.3,22.40,1,
전남,보성,딸기,1,029,2021-03-04,1,액아,40.0,7,6.2,5.5,10.3,22.40,1,3
전남,보성,딸기,1,029,2021-03-04,1,본주,40.0,7,6.2,5.5,10.3,22.40,2,
전남,보성,딸기,1,029,2021-03-04,1,액아,40.0,7,6.2,5.5,10.3,22.40,2,
전남,보성,딸기,1,029,2021-03-04,1,본주,40.0,7,6.2,5.5,10.3,22.40,3,
전남,보성,딸기,1,029,2021-03-04,1,본주,40.0,7,6.2,5.5,10.3,22.40,4,3
전남,보성,딸기,1,029,2021-03-04,2,본주,40.6,10,9.2,6.5,15.0,18.50,1,
전남,보성,딸기,1,029,2021-03-04,2,본주,40.6,10,9.2,6.5,15.0,18.50,2,
전남,보성,딸기,1,029,2021-03-04,2,본주,40.6,10,9.2,6.5,15.0,18.50,3,7
전남,보성,딸기,1,029,2021-03-04,2,본주,40.6,10,9.2,6.5,15.0,18.50,4,1
전남,보성,딸기,1,029,2021-03-04,3,본주,38.0,10,6.5,5.3,12.0,19.00,1,
전남,보성,딸기,1,029,2021-03-04,3,액아,38.0,10,6.5,5.3,12.0,19.00,1,1
전남,보성,딸기,1,029,2021-03-04,3,본주,38.0,10,6.5,5.3,12.0,19.00,2,
전남,보성,딸기,1,029,2021-03-04,3,액아,38.0,10,6.5,5.3,12.0,19.00,2,
전남,보성,딸기,1,029,2021-03-04,3,본주,38.0,10,6.5,5.3,12.0,19.00,3,
전남,보성,딸기,1,029,2021-03-04,3,본주,38.0,10,6.5,5.3,12.0,19.00,4,3
전남,보성,딸기,1,029,2021-03-04,3,본주,38.0,10,6.5,5.3,12.0,19.00,5,
전남,보성,딸기,1,029,2021-03-04,4,본주,37.5,9,7.2,5.7,10.0,15.20,1,
전남,보성,딸기,1,029,2021-03-04,4,본주,37.5,9,7.2,5.7,10.0,15.20,2,
전남,보성,딸기,1,029,2021-03-04,4,본주,37.5,9,7.2,5.7,10.0,15.20,3,5
전남,보성,딸기,1,029,2021-03-04,4,본주,37.5,9,7.2,5.7,10.0,15.20,4,1
전남,보성,딸기,1,029,2021-03-10,1,본주,40.0,17,6.2,5.8,10.3,17.90,1,
전남,보성,딸기,1,029,2021-03-10,1,액아,40.0,17,6.2,5.8,10.3,17.90,1,2
전남,보성,딸기,1,029,2021-03-10,1,본주,40.0,17,6.2,5.8,10.3,17.90,2,
전남,보성,딸기,1,029,2021-03-10,1,액아,40.0,17,6.2,5.8,10.3,17.90,2,
전남,보성,딸기,1,029,2021-03-10,1,본주,40.0,17,6.2,5.8,10.3,17.90,3,
전남,보성,딸기,1,029,2021-03-10,1,본주,40.0,17,6.2,5.8,10.3,17.90,4,4
전남,보성,딸기,1,029,2021-03-10,2,본주,33.1,10,8.2,6.8,10.7,20.20,1,
전남,보성,딸기,1,029,2021-03-10,2,본주,33.1,10,8.2,6.8,10.7,20.20,2,
전남,보성,딸기,1,029,2021-03-10,2,본주,33.1,10,8.2,6.8,10.7,20.20,3,7
전남,보성,딸기,1,029,2021-03-10,2,본주,33.1,10,8.2,6.8,10.7,20.20,4,3
전남,보성,딸기,1,029,2021-03-10,2,본주,33.1,10,8.2,6.8,10.7,20.20,5,
전남,보성,딸기,1,029,2021-03-10,3,본주,37.6,9,6.5,5.5,11.0,18.90,1,
전남,보성,딸기,1,029,2021-03-10,3,액아,37.6,9,6.5,5.5,11.0,18.90,1,
전남,보성,딸기,1,029,2021-03-10,3,본주,37.6,9,6.5,5.5,11.0,18.90,2,
전남,보성,딸기,1,029,2021-03-10,3,액아,37.6,9,6.5,5.5,11.0,18.90,2,
전남,보성,딸기,1,029,2021-03-10,3,본주,37.6,9,6.5,5.5,11.0,18.90,3,
전남,보성,딸기,1,029,2021-03-10,3,본주,37.6,9,6.5,5.5,11.0,18.90,4,4
전남,보성,딸기,1,029,2021-03-10,3,본주,37.6,9,6.5,5.5,11.0,18.90,5,
전남,보성,딸기,1,029,2021-03-10,4,본주,37.2,9,6.8,5.6,10.5,17.60,1,
전남,보성,딸기,1,029,2021-03-10,4,본주,37.2,9,6.8,5.6,10.5,17.60,2,
전남,보성,딸기,1,029,2021-03-10,4,본주,37.2,9,6.8,5.6,10.5,17.60,3,5
전남,보성,딸기,1,029,2021-03-10,4,본주,37.2,9,6.8,5.6,10.5,17.60,4,3
전남,보성,딸기,1,029,2021-03-17,1,본주,39.8,18,6.3,5.9,10.7,18.90,1,
전남,보성,딸기,1,029,2021-03-17,1,액아,39.8,18,6.3,5.9,10.7,18.90,1,2
전남,보성,딸기,1,029,2021-03-17,1,본주,39.8,18,6.3,5.9,10.7,18.90,2,
전남,보성,딸기,1,029,2021-03-17,1,액아,39.8,18,6.3,5.9,10.7,18.90,2,1
전남,보성,딸기,1,029,2021-03-17,1,본주,39.8,18,6.3,5.9,10.7,18.90,3,
전남,보성,딸기,1,029,2021-03-17,1,액아,39.8,18,6.3,5.9,10.7,18.90,3,
전남,보성,딸기,1,029,2021-03-17,1,본주,39.8,18,6.3,5.9,10.7,18.90,4,4
전남,보성,딸기,1,029,2021-03-17,1,본주,39.8,18,6.3,5.9,10.7,18.90,5,
전남,보성,딸기,1,029,2021-03-17,2,본주,33.6,11,7.5,6.7,9.5,20.30,1,
전남,보성,딸기,1,029,2021-03-17,2,본주,33.6,11,7.5,6.7,9.5,20.30,2,
전남,보성,딸기,1,029,2021-03-17,2,본주,33.6,11,7.5,6.7,9.5,20.30,3,5
전남,보성,딸기,1,029,2021-03-17,2,본주,33.6,11,7.5,6.7,9.5,20.30,4,3
전남,보성,딸기,1,029,2021-03-17,2,본주,33.6,11,7.5,6.7,9.5,20.30,5,
전남,보성,딸기,1,029,2021-03-17,3,본주,37.5,10,7.2,6.0,12.0,17.70,1,
전남,보성,딸기,1,029,2021-03-17,3,액아,37.5,10,7.2,6.0,12.0,17.70,1,
전남,보성,딸기,1,029,2021-03-17,3,본주,37.5,10,7.2,6.0,12.0,17.70,2,
전남,보성,딸기,1,029,2021-03-17,3,액아,37.5,10,7.2,6.0,12.0,17.70,2,
전남,보성,딸기,1,029,2021-03-17,3,본주,37.5,10,7.2,6.0,12.0,17.70,3,
전남,보성,딸기,1,029,2021-03-17,3,액아,37.5,10,7.2,6.0,12.0,17.70,3,
전남,보성,딸기,1,029,2021-03-17,3,본주,37.5,10,7.2,6.0,12.0,17.70,4,3
전남,보성,딸기,1,029,2021-03-17,3,본주,37.5,10,7.2,6.0,12.0,17.70,5,
전남,보성,딸기,1,029,2021-03-17,4,본주,36.2,13,8.5,7.5,10.2,18.40,1,
전남,보성,딸기,1,029,2021-03-17,4,액아,36.2,13,8.5,7.5,10.2,18.40,1,
전남,보성,딸기,1,029,2021-03-17,4,본주,36.2,13,8.5,7.5,10.2,18.40,2,
전남,보성,딸기,1,029,2021-03-17,4,본주,36.2,13,8.5,7.5,10.2,18.40,3,5
전남,보성,딸기,1,029,2021-03-17,4,본주,36.2,13,8.5,7.5,10.2,18.40,4,3
전남,보성,딸기,1,029,2021-03-24,1,본주,29.1,19,7.7,6.5,12.7,19.80,1,
전남,보성,딸기,1,029,2021-03-24,1,액아,29.1,19,7.7,6.5,12.7,19.80,1,
전남,보성,딸기,1,029,2021-03-24,1,본주,29.1,19,7.7,6.5,12.7,19.80,2,
전남,보성,딸기,1,029,2021-03-24,1,액아,29.1,19,7.7,6.5,12.7,19.80,2,2
전남,보성,딸기,1,029,2021-03-24,1,본주,29.1,19,7.7,6.5,12.7,19.80,3,
전남,보성,딸기,1,029,2021-03-24,1,액아,29.1,19,7.7,6.5,12.7,19.80,3,
전남,보성,딸기,1,029,2021-03-24,1,본주,29.1,19,7.7,6.5,12.7,19.80,4,4
전남,보성,딸기,1,029,2021-03-24,1,본주,29.1,19,7.7,6.5,12.7,19.80,5,
전남,보성,딸기,1,029,2021-03-24,2,본주,33.2,13,7.6,6.8,11.0,19.20,1,
전남,보성,딸기,1,029,2021-03-24,2,액아,33.2,13,7.6,6.8,11.0,19.20,1,
전남,보성,딸기,1,029,2021-03-24,2,본주,33.2,13,7.6,6.8,11.0,19.20,2,
전남,보성,딸기,1,029,2021-03-24,2,본주,33.2,13,7.6,6.8,11.0,19.20,3,1
