id,week,week_start_date,obj_num,flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe,temp_ex_max,temp_ex_min,temp_ex_mean,sr_ex_max,sr_ex_min,sr_ex_mean,temp_int_max,temp_int_min,temp_int_mean,hum_int_max,hum_int_min,hum_int_mean,CO2_max,CO2_min,CO2_mean,soil_temp_max,soil_temp_min,soil_temp_mean
20,7,2020.10.25 0:00,2,0,28.0,5,12.7,9.2,13.0,16.15,20.071428571428573,3.1,10.890476190476193,2.258571428571429,0.0614285714285714,0.5696428571428572,25.77142857142857,10.128571428571428,15.722619047619045,95.95714285714288,54.15714285714285,82.47678571428571,733.2857142857143,409.8571428571428,556.1309523809524,25.91428571428572,9.614285714285716,15.385119047619046
20,7,2020.10.25 0:00,3,0,20.0,5,8.8,7.5,7.5,11.79,20.071428571428573,3.1,10.890476190476193,2.258571428571429,0.0614285714285714,0.5696428571428572,25.77142857142857,10.128571428571428,15.722619047619045,95.95714285714288,54.15714285714285,82.47678571428571,733.2857142857143,409.8571428571428,556.1309523809524,25.91428571428572,9.614285714285716,15.385119047619046
20,7,2020.10.25 0:00,4,0,31.2,5,13.3,11.2,15.5,17.22,20.071428571428573,3.1,10.890476190476193,2.258571428571429,0.0614285714285714,0.5696428571428572,25.77142857142857,10.128571428571428,15.722619047619045,95.95714285714288,54.15714285714285,82.47678571428571,733.2857142857143,409.8571428571428,556.1309523809524,25.91428571428572,9.614285714285716,15.385119047619046
20,8,2020.11.1 0:00,1,0,32.3,5,15.1,9.4,13.5,19.21,15.528571428571428,4.3,9.58095238095238,1.632857142857143,0.03,0.4024404761904761,22.714285714285715,11.414285714285716,15.180357142857144,95.95714285714288,62.88571428571429,86.05833333333335,884.8571428571429,428.8571428571428,615.1130952380952,22.7,11.242857142857144,15.022023809523809
20,8,2020.11.1 0:00,2,0,28.0,5,13.3,9.2,12.5,18.95,15.528571428571428,4.3,9.58095238095238,1.632857142857143,0.03,0.4024404761904761,22.714285714285715,11.414285714285716,15.180357142857144,95.95714285714288,62.88571428571429,86.05833333333335,884.8571428571429,428.8571428571428,615.1130952380952,22.7,11.242857142857144,15.022023809523809
20,8,2020.11.1 0:00,3,0,31.4,6,15.8,11.2,13.0,18.89,15.528571428571428,4.3,9.58095238095238,1.632857142857143,0.03,0.4024404761904761,22.714285714285715,11.414285714285716,15.180357142857144,95.95714285714288,62.88571428571429,86.05833333333335,884.8571428571429,428.8571428571428,615.1130952380952,22.7,11.242857142857144,15.022023809523809
20,8,2020.11.1 0:00,4,0,31.9,5,13.6,11.2,15.7,19.03,15.528571428571428,4.3,9.58095238095238,1.632857142857143,0.03,0.4024404761904761,22.714285714285715,11.414285714285716,15.180357142857144,95.95714285714288,62.88571428571429,86.05833333333335,884.8571428571429,428.8571428571428,615.1130952380952,22.7,11.242857142857144,15.022023809523809
20,9,2020.11.8 0:00,1,0,32.5,5,15.3,10.0,13.5,19.37,16.585714285714285,0.9857142857142858,8.073809523809524,2.094285714285714,0.03,0.5358928571428571,26.642857142857142,10.914285714285713,15.914880952380951,95.62857142857142,59.54285714285714,84.51904761904761,904.8571428571428,388.8571428571428,599.0535714285714,26.65714285714285,10.842857142857142,15.830952380952382
20,9,2020.11.8 0:00,2,0,29.1,5,13.7,9.5,14.1,19.45,16.585714285714285,0.9857142857142858,8.073809523809524,2.094285714285714,0.03,0.5358928571428571,26.642857142857142,10.914285714285713,15.914880952380951,95.62857142857142,59.54285714285714,84.51904761904761,904.8571428571428,388.8571428571428,599.0535714285714,26.65714285714285,10.842857142857142,15.830952380952382
20,9,2020.11.8 0:00,3,0,31.6,6,16.1,11.3,13.0,19.32,16.585714285714285,0.9857142857142858,8.073809523809524,2.094285714285714,0.03,0.5358928571428571,26.642857142857142,10.914285714285713,15.914880952380951,95.62857142857142,59.54285714285714,84.51904761904761,904.8571428571428,388.8571428571428,599.0535714285714,26.65714285714285,10.842857142857142,15.830952380952382
20,9,2020.11.8 0:00,4,0,32.0,6,13.3,10.6,14.2,19.94,16.585714285714285,0.9857142857142858,8.073809523809524,2.094285714285714,0.03,0.5358928571428571,26.642857142857142,10.914285714285713,15.914880952380951,95.62857142857142,59.54285714285714,84.51904761904761,904.8571428571428,388.8571428571428,599.0535714285714,26.65714285714285,10.842857142857142,15.830952380952382
20,10,2020.11.15 0:00,1,7,32.5,6,13.0,9.2,15.6,20.52,18.12857142857143,6.8,12.188690476190477,1.25,0.0242857142857142,0.2742261904761904,22.914285714285715,11.671428571428567,16.12857142857143,95.87142857142858,72.51428571428572,89.85833333333335,825.8571428571429,420.2857142857143,570.6250000000001,22.77142857142857,11.757142857142856,16.114880952380954
20,10,2020.11.15 0:00,2,5,29.5,6,10.8,8.3,13.2,19.96,18.12857142857143,6.8,12.188690476190477,1.25,0.0242857142857142,0.2742261904761904,22.914285714285715,11.671428571428567,16.12857142857143,95.87142857142858,72.51428571428572,89.85833333333335,825.8571428571429,420.2857142857143,570.6250000000001,22.77142857142857,11.757142857142856,16.114880952380954
20,10,2020.11.15 0:00,3,7,32.7,7,14.6,11.7,14.5,21.64,18.12857142857143,6.8,12.188690476190477,1.25,0.0242857142857142,0.2742261904761904,22.914285714285715,11.671428571428567,16.12857142857143,95.87142857142858,72.51428571428572,89.85833333333335,825.8571428571429,420.2857142857143,570.6250000000001,22.77142857142857,11.757142857142856,16.114880952380954
20,10,2020.11.15 0:00,4,7,32.5,6,13.7,10.6,14.6,21.84,18.12857142857143,6.8,12.188690476190477,1.25,0.0242857142857142,0.2742261904761904,22.914285714285715,11.671428571428567,16.12857142857143,95.87142857142858,72.51428571428572,89.85833333333335,825.8571428571429,420.2857142857143,570.6250000000001,22.77142857142857,11.757142857142856,16.114880952380954
20,11,2020.11.22 0:00,1,9,31.5,6,12.6,8.7,18.5,21.44,10.44285714285714,1.1,5.716666666666667,1.5442857142857147,0.0142857142857142,0.3456547619047618,22.742857142857144,10.400000000000002,14.30654761904762,95.88571428571429,70.97142857142858,89.20416666666668,1012.2857142857144,377.8571428571428,597.2738095238095,22.35714285714286,10.228571428571428,14.167857142857144
20,11,2020.11.22 0:00,2,8,29.2,7,12.7,7.5,13.2,20.23,10.44285714285714,1.1,5.716666666666667,1.5442857142857147,0.0142857142857142,0.3456547619047618,22.742857142857144,10.400000000000002,14.30654761904762,95.88571428571429,70.97142857142858,89.20416666666668,1012.2857142857144,377.8571428571428,597.2738095238095,22.35714285714286,10.228571428571428,14.167857142857144
20,11,2020.11.22 0:00,3,9,33.2,7,12.5,8.6,15.1,21.81,10.44285714285714,1.1,5.716666666666667,1.5442857142857147,0.0142857142857142,0.3456547619047618,22.742857142857144,10.400000000000002,14.30654761904762,95.88571428571429,70.97142857142858,89.20416666666668,1012.2857142857144,377.8571428571428,597.2738095238095,22.35714285714286,10.228571428571428,14.167857142857144
20,11,2020.11.22 0:00,4,8,32.5,7,12.8,9.2,15.2,22.45,10.44285714285714,1.1,5.716666666666667,1.5442857142857147,0.0142857142857142,0.3456547619047618,22.742857142857144,10.400000000000002,14.30654761904762,95.88571428571429,70.97142857142858,89.20416666666668,1012.2857142857144,377.8571428571428,597.2738095238095,22.35714285714286,10.228571428571428,14.167857142857144
20,12,2020.11.29 0:00,1,10,33.7,7,12.7,8.8,18.9,21.48,7.871428571428572,-2.3000000000000003,2.088095238095238,1.7557142857142856,0.0171428571428571,0.3936904761904761,23.885714285714283,7.857142857142857,13.06190476190476,96.14285714285715,73.57142857142857,89.92202380952381,1015.1428571428572,383.0,599.6130952380953,23.61428571428571,7.785714285714286,13.004761904761905
20,12,2020.11.29 0:00,2,10,30.5,7,12.7,7.6,15.2,20.52,7.871428571428572,-2.3000000000000003,2.088095238095238,1.7557142857142856,0.0171428571428571,0.3936904761904761,23.885714285714283,7.857142857142857,13.06190476190476,96.14285714285715,73.57142857142857,89.92202380952381,1015.1428571428572,383.0,599.6130952380953,23.61428571428571,7.785714285714286,13.004761904761905
20,12,2020.11.29 0:00,3,9,33.5,7,12.6,8.7,15.7,21.97,7.871428571428572,-2.3000000000000003,2.088095238095238,1.7557142857142856,0.0171428571428571,0.3936904761904761,23.885714285714283,7.857142857142857,13.06190476190476,96.14285714285715,73.57142857142857,89.92202380952381,1015.1428571428572,383.0,599.6130952380953,23.61428571428571,7.785714285714286,13.004761904761905
20,12,2020.11.29 0:00,4,8,32.9,7,12.9,9.3,15.9,22.48,7.871428571428572,-2.3000000000000003,2.088095238095238,1.7557142857142856,0.0171428571428571,0.3936904761904761,23.885714285714283,7.857142857142857,13.06190476190476,96.14285714285715,73.57142857142857,89.92202380952381,1015.1428571428572,383.0,599.6130952380953,23.61428571428571,7.785714285714286,13.004761904761905
20,13,2020.12.6 0:00,1,12,34.3,7,12.5,8.7,19.4,22.25,9.285714285714286,-1.6428571428571428,3.389880952380952,1.6185714285714288,0.0128571428571428,0.341547619047619,24.342857142857145,9.028571428571428,13.232738095238094,96.61428571428571,77.49999999999999,91.2077380952381,1013.7142857142856,413.8571428571428,626.8630952380953,24.214285714285715,8.785714285714286,13.260119047619046
20,13,2020.12.6 0:00,2,11,31.2,7,12.6,7.9,15.8,20.87,9.285714285714286,-1.6428571428571428,3.389880952380952,1.6185714285714288,0.0128571428571428,0.341547619047619,24.342857142857145,9.028571428571428,13.232738095238094,96.61428571428571,77.49999999999999,91.2077380952381,1013.7142857142856,413.8571428571428,626.8630952380953,24.214285714285715,8.785714285714286,13.260119047619046
20,13,2020.12.6 0:00,3,9,33.5,7,12.6,9.0,16.1,21.95,9.285714285714286,-1.6428571428571428,3.389880952380952,1.6185714285714288,0.0128571428571428,0.341547619047619,24.342857142857145,9.028571428571428,13.232738095238094,96.61428571428571,77.49999999999999,91.2077380952381,1013.7142857142856,413.8571428571428,626.8630952380953,24.214285714285715,8.785714285714286,13.260119047619046
20,13,2020.12.6 0:00,4,8,32.9,8,11.7,8.9,18.0,23.01,9.285714285714286,-1.6428571428571428,3.389880952380952,1.6185714285714288,0.0128571428571428,0.341547619047619,24.342857142857145,9.028571428571428,13.232738095238094,96.61428571428571,77.49999999999999,91.2077380952381,1013.7142857142856,413.8571428571428,626.8630952380953,24.214285714285715,8.785714285714286,13.260119047619046
20,14,2020.12.13 0:00,1,9,34.5,7,12.5,8.7,19.7,22.51,2.571428571428572,-6.428571428571429,-2.318452380952381,1.6085714285714283,0.0114285714285714,0.3592261904761904,21.857142857142858,9.157142857142857,12.33452380952381,96.35714285714286,81.0,91.84107142857142,917.4285714285714,420.2857142857143,598.5535714285714,21.685714285714287,9.2,12.326190476190476
20,14,2020.12.13 0:00,2,9,31.5,8,12.7,7.9,15.7,20.96,2.571428571428572,-6.428571428571429,-2.318452380952381,1.6085714285714283,0.0114285714285714,0.3592261904761904,21.857142857142858,9.157142857142857,12.33452380952381,96.35714285714286,81.0,91.84107142857142,917.4285714285714,420.2857142857143,598.5535714285714,21.685714285714287,9.2,12.326190476190476
20,14,2020.12.13 0:00,3,8,33.5,8,10.2,8.2,16.2,22.21,2.571428571428572,-6.428571428571429,-2.318452380952381,1.6085714285714283,0.0114285714285714,0.3592261904761904,21.857142857142858,9.157142857142857,12.33452380952381,96.35714285714286,81.0,91.84107142857142,917.4285714285714,420.2857142857143,598.5535714285714,21.685714285714287,9.2,12.326190476190476
20,14,2020.12.13 0:00,4,6,33.0,8,12.1,8.9,18.2,23.28,2.571428571428572,-6.428571428571429,-2.318452380952381,1.6085714285714283,0.0114285714285714,0.3592261904761904,21.857142857142858,9.157142857142857,12.33452380952381,96.35714285714286,81.0,91.84107142857142,917.4285714285714,420.2857142857143,598.5535714285714,21.685714285714287,9.2,12.326190476190476
20,15,2020.12.20 0:00,1,9,34.5,5,12.5,8.7,19.7,19.72,7.199999999999998,-4.442857142857142,1.011904761904762,1.4114285714285717,0.01,0.3234523809523809,23.87142857142857,9.55714285714286,13.35952380952381,95.77142857142856,78.10000000000001,90.67083333333336,911.8571428571428,430.2857142857143,601.7380952380952,23.685714285714287,9.571428571428571,13.385714285714284
20,15,2020.12.20 0:00,2,10,31.7,6,12.7,7.9,15.7,20.26,7.199999999999998,-4.442857142857142,1.011904761904762,1.4114285714285717,0.01,0.3234523809523809,23.87142857142857,9.55714285714286,13.35952380952381,95.77142857142856,78.10000000000001,90.67083333333336,911.8571428571428,430.2857142857143,601.7380952380952,23.685714285714287,9.571428571428571,13.385714285714284
20,15,2020.12.20 0:00,3,6,33.6,7,10.4,8.5,17.5,21.24,7.199999999999998,-4.442857142857142,1.011904761904762,1.4114285714285717,0.01,0.3234523809523809,23.87142857142857,9.55714285714286,13.35952380952381,95.77142857142856,78.10000000000001,90.67083333333336,911.8571428571428,430.2857142857143,601.7380952380952,23.685714285714287,9.571428571428571,13.385714285714284
20,15,2020.12.20 0:00,4,6,33.1,7,12.1,8.9,18.2,22.32,7.199999999999998,-4.442857142857142,1.011904761904762,1.4114285714285717,0.01,0.3234523809523809,23.87142857142857,9.55714285714286,13.35952380952381,95.77142857142856,78.10000000000001,90.67083333333336,911.8571428571428,430.2857142857143,601.7380952380952,23.685714285714287,9.571428571428571,13.385714285714284
20,16,2020.12.27 0:00,1,8,34.7,5,12.7,9.1,19.8,20.03,3.942857142857143,-5.757142857142857,-1.1375000000000004,1.5500000000000005,0.01,0.3300595238095237,21.7,9.028571428571428,12.658928571428572,96.22857142857144,81.14285714285714,91.96339285714286,902.4285714285714,441.2857142857143,604.5386904761906,21.45714285714286,9.071428571428571,12.691071428571428
20,16,2020.12.27 0:00,2,10,31.8,6,13.0,8.0,16.2,20.46,3.942857142857143,-5.757142857142857,-1.1375000000000004,1.5500000000000005,0.01,0.3300595238095237,21.7,9.028571428571428,12.658928571428572,96.22857142857144,81.14285714285714,91.96339285714286,902.4285714285714,441.2857142857143,604.5386904761906,21.45714285714286,9.071428571428571,12.691071428571428
20,16,2020.12.27 0:00,3,5,33.8,7,9.8,7.3,20.3,21.73,3.942857142857143,-5.757142857142857,-1.1375000000000004,1.5500000000000005,0.01,0.3300595238095237,21.7,9.028571428571428,12.658928571428572,96.22857142857144,81.14285714285714,91.96339285714286,902.4285714285714,441.2857142857143,604.5386904761906,21.45714285714286,9.071428571428571,12.691071428571428
20,16,2020.12.27 0:00,4,4,33.1,7,9.8,7.6,16.6,22.1,3.942857142857143,-5.757142857142857,-1.1375000000000004,1.5500000000000005,0.01,0.3300595238095237,21.7,9.028571428571428,12.658928571428572,96.22857142857144,81.14285714285714,91.96339285714286,902.4285714285714,441.2857142857143,604.5386904761906,21.45714285714286,9.071428571428571,12.691071428571428
20,17,2021.1.3 0:00,1,6,35.0,5,13.0,9.1,20.1,20.06,-1.585714285714286,-12.514285714285714,-6.960119047619048,1.7714285714285718,0.0128571428571428,0.3986309523809523,19.457142857142856,8.728571428571428,11.56785714285714,95.62857142857142,82.71428571428571,91.55,761.2857142857143,391.8571428571428,539.9077380952382,19.24285714285714,8.585714285714287,11.517261904761904
20,17,2021.1.3 0:00,2,8,32.1,6,13.1,8.0,16.9,20.47,-1.585714285714286,-12.514285714285714,-6.960119047619048,1.7714285714285718,0.0128571428571428,0.3986309523809523,19.457142857142856,8.728571428571428,11.56785714285714,95.62857142857142,82.71428571428571,91.55,761.2857142857143,391.8571428571428,539.9077380952382,19.24285714285714,8.585714285714287,11.517261904761904
20,17,2021.1.3 0:00,3,5,33.8,7,9.9,7.5,20.7,21.83,-1.585714285714286,-12.514285714285714,-6.960119047619048,1.7714285714285718,0.0128571428571428,0.3986309523809523,19.457142857142856,8.728571428571428,11.56785714285714,95.62857142857142,82.71428571428571,91.55,761.2857142857143,391.8571428571428,539.9077380952382,19.24285714285714,8.585714285714287,11.517261904761904
20,17,2021.1.3 0:00,4,4,33.1,7,10.0,7.6,17.2,22.17,-1.585714285714286,-12.514285714285714,-6.960119047619048,1.7714285714285718,0.0128571428571428,0.3986309523809523,19.457142857142856,8.728571428571428,11.56785714285714,95.62857142857142,82.71428571428571,91.55,761.2857142857143,391.8571428571428,539.9077380952382,19.24285714285714,8.585714285714287,11.517261904761904
20,18,2021.1.10 0:00,1,10,35.4,5,13.0,9.2,20.7,20.09,5.371428571428572,-6.414285714285713,-0.7119047619047622,1.4300000000000002,0.0257142857142857,0.3268452380952379,22.47142857142857,9.242857142857144,13.336904761904762,95.71428571428572,80.42857142857143,91.58511904761905,911.0,425.57142857142856,594.220238095238,22.4,9.22857142857143,13.302380952380954
20,18,2021.1.10 0:00,2,14,32.6,5,13.3,8.0,17.1,20.54,5.371428571428572,-6.414285714285713,-0.7119047619047622,1.4300000000000002,0.0257142857142857,0.3268452380952379,22.47142857142857,9.242857142857144,13.336904761904762,95.71428571428572,80.42857142857143,91.58511904761905,911.0,425.57142857142856,594.220238095238,22.4,9.22857142857143,13.302380952380954
20,18,2021.1.10 0:00,3,6,33.2,6,10.0,7.5,20.8,21.85,5.371428571428572,-6.414285714285713,-0.7119047619047622,1.4300000000000002,0.0257142857142857,0.3268452380952379,22.47142857142857,9.242857142857144,13.336904761904762,95.71428571428572,80.42857142857143,91.58511904761905,911.0,425.57142857142856,594.220238095238,22.4,9.22857142857143,13.302380952380954
20,18,2021.1.10 0:00,4,6,33.1,7,10.0,7.6,17.2,22.4,5.371428571428572,-6.414285714285713,-0.7119047619047622,1.4300000000000002,0.0257142857142857,0.3268452380952379,22.47142857142857,9.242857142857144,13.336904761904762,95.71428571428572,80.42857142857143,91.58511904761905,911.0,425.57142857142856,594.220238095238,22.4,9.22857142857143,13.302380952380954
20,19,2021.1.17 0:00,1,9,35.4,5,13.0,9.2,20.7,21.0,7.3428571428571425,-2.085714285714286,2.120238095238095,1.4614285714285715,0.0142857142857142,0.3301785714285715,22.457142857142856,10.27142857142857,13.838690476190475,96.32857142857142,78.65714285714286,92.04999999999998,882.5714285714286,419.7142857142857,584.2380952380952,22.38571428571429,10.257142857142856,13.772619047619049
20,19,2021.1.17 0:00,2,12,32.9,5,13.4,8.0,17.3,20.76,7.3428571428571425,-2.085714285714286,2.120238095238095,1.4614285714285715,0.0142857142857142,0.3301785714285715,22.457142857142856,10.27142857142857,13.838690476190475,96.32857142857142,78.65714285714286,92.04999999999998,882.5714285714286,419.7142857142857,584.2380952380952,22.38571428571429,10.257142857142856,13.772619047619049
20,19,2021.1.17 0:00,3,9,33.5,6,10.1,7.5,20.8,21.92,7.3428571428571425,-2.085714285714286,2.120238095238095,1.4614285714285715,0.0142857142857142,0.3301785714285715,22.457142857142856,10.27142857142857,13.838690476190475,96.32857142857142,78.65714285714286,92.04999999999998,882.5714285714286,419.7142857142857,584.2380952380952,22.38571428571429,10.257142857142856,13.772619047619049
20,19,2021.1.17 0:00,4,11,33.0,7,10.0,7.6,17.2,22.51,7.3428571428571425,-2.085714285714286,2.120238095238095,1.4614285714285715,0.0142857142857142,0.3301785714285715,22.457142857142856,10.27142857142857,13.838690476190475,96.32857142857142,78.65714285714286,92.04999999999998,882.5714285714286,419.7142857142857,584.2380952380952,22.38571428571429,10.257142857142856,13.772619047619049
20,20,2021.1.24 0:00,1,6,35.8,5,13.0,9.2,20.9,21.02,8.257142857142858,-1.7142857142857142,2.747619047619048,1.6785714285714286,0.0128571428571428,0.3776190476190476,21.042857142857144,9.314285714285717,12.85654761904762,96.5142857142857,75.41428571428571,90.93035714285712,814.7142857142857,421.8571428571428,573.4464285714286,21.014285714285712,9.257142857142856,12.87202380952381
20,20,2021.1.24 0:00,2,7,33.5,5,13.4,8.0,18.3,20.78,8.257142857142858,-1.7142857142857142,2.747619047619048,1.6785714285714286,0.0128571428571428,0.3776190476190476,21.042857142857144,9.314285714285717,12.85654761904762,96.5142857142857,75.41428571428571,90.93035714285712,814.7142857142857,421.8571428571428,573.4464285714286,21.014285714285712,9.257142857142856,12.87202380952381
20,20,2021.1.24 0:00,3,5,33.7,6,10.2,7.5,21.6,22.03,8.257142857142858,-1.7142857142857142,2.747619047619048,1.6785714285714286,0.0128571428571428,0.3776190476190476,21.042857142857144,9.314285714285717,12.85654761904762,96.5142857142857,75.41428571428571,90.93035714285712,814.7142857142857,421.8571428571428,573.4464285714286,21.014285714285712,9.257142857142856,12.87202380952381
20,20,2021.1.24 0:00,4,10,32.8,7,10.0,7.6,17.2,22.64,8.257142857142858,-1.7142857142857142,2.747619047619048,1.6785714285714286,0.0128571428571428,0.3776190476190476,21.042857142857144,9.314285714285717,12.85654761904762,96.5142857142857,75.41428571428571,90.93035714285712,814.7142857142857,421.8571428571428,573.4464285714286,21.014285714285712,9.257142857142856,12.87202380952381
20,21,2021.1.31 0:00,1,6,35.8,5,13.0,9.2,20.9,21.12,7.528571428571429,-3.185714285714286,2.271428571428572,1.7842857142857145,0.02,0.4519047619047619,23.571428571428577,9.642857142857142,14.33095238095238,96.4,77.4857142857143,90.50238095238096,870.0,379.8571428571428,559.8869047619047,23.38571428571428,9.614285714285714,14.30654761904762
20,21,2021.1.31 0:00,2,5,33.7,5,13.4,8.0,18.5,20.8,7.528571428571429,-3.185714285714286,2.271428571428572,1.7842857142857145,0.02,0.4519047619047619,23.571428571428577,9.642857142857142,14.33095238095238,96.4,77.4857142857143,90.50238095238096,870.0,379.8571428571428,559.8869047619047,23.38571428571428,9.614285714285714,14.30654761904762
20,21,2021.1.31 0:00,3,5,34.0,7,8.2,5.5,12.5,22.21,7.528571428571429,-3.185714285714286,2.271428571428572,1.7842857142857145,0.02,0.4519047619047619,23.571428571428577,9.642857142857142,14.33095238095238,96.4,77.4857142857143,90.50238095238096,870.0,379.8571428571428,559.8869047619047,23.38571428571428,9.614285714285714,14.30654761904762
20,21,2021.1.31 0:00,4,9,32.7,7,10.0,7.6,16.9,22.91,7.528571428571429,-3.185714285714286,2.271428571428572,1.7842857142857145,0.02,0.4519047619047619,23.571428571428577,9.642857142857142,14.33095238095238,96.4,77.4857142857143,90.50238095238096,870.0,379.8571428571428,559.8869047619047,23.38571428571428,9.614285714285714,14.30654761904762
20,22,2021.2.7 0:00,1,5,36.6,5,13.1,9.3,21.8,21.16,10.55714285714286,-3.0857142857142854,2.854464285714286,2.1542857142857144,0.0314285714285714,0.5401190476190477,24.257142857142856,9.285714285714286,14.60029761904762,93.5142857142857,53.271428571428565,80.82529761904763,913.0,418.1428571428572,569.8749999999999,24.514285714285712,9.028571428571428,14.404166666666663
20,22,2021.2.7 0:00,2,4,34.9,5,13.5,8.0,19.3,20.95,10.55714285714286,-3.0857142857142854,2.854464285714286,2.1542857142857144,0.0314285714285714,0.5401190476190477,24.257142857142856,9.285714285714286,14.60029761904762,93.5142857142857,53.271428571428565,80.82529761904763,913.0,418.1428571428572,569.8749999999999,24.514285714285712,9.028571428571428,14.404166666666663
20,22,2021.2.7 0:00,3,4,34.7,7,8.4,5.5,12.8,22.32,10.55714285714286,-3.0857142857142854,2.854464285714286,2.1542857142857144,0.0314285714285714,0.5401190476190477,24.257142857142856,9.285714285714286,14.60029761904762,93.5142857142857,53.271428571428565,80.82529761904763,913.0,418.1428571428572,569.8749999999999,24.514285714285712,9.028571428571428,14.404166666666663
20,22,2021.2.7 0:00,4,6,32.7,8,9.7,7.1,17.8,23.01,10.55714285714286,-3.0857142857142854,2.854464285714286,2.1542857142857144,0.0314285714285714,0.5401190476190477,24.257142857142856,9.285714285714286,14.60029761904762,93.5142857142857,53.271428571428565,80.82529761904763,913.0,418.1428571428572,569.8749999999999,24.514285714285712,9.028571428571428,14.404166666666663
20,23,2021.2.14 0:00,1,2,37.1,6,12.0,8.2,20.3,21.17,7.1571428571428575,-3.157142857142856,1.9422619047619047,2.06,0.03,0.4638690476190476,23.14285714285714,9.428571428571429,13.816666666666666,93.95714285714284,57.1,83.49761904761905,901.2857142857144,389.57142857142856,551.5833333333334,22.728571428571428,9.157142857142858,13.579166666666666
20,23,2021.2.14 0:00,2,0,34.7,6,10.2,8.1,19.2,21.01,7.1571428571428575,-3.157142857142856,1.9422619047619047,2.06,0.03,0.4638690476190476,23.14285714285714,9.428571428571429,13.816666666666666,93.95714285714284,57.1,83.49761904761905,901.2857142857144,389.57142857142856,551.5833333333334,22.728571428571428,9.157142857142858,13.579166666666666
20,23,2021.2.14 0:00,3,2,35.0,6,8.5,5.5,13.0,23.49,7.1571428571428575,-3.157142857142856,1.9422619047619047,2.06,0.03,0.4638690476190476,23.14285714285714,9.428571428571429,13.816666666666666,93.95714285714284,57.1,83.49761904761905,901.2857142857144,389.57142857142856,551.5833333333334,22.728571428571428,9.157142857142858,13.579166666666666
20,23,2021.2.14 0:00,4,3,32.5,8,9.7,7.1,17.8,23.08,7.1571428571428575,-3.157142857142856,1.9422619047619047,2.06,0.03,0.4638690476190476,23.14285714285714,9.428571428571429,13.816666666666666,93.95714285714284,57.1,83.49761904761905,901.2857142857144,389.57142857142856,551.5833333333334,22.728571428571428,9.157142857142858,13.579166666666666
20,24,2021.2.21 0:00,1,2,37.1,6,12.0,8.2,20.3,21.17,13.6,0.3285714285714287,6.694642857142855,2.18,0.0157142857142857,0.5694642857142858,24.82857142857143,9.4,14.996428571428572,94.4,58.91428571428572,82.45059523809525,893.2857142857143,408.2857142857143,559.1904761904761,25.014285714285712,8.928571428571429,14.831547619047615
20,24,2021.2.21 0:00,2,0,34.7,6,10.3,8.1,19.6,21.09,13.6,0.3285714285714287,6.694642857142855,2.18,0.0157142857142857,0.5694642857142858,24.82857142857143,9.4,14.996428571428572,94.4,58.91428571428572,82.45059523809525,893.2857142857143,408.2857142857143,559.1904761904761,25.014285714285712,8.928571428571429,14.831547619047615
20,24,2021.2.21 0:00,3,0,35.0,7,6.0,4.4,15.3,23.51,13.6,0.3285714285714287,6.694642857142855,2.18,0.0157142857142857,0.5694642857142858,24.82857142857143,9.4,14.996428571428572,94.4,58.91428571428572,82.45059523809525,893.2857142857143,408.2857142857143,559.1904761904761,25.014285714285712,8.928571428571429,14.831547619047615
20,24,2021.2.21 0:00,4,1,32.5,8,6.2,5.8,16.2,23.11,13.6,0.3285714285714287,6.694642857142855,2.18,0.0157142857142857,0.5694642857142858,24.82857142857143,9.4,14.996428571428572,94.4,58.91428571428572,82.45059523809525,893.2857142857143,408.2857142857143,559.1904761904761,25.014285714285712,8.928571428571429,14.831547619047615
20,25,2021.2.28 0:00,1,5,37.4,7,4.9,4.0,14.6,21.19,12.242857142857144,1.3571428571428572,6.377380952380952,1.6614285714285717,0.0328571428571428,0.3754166666666666,22.9,9.685714285714283,14.491666666666664,94.94285714285714,63.35714285714285,87.39464285714287,886.7142857142857,384.1428571428572,546.1130952380952,23.1,9.542857142857144,14.432142857142852
20,25,2021.2.28 0:00,2,0,34.7,8,6.2,4.2,13.7,21.11,12.242857142857144,1.3571428571428572,6.377380952380952,1.6614285714285717,0.0328571428571428,0.3754166666666666,22.9,9.685714285714283,14.491666666666664,94.94285714285714,63.35714285714285,87.39464285714287,886.7142857142857,384.1428571428572,546.1130952380952,23.1,9.542857142857144,14.432142857142852
20,25,2021.2.28 0:00,3,0,35.2,10,6.0,4.6,11.7,23.57,12.242857142857144,1.3571428571428572,6.377380952380952,1.6614285714285717,0.0328571428571428,0.3754166666666666,22.9,9.685714285714283,14.491666666666664,94.94285714285714,63.35714285714285,87.39464285714287,886.7142857142857,384.1428571428572,546.1130952380952,23.1,9.542857142857144,14.432142857142852
20,25,2021.2.28 0:00,4,2,31.7,10,6.6,5.7,11.1,23.25,12.242857142857144,1.3571428571428572,6.377380952380952,1.6614285714285717,0.0328571428571428,0.3754166666666666,22.9,9.685714285714283,14.491666666666664,94.94285714285714,63.35714285714285,87.39464285714287,886.7142857142857,384.1428571428572,546.1130952380952,23.1,9.542857142857144,14.432142857142852
