id,week,week_start_date,obj_num,flw_get,week_sin,week_cos,last_flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe,temp_ex_day,temp_ex_night,sr_ex_day,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,soil_temp_day,soil_temp_night
20,18,2021.1.10 0:00,4,6,-0.9350162426854147,-0.3546048870425359,4.0,33.1,7,10.0,7.6,17.2,22.4,2.0783116883116883,-2.9916012558869705,0.7366623376623378,16.977532467532466,10.42574568288854,87.8561038961039,94.54262166405024,582.8168831168831,602.368131868132,16.921948051948053,10.405102040816326
20,19,2021.1.17 0:00,1,9,-0.992708874098054,-0.12053668025532357,10.0,35.4,5,13.0,9.2,20.7,21.0,3.98038961038961,0.5775510204081628,0.7245714285714285,17.022467532467534,11.190894819466248,88.07051948051947,95.34764521193094,575.674025974026,590.5973312401883,16.925714285714285,11.148822605965464
20,19,2021.1.17 0:00,2,12,-0.992708874098054,-0.12053668025532357,14.0,32.9,5,13.4,8.0,17.3,20.76,3.98038961038961,0.5775510204081628,0.7245714285714285,17.022467532467534,11.190894819466248,88.07051948051947,95.34764521193094,575.674025974026,590.5973312401883,16.925714285714285,11.148822605965464
20,19,2021.1.17 0:00,3,9,-0.992708874098054,-0.12053668025532357,6.0,33.5,6,10.1,7.5,20.8,21.92,3.98038961038961,0.5775510204081628,0.7245714285714285,17.022467532467534,11.190894819466248,88.07051948051947,95.34764521193094,575.674025974026,590.5973312401883,16.925714285714285,11.148822605965464
20,19,2021.1.17 0:00,4,11,-0.992708874098054,-0.12053668025532357,6.0,33.0,7,10.0,7.6,17.2,22.51,3.98038961038961,0.5775510204081628,0.7245714285714285,17.022467532467534,11.190894819466248,88.07051948051947,95.34764521193094,575.674025974026,590.5973312401883,16.925714285714285,11.148822605965464
20,20,2021.1.24 0:00,1,6,-0.992708874098054,0.1205366802553232,9.0,35.8,5,13.0,9.2,20.9,21.02,5.098571428571428,0.78320251177394,0.8280000000000001,16.13168831168831,10.122998430141289,85.59363636363636,95.4096546310832,554.6584415584416,588.8029827315542,16.112077922077923,10.166248037676608
20,20,2021.1.24 0:00,2,7,-0.992708874098054,0.1205366802553232,12.0,33.5,5,13.4,8.0,18.3,20.78,5.098571428571428,0.78320251177394,0.8280000000000001,16.13168831168831,10.122998430141289,85.59363636363636,95.4096546310832,554.6584415584416,588.8029827315542,16.112077922077923,10.166248037676608
20,20,2021.1.24 0:00,3,5,-0.992708874098054,0.1205366802553232,9.0,33.7,6,10.2,7.5,21.6,22.03,5.098571428571428,0.78320251177394,0.8280000000000001,16.13168831168831,10.122998430141289,85.59363636363636,95.4096546310832,554.6584415584416,588.8029827315542,16.112077922077923,10.166248037676608
20,20,2021.1.24 0:00,4,10,-0.992708874098054,0.1205366802553232,11.0,32.8,7,10.0,7.6,17.2,22.64,5.098571428571428,0.78320251177394,0.8280000000000001,16.13168831168831,10.122998430141289,85.59363636363636,95.4096546310832,554.6584415584416,588.8029827315542,16.112077922077923,10.166248037676608
20,21,2021.1.31 0:00,1,6,-0.9350162426854148,0.35460488704253557,6.0,35.8,5,13.0,9.2,20.9,21.12,4.206493506493507,0.6340659340659341,0.985974025974026,18.38831168831169,10.897802197802196,84.9935064935065,95.16373626373624,547.4155844155842,570.4395604395605,18.310389610389613,10.91868131868132
20,21,2021.1.31 0:00,2,5,-0.9350162426854148,0.35460488704253557,7.0,33.7,5,13.4,8.0,18.5,20.8,4.206493506493507,0.6340659340659341,0.985974025974026,18.38831168831169,10.897802197802196,84.9935064935065,95.16373626373624,547.4155844155842,570.4395604395605,18.310389610389613,10.91868131868132
20,21,2021.1.31 0:00,3,5,-0.9350162426854148,0.35460488704253557,5.0,34.0,7,8.2,5.5,12.5,22.21,4.206493506493507,0.6340659340659341,0.985974025974026,18.38831168831169,10.897802197802196,84.9935064935065,95.16373626373624,547.4155844155842,570.4395604395605,18.310389610389613,10.91868131868132
20,21,2021.1.31 0:00,4,9,-0.9350162426854148,0.35460488704253557,10.0,32.7,7,10.0,7.6,16.9,22.91,4.206493506493507,0.6340659340659341,0.985974025974026,18.38831168831169,10.897802197802196,84.9935064935065,95.16373626373624,547.4155844155842,570.4395604395605,18.310389610389613,10.91868131868132
20,22,2021.2.7 0:00,1,5,-0.822983865893657,0.5680647467311548,6.0,36.6,5,13.1,9.3,21.8,21.16,6.265606060606061,-0.1078362114076398,1.1795064935064932,19.4182683982684,10.498731030873888,69.16396103896105,90.76463893249608,543.4075757575757,592.8893249607536,19.294978354978355,10.235884353741495
20,22,2021.2.7 0:00,2,4,-0.822983865893657,0.5680647467311548,5.0,34.9,5,13.5,8.0,19.3,20.95,6.265606060606061,-0.1078362114076398,1.1795064935064932,19.4182683982684,10.498731030873888,69.16396103896105,90.76463893249608,543.4075757575757,592.8893249607536,19.294978354978355,10.235884353741495
20,22,2021.2.7 0:00,3,4,-0.822983865893657,0.5680647467311548,5.0,34.7,7,8.4,5.5,12.8,22.32,6.265606060606061,-0.1078362114076398,1.1795064935064932,19.4182683982684,10.498731030873888,69.16396103896105,90.76463893249608,543.4075757575757,592.8893249607536,19.294978354978355,10.235884353741495
20,22,2021.2.7 0:00,4,6,-0.822983865893657,0.5680647467311548,9.0,32.7,8,9.7,7.1,17.8,23.01,6.265606060606061,-0.1078362114076398,1.1795064935064932,19.4182683982684,10.498731030873888,69.16396103896105,90.76463893249608,543.4075757575757,592.8893249607536,19.294978354978355,10.235884353741495
20,23,2021.2.14 0:00,1,2,-0.6631226582407955,0.7485107481711007,5.0,37.1,6,12.0,8.2,20.3,21.17,4.017965367965368,0.0703296703296704,0.9594372294372296,17.414069264069266,10.47820512820513,74.08495670995671,92.24285714285716,537.1277056277056,564.6932234432235,17.086147186147187,10.32408424908425
20,23,2021.2.14 0:00,2,0,-0.6631226582407955,0.7485107481711007,4.0,34.7,6,10.2,8.1,19.2,21.01,4.017965367965368,0.0703296703296704,0.9594372294372296,17.414069264069266,10.47820512820513,74.08495670995671,92.24285714285716,537.1277056277056,564.6932234432235,17.086147186147187,10.32408424908425
20,23,2021.2.14 0:00,3,2,-0.6631226582407955,0.7485107481711007,4.0,35.0,6,8.5,5.5,13.0,23.49,4.017965367965368,0.0703296703296704,0.9594372294372296,17.414069264069266,10.47820512820513,74.08495670995671,92.24285714285716,537.1277056277056,564.6932234432235,17.086147186147187,10.32408424908425
20,23,2021.2.14 0:00,4,3,-0.6631226582407955,0.7485107481711007,6.0,32.5,8,9.7,7.1,17.8,23.08,4.017965367965368,0.0703296703296704,0.9594372294372296,17.414069264069266,10.47820512820513,74.08495670995671,92.24285714285716,537.1277056277056,564.6932234432235,17.086147186147187,10.32408424908425
20,24,2021.2.21 0:00,1,2,-0.4647231720437684,0.88545602565321,2.0,37.1,6,12.0,8.2,20.3,21.17,9.770670995670995,3.6708791208791207,1.1446428571428573,19.40205627705628,10.645238095238094,73.25454545454545,91.5337912087912,521.8571428571429,595.6410256410256,19.263528138528137,10.454212454212454
20,24,2021.2.21 0:00,2,0,-0.4647231720437684,0.88545602565321,0.0,34.7,6,10.3,8.1,19.6,21.09,9.770670995670995,3.6708791208791207,1.1446428571428573,19.40205627705628,10.645238095238094,73.25454545454545,91.5337912087912,521.8571428571429,595.6410256410256,19.263528138528137,10.454212454212454
20,24,2021.2.21 0:00,3,0,-0.4647231720437684,0.88545602565321,2.0,35.0,7,6.0,4.4,15.3,23.51,9.770670995670995,3.6708791208791207,1.1446428571428573,19.40205627705628,10.645238095238094,73.25454545454545,91.5337912087912,521.8571428571429,595.6410256410256,19.263528138528137,10.454212454212454
20,24,2021.2.21 0:00,4,1,-0.4647231720437684,0.88545602565321,3.0,32.5,8,6.2,5.8,16.2,23.11,9.770670995670995,3.6708791208791207,1.1446428571428573,19.40205627705628,10.645238095238094,73.25454545454545,91.5337912087912,521.8571428571429,595.6410256410256,19.263528138528137,10.454212454212454
20,25,2021.2.28 0:00,1,5,-0.2393156642875578,0.970941817426052,2.0,37.4,7,4.9,4.0,14.6,21.19,8.620554445554445,4.256643356643357,0.7560539460539459,17.86781551781552,11.206768231768232,81.48506493506493,93.19213286713288,510.4029304029305,579.9562937062936,17.758524808524808,11.19348151848152
20,25,2021.2.28 0:00,2,0,-0.2393156642875578,0.970941817426052,0.0,34.7,8,6.2,4.2,13.7,21.11,8.620554445554445,4.256643356643357,0.7560539460539459,17.86781551781552,11.206768231768232,81.48506493506493,93.19213286713288,510.4029304029305,579.9562937062936,17.758524808524808,11.19348151848152
20,25,2021.2.28 0:00,3,0,-0.2393156642875578,0.970941817426052,0.0,35.2,10,6.0,4.6,11.7,23.57,8.620554445554445,4.256643356643357,0.7560539460539459,17.86781551781552,11.206768231768232,81.48506493506493,93.19213286713288,510.4029304029305,579.9562937062936,17.758524808524808,11.19348151848152
20,25,2021.2.28 0:00,4,2,-0.2393156642875578,0.970941817426052,1.0,31.7,10,6.6,5.7,11.1,23.25,8.620554445554445,4.256643356643357,0.7560539460539459,17.86781551781552,11.206768231768232,81.48506493506493,93.19213286713288,510.4029304029305,579.9562937062936,17.758524808524808,11.19348151848152
20,26,2021.3.7 0:00,1,10,6.432490598706546e-16,1.0,5.0,35.1,6,7.0,6.8,14.1,19.95,10.032142857142858,4.683333333333333,1.1796428571428572,19.34404761904762,11.933333333333334,74.84404761904761,92.85,549.7261904761905,650.3928571428571,19.17738095238096,11.834523809523812
20,26,2021.3.7 0:00,2,0,6.432490598706546e-16,1.0,0.0,33.0,8,5.5,4.0,12.3,19.26,10.032142857142858,4.683333333333333,1.1796428571428572,19.34404761904762,11.933333333333334,74.84404761904761,92.85,549.7261904761905,650.3928571428571,19.17738095238096,11.834523809523812
20,26,2021.3.7 0:00,3,2,6.432490598706546e-16,1.0,0.0,35.4,11,5.8,4.5,10.1,22.19,10.032142857142858,4.683333333333333,1.1796428571428572,19.34404761904762,11.933333333333334,74.84404761904761,92.85,549.7261904761905,650.3928571428571,19.17738095238096,11.834523809523812
20,26,2021.3.7 0:00,4,3,6.432490598706546e-16,1.0,2.0,32.8,10,8.2,6.9,12.2,22.05,10.032142857142858,4.683333333333333,1.1796428571428572,19.34404761904762,11.933333333333334,74.84404761904761,92.85,549.7261904761905,650.3928571428571,19.17738095238096,11.834523809523812
20,27,2021.3.14 0:00,1,11,0.23931566428755732,0.9709418174260521,10.0,35.1,7,9.9,8.1,19.0,19.91,11.287454212454213,5.8837662337662335,1.2457417582417585,19.39450549450549,13.108170995670994,79.69725274725273,94.76520562770564,537.7957875457876,664.1287878787879,19.24523809523809,12.95254329004329
20,27,2021.3.14 0:00,2,0,0.23931566428755732,0.9709418174260521,0.0,30.0,9,7.1,5.6,14.9,19.22,11.287454212454213,5.8837662337662335,1.2457417582417585,19.39450549450549,13.108170995670994,79.69725274725273,94.76520562770564,537.7957875457876,664.1287878787879,19.24523809523809,12.95254329004329
20,27,2021.3.14 0:00,3,6,0.23931566428755732,0.9709418174260521,2.0,29.1,11,8.8,7.7,19.4,20.47,11.287454212454213,5.8837662337662335,1.2457417582417585,19.39450549450549,13.108170995670994,79.69725274725273,94.76520562770564,537.7957875457876,664.1287878787879,19.24523809523809,12.95254329004329
20,27,2021.3.14 0:00,4,3,0.23931566428755732,0.9709418174260521,3.0,32.8,9,8.4,7.0,13.5,22.03,11.287454212454213,5.8837662337662335,1.2457417582417585,19.39450549450549,13.108170995670994,79.69725274725273,94.76520562770564,537.7957875457876,664.1287878787879,19.24523809523809,12.95254329004329
20,28,2021.3.21 0:00,1,11,0.46472317204376795,0.8854560256532102,11.0,35.1,7,7.2,5.5,16.5,19.91,11.65054945054945,5.579220779220779,1.303076923076923,18.346153846153847,10.945454545454549,74.87912087912089,93.29870129870127,537.010989010989,633.064935064935,17.973626373626374,10.78311688311688
20,28,2021.3.21 0:00,2,2,0.46472317204376795,0.8854560256532102,0.0,35.8,10,8.7,6.5,19.1,19.25,11.65054945054945,5.579220779220779,1.303076923076923,18.346153846153847,10.945454545454549,74.87912087912089,93.29870129870127,537.010989010989,633.064935064935,17.973626373626374,10.78311688311688
20,28,2021.3.21 0:00,3,8,0.46472317204376795,0.8854560256532102,6.0,33.0,11,10.5,9.3,21.1,20.98,11.65054945054945,5.579220779220779,1.303076923076923,18.346153846153847,10.945454545454549,74.87912087912089,93.29870129870127,537.010989010989,633.064935064935,17.973626373626374,10.78311688311688
20,28,2021.3.21 0:00,4,2,0.46472317204376795,0.8854560256532102,3.0,30.0,10,9.3,7.2,12.1,21.32,11.65054945054945,5.579220779220779,1.303076923076923,18.346153846153847,10.945454545454549,74.87912087912089,93.29870129870127,537.010989010989,633.064935064935,17.973626373626374,10.78311688311688
20,29,2021.3.28 0:00,1,10,0.6631226582407952,0.7485107481711011,11.0,35.2,7,9.0,6.4,18.1,19.56,15.582417582417586,10.581818181818182,1.116043956043956,19.850549450549448,12.554545454545456,66.39010989010988,88.1818181818182,474.3956043956045,575.7792207792207,19.71648351648352,12.414285714285713
20,29,2021.3.28 0:00,2,10,0.6631226582407952,0.7485107481711011,2.0,40.0,8,9.3,7.0,20.2,19.25,15.582417582417586,10.581818181818182,1.116043956043956,19.850549450549448,12.554545454545456,66.39010989010988,88.1818181818182,474.3956043956045,575.7792207792207,19.71648351648352,12.414285714285713
20,29,2021.3.28 0:00,3,9,0.6631226582407952,0.7485107481711011,8.0,39.5,9,12.0,10.5,21.2,21.37,15.582417582417586,10.581818181818182,1.116043956043956,19.850549450549448,12.554545454545456,66.39010989010988,88.1818181818182,474.3956043956045,575.7792207792207,19.71648351648352,12.414285714285713
20,29,2021.3.28 0:00,4,0,0.6631226582407952,0.7485107481711011,2.0,29.6,10,9.0,5.7,18.3,21.71,15.582417582417586,10.581818181818182,1.116043956043956,19.850549450549448,12.554545454545456,66.39010989010988,88.1818181818182,474.3956043956045,575.7792207792207,19.71648351648352,12.414285714285713
20,30,2021.4.4 0:00,1,6,0.8229838658936558,0.5680647467311567,10.0,38.5,7,9.1,6.4,18.1,19.58,13.934065934065933,7.298701298701299,1.59978021978022,20.18681318681319,10.887012987012984,64.13736263736264,91.71948051948053,475.5604395604396,594.8311688311688,20.21208791208792,10.816883116883115
20,30,2021.4.4 0:00,2,13,0.8229838658936558,0.5680647467311567,10.0,42.0,9,11.4,8.8,24.8,20.38,13.934065934065933,7.298701298701299,1.59978021978022,20.18681318681319,10.887012987012984,64.13736263736264,91.71948051948053,475.5604395604396,594.8311688311688,20.21208791208792,10.816883116883115
20,30,2021.4.4 0:00,3,8,0.8229838658936558,0.5680647467311567,9.0,42.2,10,8.6,6.7,24.3,21.71,13.934065934065933,7.298701298701299,1.59978021978022,20.18681318681319,10.887012987012984,64.13736263736264,91.71948051948053,475.5604395604396,594.8311688311688,20.21208791208792,10.816883116883115
20,30,2021.4.4 0:00,4,3,0.8229838658936558,0.5680647467311567,0.0,33.8,10,7.0,4.9,19.2,22.15,13.934065934065933,7.298701298701299,1.59978021978022,20.18681318681319,10.887012987012984,64.13736263736264,91.71948051948053,475.5604395604396,594.8311688311688,20.21208791208792,10.816883116883115
23,5,2020.10.6 0:00,1,0,0.9350162426854148,0.35460488704253557,0.0,30.1,6,13.0,8.6,14.1,13.56,19.353246753246754,14.977106227106228,1.3803463203463202,26.914993744588745,20.48926307692308,56.72051111471861,69.8999533974359,313.35206374458875,353.31842463369964,20.86737325757576,17.946238498168498
23,5,2020.10.6 0:00,2,0,0.9350162426854148,0.35460488704253557,0.0,32.2,6,12.5,9.2,18.0,13.5,19.353246753246754,14.977106227106228,1.3803463203463202,26.914993744588745,20.48926307692308,56.72051111471861,69.8999533974359,313.35206374458875,353.31842463369964,20.86737325757576,17.946238498168498
23,5,2020.10.6 0:00,3,0,0.9350162426854148,0.35460488704253557,0.0,29.1,4,12.6,9.2,12.8,13.67,19.353246753246754,14.977106227106228,1.3803463203463202,26.914993744588745,20.48926307692308,56.72051111471861,69.8999533974359,313.35206374458875,353.31842463369964,20.86737325757576,17.946238498168498
23,5,2020.10.6 0:00,4,0,0.9350162426854148,0.35460488704253557,0.0,24.4,5,10.5,7.5,12.0,12.39,19.353246753246754,14.977106227106228,1.3803463203463202,26.914993744588745,20.48926307692308,56.72051111471861,69.8999533974359,313.35206374458875,353.31842463369964,20.86737325757576,17.946238498168498
23,6,2020.10.13 0:00,1,0,0.992708874098054,0.120536680255323,0.0,32.3,7,14.1,10.2,16.6,14.96,15.76634199134199,11.289835164835164,1.0676948051948054,25.050614870129863,18.023984487179487,58.10350028138527,72.93206266483517,326.511021969697,381.49687353479857,18.22593261904762,15.3661034981685
23,6,2020.10.13 0:00,2,0,0.992708874098054,0.120536680255323,0.0,33.8,7,14.8,11.6,15.7,16.77,15.76634199134199,11.289835164835164,1.0676948051948054,25.050614870129863,18.023984487179487,58.10350028138527,72.93206266483517,326.511021969697,381.49687353479857,18.22593261904762,15.3661034981685
23,6,2020.10.13 0:00,3,0,0.992708874098054,0.120536680255323,0.0,30.5,5,13.0,10.2,15.2,14.26,15.76634199134199,11.289835164835164,1.0676948051948054,25.050614870129863,18.023984487179487,58.10350028138527,72.93206266483517,326.511021969697,381.49687353479857,18.22593261904762,15.3661034981685
23,6,2020.10.13 0:00,4,0,0.992708874098054,0.120536680255323,0.0,27.5,4,10.8,7.7,12.3,13.54,15.76634199134199,11.289835164835164,1.0676948051948054,25.050614870129863,18.023984487179487,58.10350028138527,72.93206266483517,326.511021969697,381.49687353479857,18.22593261904762,15.3661034981685
23,7,2020.10.20 0:00,1,1,0.992708874098054,-0.12053668025532288,0.0,36.8,4,14.3,10.4,17.1,14.68,15.446753246753246,10.385714285714286,1.1794805194805194,22.01948051948052,14.723076923076922,70.03709415584416,85.7158654945055,364.3173701298701,435.1785714285714,17.990594024155843,15.400246373626372
23,7,2020.10.20 0:00,2,0,0.992708874098054,-0.12053668025532288,0.0,35.3,6,16.1,10.3,17.3,17.69,15.446753246753246,10.385714285714286,1.1794805194805194,22.01948051948052,14.723076923076922,70.03709415584416,85.7158654945055,364.3173701298701,435.1785714285714,17.990594024155843,15.400246373626372
23,7,2020.10.20 0:00,3,1,0.992708874098054,-0.12053668025532288,0.0,31.9,6,13.7,10.4,16.6,14.85,15.446753246753246,10.385714285714286,1.1794805194805194,22.01948051948052,14.723076923076922,70.03709415584416,85.7158654945055,364.3173701298701,435.1785714285714,17.990594024155843,15.400246373626372
23,7,2020.10.20 0:00,4,1,0.992708874098054,-0.12053668025532288,0.0,30.5,5,12.1,8.7,12.6,15.05,15.446753246753246,10.385714285714286,1.1794805194805194,22.01948051948052,14.723076923076922,70.03709415584416,85.7158654945055,364.3173701298701,435.1785714285714,17.990594024155843,15.400246373626372
23,8,2020.10.27 0:00,1,4,0.9350162426854148,-0.35460488704253545,1.0,39.5,5,13.5,9.5,18.7,16.11,15.18051948051948,10.926373626373628,1.0636363636363635,19.190909090909088,12.306593406593407,86.8116883116883,99.17252747252748,413.038961038961,512.5824175824176,18.57662337662337,16.715384615384615
23,8,2020.10.27 0:00,2,2,0.9350162426854148,-0.35460488704253545,0.0,37.7,6,16.1,10.3,17.4,18.4,15.18051948051948,10.926373626373628,1.0636363636363635,19.190909090909088,12.306593406593407,86.8116883116883,99.17252747252748,413.038961038961,512.5824175824176,18.57662337662337,16.715384615384615
23,8,2020.10.27 0:00,3,2,0.9350162426854148,-0.35460488704253545,1.0,34.5,6,13.9,10.5,16.8,16.82,15.18051948051948,10.926373626373628,1.0636363636363635,19.190909090909088,12.306593406593407,86.8116883116883,99.17252747252748,413.038961038961,512.5824175824176,18.57662337662337,16.715384615384615
23,8,2020.10.27 0:00,4,2,0.9350162426854148,-0.35460488704253545,1.0,31.8,5,12.2,9.0,12.6,15.8,15.18051948051948,10.926373626373628,1.0636363636363635,19.190909090909088,12.306593406593407,86.8116883116883,99.17252747252748,413.038961038961,512.5824175824176,18.57662337662337,16.715384615384615
23,9,2020.11.3 0:00,1,7,0.8229838658936565,-0.5680647467311557,4.0,40.7,5,13.6,9.6,19.2,16.74,11.863636363636362,7.681318681318682,1.0325974025974023,18.66623376623377,11.5010989010989,89.55324675324675,99.54395604395606,383.1948051948052,458.8021978021978,17.792207792207794,15.6978021978022
23,9,2020.11.3 0:00,2,3,0.8229838658936565,-0.5680647467311557,2.0,39.3,6,14.8,10.6,20.1,18.83,11.863636363636362,7.681318681318682,1.0325974025974023,18.66623376623377,11.5010989010989,89.55324675324675,99.54395604395606,383.1948051948052,458.8021978021978,17.792207792207794,15.6978021978022
23,9,2020.11.3 0:00,3,4,0.8229838658936565,-0.5680647467311557,2.0,35.1,5,13.9,10.7,17.0,17.1,11.863636363636362,7.681318681318682,1.0325974025974023,18.66623376623377,11.5010989010989,89.55324675324675,99.54395604395606,383.1948051948052,458.8021978021978,17.792207792207794,15.6978021978022
23,9,2020.11.3 0:00,4,6,0.8229838658936565,-0.5680647467311557,2.0,32.5,6,14.9,10.3,15.1,16.63,11.863636363636362,7.681318681318682,1.0325974025974023,18.66623376623377,11.5010989010989,89.55324675324675,99.54395604395606,383.1948051948052,458.8021978021978,17.792207792207794,15.6978021978022
23,10,2020.11.10 0:00,1,12,0.6631226582407952,-0.7485107481711012,7.0,40.8,6,14.9,10.0,24.0,18.53,14.177922077922078,8.41978021978022,1.0972727272727272,19.440259740259737,12.21098901098901,78.79740259740261,93.67472527472526,393.2467532467532,450.6428571428572,17.42987012987013,15.998901098901095
23,10,2020.11.10 0:00,2,6,0.6631226582407952,-0.7485107481711012,3.0,39.5,6,15.0,10.8,20.1,18.61,14.177922077922078,8.41978021978022,1.0972727272727272,19.440259740259737,12.21098901098901,78.79740259740261,93.67472527472526,393.2467532467532,450.6428571428572,17.42987012987013,15.998901098901095
23,10,2020.11.10 0:00,3,9,0.6631226582407952,-0.7485107481711012,4.0,36.8,6,14.2,10.2,18.7,17.33,14.177922077922078,8.41978021978022,1.0972727272727272,19.440259740259737,12.21098901098901,78.79740259740261,93.67472527472526,393.2467532467532,450.6428571428572,17.42987012987013,15.998901098901095
23,10,2020.11.10 0:00,4,9,0.6631226582407952,-0.7485107481711012,6.0,33.2,6,13.5,9.6,18.0,17.0,14.177922077922078,8.41978021978022,1.0972727272727272,19.440259740259737,12.21098901098901,78.79740259740261,93.67472527472526,393.2467532467532,450.6428571428572,17.42987012987013,15.998901098901095
23,11,2020.11.17 0:00,1,13,0.46472317204376906,-0.8854560256532096,12.0,41.3,6,14.9,10.1,24.0,18.88,12.604675324675323,10.903846153846157,0.4874285714285714,16.909350649350646,12.906750392464678,90.9387012987013,97.37048665620092,390.9974025974026,433.1522762951335,17.11831168831169,15.9510989010989
23,11,2020.11.17 0:00,2,9,0.46472317204376906,-0.8854560256532096,6.0,39.6,6,15.2,10.9,20.2,19.77,12.604675324675323,10.903846153846157,0.4874285714285714,16.909350649350646,12.906750392464678,90.9387012987013,97.37048665620092,390.9974025974026,433.1522762951335,17.11831168831169,15.9510989010989
23,11,2020.11.17 0:00,3,13,0.46472317204376906,-0.8854560256532096,9.0,37.2,6,14.4,10.3,19.0,18.72,12.604675324675323,10.903846153846157,0.4874285714285714,16.909350649350646,12.906750392464678,90.9387012987013,97.37048665620092,390.9974025974026,433.1522762951335,17.11831168831169,15.9510989010989
23,11,2020.11.17 0:00,4,11,0.46472317204376906,-0.8854560256532096,9.0,33.9,5,13.5,9.8,18.2,17.13,12.604675324675323,10.903846153846157,0.4874285714285714,16.909350649350646,12.906750392464678,90.9387012987013,97.37048665620092,390.9974025974026,433.1522762951335,17.11831168831169,15.9510989010989
23,12,2020.11.24 0:00,1,15,0.23931566428755768,-0.970941817426052,13.0,41.4,7,11.5,9.1,22.5,19.06,6.74935064935065,3.879120879120879,0.8001298701298701,16.228571428571428,9.824175824175825,83.76103896103896,98.1,382.1168831168831,446.4835164835165,16.067532467532466,14.013186813186817
23,12,2020.11.24 0:00,2,10,0.23931566428755768,-0.970941817426052,9.0,40.1,7,14.4,10.0,22.8,19.3,6.74935064935065,3.879120879120879,0.8001298701298701,16.228571428571428,9.824175824175825,83.76103896103896,98.1,382.1168831168831,446.4835164835165,16.067532467532466,14.013186813186817
23,12,2020.11.24 0:00,3,16,0.23931566428755768,-0.970941817426052,13.0,37.6,5,14.4,10.3,19.0,18.62,6.74935064935065,3.879120879120879,0.8001298701298701,16.228571428571428,9.824175824175825,83.76103896103896,98.1,382.1168831168831,446.4835164835165,16.067532467532466,14.013186813186817
23,12,2020.11.24 0:00,4,12,0.23931566428755768,-0.970941817426052,11.0,34.0,6,11.6,8.6,16.5,17.34,6.74935064935065,3.879120879120879,0.8001298701298701,16.228571428571428,9.824175824175825,83.76103896103896,98.1,382.1168831168831,446.4835164835165,16.067532467532466,14.013186813186817
23,13,2020.12.1 0:00,1,13,-3.216245299353273e-16,-1.0,15.0,41.4,7,11.5,9.1,22.6,19.08,5.391558441558442,1.56138147566719,0.8911818181818182,17.454155844155842,11.60447409733124,79.21220779220779,95.01805337519625,405.0532467532468,468.2864992150707,16.467272727272725,15.018053375196237
23,13,2020.12.1 0:00,2,11,-3.216245299353273e-16,-1.0,10.0,41.0,7,14.4,10.0,24.0,19.76,5.391558441558442,1.56138147566719,0.8911818181818182,17.454155844155842,11.60447409733124,79.21220779220779,95.01805337519625,405.0532467532468,468.2864992150707,16.467272727272725,15.018053375196237
23,13,2020.12.1 0:00,3,16,-3.216245299353273e-16,-1.0,16.0,37.8,6,13.3,9.5,22.6,18.92,5.391558441558442,1.56138147566719,0.8911818181818182,17.454155844155842,11.60447409733124,79.21220779220779,95.01805337519625,405.0532467532468,468.2864992150707,16.467272727272725,15.018053375196237
23,13,2020.12.1 0:00,4,11,-3.216245299353273e-16,-1.0,12.0,34.0,6,11.8,8.6,17.4,17.55,5.391558441558442,1.56138147566719,0.8911818181818182,17.454155844155842,11.60447409733124,79.21220779220779,95.01805337519625,405.0532467532468,468.2864992150707,16.467272727272725,15.018053375196237
23,14,2020.12.8 0:00,1,11,-0.23931566428755743,-0.9709418174260521,13.0,41.4,7,11.5,9.1,22.6,19.15,4.848311688311688,1.891758241758242,0.7607922077922078,16.257142857142856,10.722684458398746,84.36844155844156,97.1729984301413,409.7701298701299,444.04238618524334,15.190779220779222,14.04607535321821
23,14,2020.12.8 0:00,2,8,-0.23931566428755743,-0.9709418174260521,11.0,41.2,8,11.2,7.5,26.5,19.87,4.848311688311688,1.891758241758242,0.7607922077922078,16.257142857142856,10.722684458398746,84.36844155844156,97.1729984301413,409.7701298701299,444.04238618524334,15.190779220779222,14.04607535321821
23,14,2020.12.8 0:00,3,14,-0.23931566428755743,-0.9709418174260521,16.0,37.8,6,13.3,9.5,22.6,19.3,4.848311688311688,1.891758241758242,0.7607922077922078,16.257142857142856,10.722684458398746,84.36844155844156,97.1729984301413,409.7701298701299,444.04238618524334,15.190779220779222,14.04607535321821
23,14,2020.12.8 0:00,4,11,-0.23931566428755743,-0.9709418174260521,11.0,34.0,6,11.8,8.7,17.5,17.66,4.848311688311688,1.891758241758242,0.7607922077922078,16.257142857142856,10.722684458398746,84.36844155844156,97.1729984301413,409.7701298701299,444.04238618524334,15.190779220779222,14.04607535321821
23,15,2020.12.15 0:00,1,8,-0.46472317204376806,-0.8854560256532101,11.0,41.4,7,11.7,9.2,22.9,19.25,-0.2506493506493506,-3.0339874411302987,0.8357922077922078,16.02012987012987,9.585321821036109,85.91948051948053,95.17307692307692,442.04285714285714,454.7535321821037,14.533766233766231,13.066954474097331
23,15,2020.12.15 0:00,2,8,-0.46472317204376806,-0.8854560256532101,8.0,41.2,8,11.3,7.6,26.6,20.24,-0.2506493506493506,-3.0339874411302987,0.8357922077922078,16.02012987012987,9.585321821036109,85.91948051948053,95.17307692307692,442.04285714285714,454.7535321821037,14.533766233766231,13.066954474097331
