id,week,week_start_date,obj_num,flw_get,height_pl,num_leaf,len_leaf,width_leaf,unit_len,dim_pipe,temp_ex_day,temp_ex_night,sr_ex_day,temp_int_day,temp_int_night,hum_int_day,hum_int_night,CO2_day,CO2_night,soil_temp_day,soil_temp_night
20,14,2020.12.13 0:00,1,9,34.5,7,12.5,8.7,19.7,22.51,-0.090899471,-3.87399093,273.184127,16.03640212,9.781723356,87.74291005,94.68199546,603.7058201,594.3664399,15.95984127,9.820340136
20,14,2020.12.13 0:00,2,9,31.5,8,12.7,7.9,15.7,20.96,-0.090899471,-3.87399093,273.184127,16.03640212,9.781723356,87.74291005,94.68199546,603.7058201,594.3664399,15.95984127,9.820340136
20,14,2020.12.13 0:00,3,8,33.5,8,10.2,8.2,16.2,22.21,-0.090899471,-3.87399093,273.184127,16.03640212,9.781723356,87.74291005,94.68199546,603.7058201,594.3664399,15.95984127,9.820340136
20,14,2020.12.13 0:00,4,6,33,8,12.1,8.9,18.2,23.28,-0.090899471,-3.87399093,273.184127,16.03640212,9.781723356,87.74291005,94.68199546,603.7058201,594.3664399,15.95984127,9.820340136
20,15,2020.12.20 0:00,1,9,34.5,5,12.5,8.7,19.7,19.72,4.152857143,-1.231632653,243.9285714,17.35857143,10.50306122,85.55142857,94.32755102,597.3,604.9081633,17.30428571,10.58673469
20,15,2020.12.20 0:00,2,10,31.7,6,12.7,7.9,15.7,20.26,4.152857143,-1.231632653,243.9285714,17.35857143,10.50306122,85.55142857,94.32755102,597.3,604.9081633,17.30428571,10.58673469
20,15,2020.12.20 0:00,3,6,33.6,7,10.4,8.5,17.5,21.24,4.152857143,-1.231632653,243.9285714,17.35857143,10.50306122,85.55142857,94.32755102,597.3,604.9081633,17.30428571,10.58673469
20,15,2020.12.20 0:00,4,6,33.1,7,12.1,8.9,18.2,22.32,4.152857143,-1.231632653,243.9285714,17.35857143,10.50306122,85.55142857,94.32755102,597.3,604.9081633,17.30428571,10.58673469
20,16,2020.12.27 0:00,1,8,34.7,5,12.7,9.1,19.8,20.03,0.878095238,-2.546666667,238.4079365,16.12063492,10.27693878,87.69571429,94.90030612,615.1222222,596.7370748,16.07142857,10.3655102
20,16,2020.12.27 0:00,2,10,31.8,6,13,8,16.2,20.46,0.878095238,-2.546666667,238.4079365,16.12063492,10.27693878,87.69571429,94.90030612,615.1222222,596.7370748,16.07142857,10.3655102
20,16,2020.12.27 0:00,3,5,33.8,7,9.8,7.3,20.3,21.73,0.878095238,-2.546666667,238.4079365,16.12063492,10.27693878,87.69571429,94.90030612,615.1222222,596.7370748,16.07142857,10.3655102
20,16,2020.12.27 0:00,4,4,33.1,7,9.8,7.6,16.6,22.1,0.878095238,-2.546666667,238.4079365,16.12063492,10.27693878,87.69571429,94.90030612,615.1222222,596.7370748,16.07142857,10.3655102
20,17,2021.1.3 0:00,1,6,35,5,13,9.1,20.1,20.06,-4.784285714,-8.514285714,265.7571429,14.55714286,9.432653061,88.51857143,93.71530612,553.1142857,530.4744898,14.5,9.386734694
20,17,2021.1.3 0:00,2,8,32.1,6,13.1,8,16.9,20.47,-4.784285714,-8.514285714,265.7571429,14.55714286,9.432653061,88.51857143,93.71530612,553.1142857,530.4744898,14.5,9.386734694
20,17,2021.1.3 0:00,3,5,33.8,7,9.9,7.5,20.7,21.83,-4.784285714,-8.514285714,265.7571429,14.55714286,9.432653061,88.51857143,93.71530612,553.1142857,530.4744898,14.5,9.386734694
20,17,2021.1.3 0:00,4,4,33.1,7,10,7.6,17.2,22.17,-4.784285714,-8.514285714,265.7571429,14.55714286,9.432653061,88.51857143,93.71530612,553.1142857,530.4744898,14.5,9.386734694
20,18,2021.1.10 0:00,1,10,35.4,5,13,9.2,20.7,20.09,2.004285714,-2.652040816,265.6428571,17.14714286,10.61530612,87.33285714,94.62244898,604.1,587.1632653,17.11,10.58265306
20,18,2021.1.10 0:00,2,14,32.6,5,13.3,8,17.1,20.54,2.004285714,-2.652040816,265.6428571,17.14714286,10.61530612,87.33285714,94.62244898,604.1,587.1632653,17.11,10.58265306
20,18,2021.1.10 0:00,3,6,33.2,6,10,7.5,20.8,21.85,2.004285714,-2.652040816,265.6428571,17.14714286,10.61530612,87.33285714,94.62244898,604.1,587.1632653,17.11,10.58265306
20,18,2021.1.10 0:00,4,6,33.1,7,10,7.6,17.2,22.4,2.004285714,-2.652040816,265.6428571,17.14714286,10.61530612,87.33285714,94.62244898,604.1,587.1632653,17.11,10.58265306
20,19,2021.1.17 0:00,1,9,35.4,5,13,9.2,20.7,21,3.938571429,0.821428571,267.2571429,17.32571429,11.34795918,87.41,95.36428571,590.6714286,579.6428571,17.23857143,11.29693878
20,19,2021.1.17 0:00,2,12,32.9,5,13.4,8,17.3,20.76,3.938571429,0.821428571,267.2571429,17.32571429,11.34795918,87.41,95.36428571,590.6714286,579.6428571,17.23857143,11.29693878
20,19,2021.1.17 0:00,3,9,33.5,6,10.1,7.5,20.8,21.92,3.938571429,0.821428571,267.2571429,17.32571429,11.34795918,87.41,95.36428571,590.6714286,579.6428571,17.23857143,11.29693878
20,19,2021.1.17 0:00,4,11,33,7,10,7.6,17.2,22.51,3.938571429,0.821428571,267.2571429,17.32571429,11.34795918,87.41,95.36428571,590.6714286,579.6428571,17.23857143,11.29693878
20,20,2021.1.24 0:00,1,6,35.8,5,13,9.2,20.9,21.02,5.144155844,0.931632653,286.1142857,16.36142857,10.2032967,84.97961039,95.36381476,561.4753247,582.1930926,16.36363636,10.22904239
20,20,2021.1.24 0:00,2,7,33.5,5,13.4,8,18.3,20.78,5.144155844,0.931632653,286.1142857,16.36142857,10.2032967,84.97961039,95.36381476,561.4753247,582.1930926,16.36363636,10.22904239
20,20,2021.1.24 0:00,3,5,33.7,6,10.2,7.5,21.6,22.03,5.144155844,0.931632653,286.1142857,16.36142857,10.2032967,84.97961039,95.36381476,561.4753247,582.1930926,16.36363636,10.22904239
20,20,2021.1.24 0:00,4,10,32.8,7,10,7.6,17.2,22.64,5.144155844,0.931632653,286.1142857,16.36142857,10.2032967,84.97961039,95.36381476,561.4753247,582.1930926,16.36363636,10.22904239
20,21,2021.1.31 0:00,1,6,35.8,5,13,9.2,20.9,21.12,4.236363636,0.639952904,311.4519481,18.4374026,10.91601256,84.90493506,95.16538462,548.8805195,569.0745683,18.35766234,10.93571429
20,21,2021.1.31 0:00,2,5,33.7,5,13.4,8,18.5,20.8,4.236363636,0.639952904,311.4519481,18.4374026,10.91601256,84.90493506,95.16538462,548.8805195,569.0745683,18.35766234,10.93571429
20,21,2021.1.31 0:00,3,5,34,7,8.2,5.5,12.5,22.21,4.236363636,0.639952904,311.4519481,18.4374026,10.91601256,84.90493506,95.16538462,548.8805195,569.0745683,18.35766234,10.93571429
20,21,2021.1.31 0:00,4,9,32.7,7,10,7.6,16.9,22.91,4.236363636,0.639952904,311.4519481,18.4374026,10.91601256,84.90493506,95.16538462,548.8805195,569.0745683,18.35766234,10.93571429
20,22,2021.2.7 0:00,1,5,36.6,5,13.1,9.3,21.8,21.16,6.28974026,-0.014795918,368.4584416,19.50181818,10.53810832,68.83766234,90.7338697,543.874026,591.5211931,19.38090909,10.27810047
20,22,2021.2.7 0:00,2,4,34.9,5,13.5,8,19.3,20.95,6.28974026,-0.014795918,368.4584416,19.50181818,10.53810832,68.83766234,90.7338697,543.874026,591.5211931,19.38090909,10.27810047
20,22,2021.2.7 0:00,3,4,34.7,7,8.4,5.5,12.8,22.32,6.28974026,-0.014795918,368.4584416,19.50181818,10.53810832,68.83766234,90.7338697,543.874026,591.5211931,19.38090909,10.27810047
20,22,2021.2.7 0:00,4,6,32.7,8,9.7,7.1,17.8,23.01,6.28974026,-0.014795918,368.4584416,19.50181818,10.53810832,68.83766234,90.7338697,543.874026,591.5211931,19.38090909,10.27810047
20,23,2021.2.14 0:00,1,2,37.1,6,12,8.2,20.3,21.17,4.048051948,0.16043956,331.2987013,17.75844156,10.48131868,73.28181818,92.14175824,541.7272727,559.9230769,17.43766234,10.31428571
20,23,2021.2.14 0:00,2,0,34.7,6,10.2,8.1,19.2,21.01,4.048051948,0.16043956,331.2987013,17.75844156,10.48131868,73.28181818,92.14175824,541.7272727,559.9230769,17.43766234,10.31428571
20,23,2021.2.14 0:00,3,2,35,6,8.5,5.5,13,23.49,4.048051948,0.16043956,331.2987013,17.75844156,10.48131868,73.28181818,92.14175824,541.7272727,559.9230769,17.43766234,10.31428571
20,23,2021.2.14 0:00,4,3,32.5,8,9.7,7.1,17.8,23.08,4.048051948,0.16043956,331.2987013,17.75844156,10.48131868,73.28181818,92.14175824,541.7272727,559.9230769,17.43766234,10.31428571
20,24,2021.2.21 0:00,1,2,37.1,6,12,8.2,20.3,21.17,9.912987013,3.971428571,382.038961,20.02987013,10.73736264,72.5,90.87032967,523.7532468,589.1758242,19.92597403,10.52087912
20,24,2021.2.21 0:00,2,0,34.7,6,10.3,8.1,19.6,21.09,9.912987013,3.971428571,382.038961,20.02987013,10.73736264,72.5,90.87032967,523.7532468,589.1758242,19.92597403,10.52087912
20,24,2021.2.21 0:00,3,0,35,7,6,4.4,15.3,23.51,9.912987013,3.971428571,382.038961,20.02987013,10.73736264,72.5,90.87032967,523.7532468,589.1758242,19.92597403,10.52087912
20,24,2021.2.21 0:00,4,1,32.5,8,6.2,5.8,16.2,23.11,9.912987013,3.971428571,382.038961,20.02987013,10.73736264,72.5,90.87032967,523.7532468,589.1758242,19.92597403,10.52087912
20,25,2021.2.28 0:00,1,5,37.4,7,4.9,4,14.6,21.19,8.548614719,4.493942962,250.524026,18.03987013,11.35977237,80.9137013,93.18065149,516.9132035,570.4852172,17.94406926,11.32935636
20,25,2021.2.28 0:00,2,0,34.7,8,6.2,4.2,13.7,21.11,8.548614719,4.493942962,250.524026,18.03987013,11.35977237,80.9137013,93.18065149,516.9132035,570.4852172,17.94406926,11.32935636
20,25,2021.2.28 0:00,3,0,35.2,10,6,4.6,11.7,23.57,8.548614719,4.493942962,250.524026,18.03987013,11.35977237,80.9137013,93.18065149,516.9132035,570.4852172,17.94406926,11.32935636
20,25,2021.2.28 0:00,4,2,31.7,10,6.6,5.7,11.1,23.25,8.548614719,4.493942962,250.524026,18.03987013,11.35977237,80.9137013,93.18065149,516.9132035,570.4852172,17.94406926,11.32935636
20,26,2021.3.7 0:00,1,10,35.1,6,7,6.8,14.1,19.95,9.708116883,5.116758242,353.4209957,19.29058442,12.21602564,74.50606061,92.59862637,574.9794372,622.5686813,19.16277056,12.07957875
20,26,2021.3.7 0:00,2,0,33,8,5.5,4,12.3,19.26,9.708116883,5.116758242,353.4209957,19.29058442,12.21602564,74.50606061,92.59862637,574.9794372,622.5686813,19.16277056,12.07957875
20,26,2021.3.7 0:00,3,2,35.4,11,5.8,4.5,10.1,22.19,9.708116883,5.116758242,353.4209957,19.29058442,12.21602564,74.50606061,92.59862637,574.9794372,622.5686813,19.16277056,12.07957875
20,26,2021.3.7 0:00,4,3,32.8,10,8.2,6.9,12.2,22.05,9.708116883,5.116758242,353.4209957,19.29058442,12.21602564,74.50606061,92.59862637,574.9794372,622.5686813,19.16277056,12.07957875
20,27,2021.3.14 0:00,1,11,35.1,7,9.9,8.1,19,19.91,11.18214286,6.270238095,399.6309524,19.40357143,13.40416667,78.98095238,94.67083333,557.8690476,638,19.26785714,13.23392857
20,27,2021.3.14 0:00,2,0,30,9,7.1,5.6,14.9,19.22,11.18214286,6.270238095,399.6309524,19.40357143,13.40416667,78.98095238,94.67083333,557.8690476,638,19.26785714,13.23392857
20,27,2021.3.14 0:00,3,6,29.1,11,8.8,7.7,19.4,20.47,11.18214286,6.270238095,399.6309524,19.40357143,13.40416667,78.98095238,94.67083333,557.8690476,638,19.26785714,13.23392857
20,27,2021.3.14 0:00,4,3,32.8,9,8.4,7,13.5,22.03,11.18214286,6.270238095,399.6309524,19.40357143,13.40416667,78.98095238,94.67083333,557.8690476,638,19.26785714,13.23392857
20,28,2021.3.21 0:00,1,11,35.1,7,7.2,5.5,16.5,19.91,11.71904762,6.016666667,395.8571429,18.66071429,11.24761905,73.80714286,92.83571429,538.7857143,623.2857143,18.30833333,11.04761905
20,28,2021.3.21 0:00,2,2,35.8,10,8.7,6.5,19.1,19.25,11.71904762,6.016666667,395.8571429,18.66071429,11.24761905,73.80714286,92.83571429,538.7857143,623.2857143,18.30833333,11.04761905
20,28,2021.3.21 0:00,3,8,33,11,10.5,9.3,21.1,20.98,11.71904762,6.016666667,395.8571429,18.66071429,11.24761905,73.80714286,92.83571429,538.7857143,623.2857143,18.30833333,11.04761905
20,28,2021.3.21 0:00,4,2,30,10,9.3,7.2,12.1,21.32,11.71904762,6.016666667,395.8571429,18.66071429,11.24761905,73.80714286,92.83571429,538.7857143,623.2857143,18.30833333,11.04761905
20,29,2021.3.28 0:00,1,10,35.2,7,9,6.4,18.1,19.56,15.66428571,10.91666667,362.9642857,20.09285714,12.9202381,65.24166667,87.51428571,475.2380952,566.4880952,19.9702381,12.76904762
20,29,2021.3.28 0:00,2,10,40,8,9.3,7,20.2,19.25,15.66428571,10.91666667,362.9642857,20.09285714,12.9202381,65.24166667,87.51428571,475.2380952,566.4880952,19.9702381,12.76904762
20,29,2021.3.28 0:00,3,9,39.5,9,12,10.5,21.2,21.37,15.66428571,10.91666667,362.9642857,20.09285714,12.9202381,65.24166667,87.51428571,475.2380952,566.4880952,19.9702381,12.76904762
20,29,2021.3.28 0:00,4,0,29.6,10,9,5.7,18.3,21.71,15.66428571,10.91666667,362.9642857,20.09285714,12.9202381,65.24166667,87.51428571,475.2380952,566.4880952,19.9702381,12.76904762
20,30,2021.4.4 0:00,1,6,38.5,7,9.1,6.4,18.1,19.58,13.94835165,7.396212121,489.1428571,20.24056777,10.99383117,63.77655678,91.63149351,475.6868132,592.6991342,20.26639194,10.92359307
20,30,2021.4.4 0:00,2,13,42,9,11.4,8.8,24.8,20.38,13.94835165,7.396212121,489.1428571,20.24056777,10.99383117,63.77655678,91.63149351,475.6868132,592.6991342,20.26639194,10.92359307
20,30,2021.4.4 0:00,3,8,42.2,10,8.6,6.7,24.3,21.71,13.94835165,7.396212121,489.1428571,20.24056777,10.99383117,63.77655678,91.63149351,475.6868132,592.6991342,20.26639194,10.92359307
20,30,2021.4.4 0:00,4,3,33.8,10,7,4.9,19.2,22.15,13.94835165,7.396212121,489.1428571,20.24056777,10.99383117,63.77655678,91.63149351,475.6868132,592.6991342,20.26639194,10.92359307
23,4,2020.9.29 0:00,1,0,29.5,5,12.4,8.7,15.6,12.44,5.019164646,5.019164646,108.0639361,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,4,2020.9.29 0:00,2,0,31.7,5,12.9,10.4,15.7,12.49,5.019164646,5.019164646,108.0639361,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,4,2020.9.29 0:00,3,0,28.5,3,11,8.8,16.1,11.97,5.019164646,5.019164646,108.0639361,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,4,2020.9.29 0:00,4,0,24.6,5,6.9,5.2,15.7,13.69,5.019164646,5.019164646,108.0639361,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,5,2020.10.6 0:00,1,0,30.1,6,13,8.6,14.1,13.56,5.019164646,5.019164646,138.034632,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,5,2020.10.6 0:00,2,0,32.2,6,12.5,9.2,18,13.5,5.019164646,5.019164646,138.034632,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,5,2020.10.6 0:00,3,0,29.1,4,12.6,9.2,12.8,13.67,5.019164646,5.019164646,138.034632,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,5,2020.10.6 0:00,4,0,24.4,5,10.5,7.5,12,12.39,5.019164646,5.019164646,138.034632,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,6,2020.10.13 0:00,1,0,32.3,7,14.1,10.2,16.6,14.96,5.019164646,5.019164646,106.7694805,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,6,2020.10.13 0:00,2,0,33.8,7,14.8,11.6,15.7,16.77,5.019164646,5.019164646,106.7694805,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,6,2020.10.13 0:00,3,0,30.5,5,13,10.2,15.2,14.26,5.019164646,5.019164646,106.7694805,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,6,2020.10.13 0:00,4,0,27.5,4,10.8,7.7,12.3,13.54,5.019164646,5.019164646,106.7694805,14.49891999,14.49891999,88.28044964,88.28044964,450.747851,450.747851,16.35779493,16.35779493
23,7,2020.10.20 0:00,1,1,36.8,4,14.3,10.4,17.1,14.68,2.952867047,2.592315806,117.9480519,17.56963896,12.98845318,81.99111347,92.80528718,405.3918803,453.7379011,17.21348588,16.25732266
23,7,2020.10.20 0:00,2,0,35.3,6,16.1,10.3,17.3,17.69,2.952867047,2.592315806,117.9480519,17.56963896,12.98845318,81.99111347,92.80528718,405.3918803,453.7379011,17.21348588,16.25732266
23,7,2020.10.20 0:00,3,1,31.9,6,13.7,10.4,16.6,14.85,2.952867047,2.592315806,117.9480519,17.56963896,12.98845318,81.99111347,92.80528718,405.3918803,453.7379011,17.21348588,16.25732266
23,7,2020.10.20 0:00,4,1,30.5,5,12.1,8.7,12.6,15.05,2.952867047,2.592315806,117.9480519,17.56963896,12.98845318,81.99111347,92.80528718,405.3918803,453.7379011,17.21348588,16.25732266
23,8,2020.10.27 0:00,1,4,39.5,5,13.5,9.5,18.7,16.11,0,0,106.3636364,19.19090909,12.30659341,86.81168831,99.17252747,413.038961,512.5824176,18.57662338,16.71538462
23,8,2020.10.27 0:00,2,2,37.7,6,16.1,10.3,17.4,18.4,0,0,106.3636364,19.19090909,12.30659341,86.81168831,99.17252747,413.038961,512.5824176,18.57662338,16.71538462
23,8,2020.10.27 0:00,3,2,34.5,6,13.9,10.5,16.8,16.82,0,0,106.3636364,19.19090909,12.30659341,86.81168831,99.17252747,413.038961,512.5824176,18.57662338,16.71538462
23,8,2020.10.27 0:00,4,2,31.8,5,12.2,9,12.6,15.8,0,0,106.3636364,19.19090909,12.30659341,86.81168831,99.17252747,413.038961,512.5824176,18.57662338,16.71538462
23,9,2020.11.3 0:00,1,7,40.7,5,13.6,9.6,19.2,16.74,0,0,103.2597403,18.66623377,11.5010989,89.55324675,99.54395604,383.1948052,458.8021978,17.79220779,15.6978022
23,9,2020.11.3 0:00,2,3,39.3,6,14.8,10.6,20.1,18.83,0,0,103.2597403,18.66623377,11.5010989,89.55324675,99.54395604,383.1948052,458.8021978,17.79220779,15.6978022
23,9,2020.11.3 0:00,3,4,35.1,5,13.9,10.7,17,17.1,0,0,103.2597403,18.66623377,11.5010989,89.55324675,99.54395604,383.1948052,458.8021978,17.79220779,15.6978022
23,9,2020.11.3 0:00,4,6,32.5,6,14.9,10.3,15.1,16.63,0,0,103.2597403,18.66623377,11.5010989,89.55324675,99.54395604,383.1948052,458.8021978,17.79220779,15.6978022
23,10,2020.11.10 0:00,1,12,40.8,6,14.9,10,24,18.53,8.879220779,5.766483516,109.7272727,19.44025974,12.21098901,78.7974026,93.67472527,393.2467532,450.6428571,17.42987013,15.9989011
23,10,2020.11.10 0:00,2,6,39.5,6,15,10.8,20.1,18.61,8.879220779,5.766483516,109.7272727,19.44025974,12.21098901,78.7974026,93.67472527,393.2467532,450.6428571,17.42987013,15.9989011
23,10,2020.11.10 0:00,3,9,36.8,6,14.2,10.2,18.7,17.33,8.879220779,5.766483516,109.7272727,19.44025974,12.21098901,78.7974026,93.67472527,393.2467532,450.6428571,17.42987013,15.9989011
23,10,2020.11.10 0:00,4,9,33.2,6,13.5,9.6,18,17,8.879220779,5.766483516,109.7272727,19.44025974,12.21098901,78.7974026,93.67472527,393.2467532,450.6428571,17.42987013,15.9989011
23,11,2020.11.17 0:00,1,13,41.3,6,14.9,10.1,24,18.88,12.45311688,10.48006279,48.74285714,16.90935065,12.90675039,90.9387013,97.37048666,390.9974026,433.1522763,17.11831169,15.9510989
23,11,2020.11.17 0:00,2,9,39.6,6,15.2,10.9,20.2,19.77,12.45311688,10.48006279,48.74285714,16.90935065,12.90675039,90.9387013,97.37048666,390.9974026,433.1522763,17.11831169,15.9510989
23,11,2020.11.17 0:00,3,13,37.2,6,14.4,10.3,19,18.72,12.45311688,10.48006279,48.74285714,16.90935065,12.90675039,90.9387013,97.37048666,390.9974026,433.1522763,17.11831169,15.9510989
23,11,2020.11.17 0:00,4,11,33.9,5,13.5,9.8,18.2,17.13,12.45311688,10.48006279,48.74285714,16.90935065,12.90675039,90.9387013,97.37048666,390.9974026,433.1522763,17.11831169,15.9510989
23,12,2020.11.24 0:00,1,15,41.4,7,11.5,9.1,22.5,19.06,6.828571429,3.359340659,80.01298701,16.22857143,9.824175824,83.76103896,98.1,382.1168831,446.4835165,16.06753247,14.01318681
23,12,2020.11.24 0:00,2,10,40.1,7,14.4,10,22.8,19.3,6.828571429,3.359340659,80.01298701,16.22857143,9.824175824,83.76103896,98.1,382.1168831,446.4835165,16.06753247,14.01318681
23,12,2020.11.24 0:00,3,16,37.6,5,14.4,10.3,19,18.62,6.828571429,3.359340659,80.01298701,16.22857143,9.824175824,83.76103896,98.1,382.1168831,446.4835165,16.06753247,14.01318681
23,12,2020.11.24 0:00,4,12,34,6,11.6,8.6,16.5,17.34,6.828571429,3.359340659,80.01298701,16.22857143,9.824175824,83.76103896,98.1,382.1168831,446.4835165,16.06753247,14.01318681
23,13,2020.12.1 0:00,1,13,41.4,7,11.5,9.1,22.6,19.08,5.343376623,0.567346939,89.11818182,17.45415584,11.6044741,79.21220779,95.01805338,405.0532468,468.2864992,16.46727273,15.01805338
23,13,2020.12.1 0:00,2,11,41,7,14.4,10,24,19.76,5.343376623,0.567346939,89.11818182,17.45415584,11.6044741,79.21220779,95.01805338,405.0532468,468.2864992,16.46727273,15.01805338
23,13,2020.12.1 0:00,3,16,37.8,6,13.3,9.5,22.6,18.92,5.343376623,0.567346939,89.11818182,17.45415584,11.6044741,79.21220779,95.01805338,405.0532468,468.2864992,16.46727273,15.01805338
23,13,2020.12.1 0:00,4,11,34,6,11.8,8.6,17.4,17.55,5.343376623,0.567346939,89.11818182,17.45415584,11.6044741,79.21220779,95.01805338,405.0532468,468.2864992,16.46727273,15.01805338
23,14,2020.12.8 0:00,1,11,41.4,7,11.5,9.1,22.6,19.15,5.066883117,1.208398744,76.07922078,16.25714286,10.72268446,84.36844156,97.17299843,409.7701299,444.0423862,15.19077922,14.04607535
23,14,2020.12.8 0:00,2,8,41.2,8,11.2,7.5,26.5,19.87,5.066883117,1.208398744,76.07922078,16.25714286,10.72268446,84.36844156,97.17299843,409.7701299,444.0423862,15.19077922,14.04607535
23,14,2020.12.8 0:00,3,14,37.8,6,13.3,9.5,22.6,19.3,5.066883117,1.208398744,76.07922078,16.25714286,10.72268446,84.36844156,97.17299843,409.7701299,444.0423862,15.19077922,14.04607535
23,14,2020.12.8 0:00,4,11,34,6,11.8,8.7,17.5,17.66,5.066883117,1.208398744,76.07922078,16.25714286,10.72268446,84.36844156,97.17299843,409.7701299,444.0423862,15.19077922,14.04607535
23,15,2020.12.15 0:00,1,8,41.4,7,11.7,9.2,22.9,19.25,0.047922078,-3.983830455,83.57922078,16.02012987,9.585321821,85.91948052,95.17307692,442.0428571,454.7535322,14.53376623,13.06695447
23,15,2020.12.15 0:00,2,8,41.2,8,11.3,7.6,26.6,20.24,0.047922078,-3.983830455,83.57922078,16.02012987,9.585321821,85.91948052,95.17307692,442.0428571,454.7535322,14.53376623,13.06695447
23,15,2020.12.15 0:00,3,9,38.1,6,13.4,9.7,22.7,20.7,0.047922078,-3.983830455,83.57922078,16.02012987,9.585321821,85.91948052,95.17307692,442.0428571,454.7535322,14.53376623,13.06695447
23,15,2020.12.15 0:00,4,7,34,7,9.1,7.1,17.2,17.94,0.047922078,-3.983830455,83.57922078,16.02012987,9.585321821,85.91948052,95.17307692,442.0428571,454.7535322,14.53376623,13.06695447
23,16,2020.12.22 0:00,1,7,41.4,6,11.7,9.2,22.9,20.03,5.39038961,0.291130298,68.41038961,15.87779221,9.570251177,87.69623377,98.28359498,431.4519481,484.3587127,14.57415584,12.90078493
23,16,2020.12.22 0:00,2,3,41.2,7,11.3,7.6,26.6,20.26,5.39038961,0.291130298,68.41038961,15.87779221,9.570251177,87.69623377,98.28359498,431.4519481,484.3587127,14.57415584,12.90078493
23,16,2020.12.22 0:00,3,7,38.1,6,13.5,9.7,22.7,20.18,5.39038961,0.291130298,68.41038961,15.87779221,9.570251177,87.69623377,98.28359498,431.4519481,484.3587127,14.57415584,12.90078493
23,16,2020.12.22 0:00,4,5,34.1,7,9.1,7.1,17.2,17.91,5.39038961,0.291130298,68.41038961,15.87779221,9.570251177,87.69623377,98.28359498,431.4519481,484.3587127,14.57415584,12.90078493
23,17,2020.12.29 0:00,1,4,41.4,6,11.7,9.2,22.9,20.06,-1.235324675,-4.016875981,74.21428571,14.03636364,8.412951334,89.35753247,95.63979592,439.9584416,454.5800628,13.38233766,11.98516484
23,17,2020.12.29 0:00,2,3,41.2,8,9.2,7,21.2,20.45,-1.235324675,-4.016875981,74.21428571,14.03636364,8.412951334,89.35753247,95.63979592,439.9584416,454.5800628,13.38233766,11.98516484
23,17,2020.12.29 0:00,3,5,38.4,6,13.5,9.8,23.2,21.06,-1.235324675,-4.016875981,74.21428571,14.03636364,8.412951334,89.35753247,95.63979592,439.9584416,454.5800628,13.38233766,11.98516484
23,17,2020.12.29 0:00,4,3,34.1,7,9.5,7.1,17.5,19.62,-1.235324675,-4.016875981,74.21428571,14.03636364,8.412951334,89.35753247,95.63979592,439.9584416,454.5800628,13.38233766,11.98516484
23,18,2021.1.5 0:00,1,4,41.4,6,11.6,9.2,22.8,20.15,-6.028571429,-9.16043956,85.14285714,13.56103896,8.227472527,89.36363636,94.52747253,614.974026,549.7802198,12.4012987,11.10769231
23,18,2021.1.5 0:00,2,2,41.2,8,9.2,7,21.3,20.68,-6.028571429,-9.16043956,85.14285714,13.56103896,8.227472527,89.36363636,94.52747253,614.974026,549.7802198,12.4012987,11.10769231
23,18,2021.1.5 0:00,3,1,39,6,13.5,9.9,23.6,21.87,-6.028571429,-9.16043956,85.14285714,13.56103896,8.227472527,89.36363636,94.52747253,614.974026,549.7802198,12.4012987,11.10769231
23,18,2021.1.5 0:00,4,2,34.1,7,9.5,7.2,17.6,19.65,-6.028571429,-9.16043956,85.14285714,13.56103896,8.227472527,89.36363636,94.52747253,614.974026,549.7802198,12.4012987,11.10769231
23,19,2021.1.12 0:00,1,4,41.4,6,10.3,7.2,20.4,20.41,3.192597403,-0.952825746,82.36753247,17.10675325,9.347802198,86.4438961,97.64693878,463.2623377,485.4230769,15.41792208,13.33908948
23,19,2021.1.12 0:00,2,4,41.2,7,9.2,7,21.3,20.74,3.192597403,-0.952825746,82.36753247,17.10675325,9.347802198,86.4438961,97.64693878,463.2623377,485.4230769,15.41792208,13.33908948
23,19,2021.1.12 0:00,3,1,39.3,6,13.7,9.9,23.9,21.89,3.192597403,-0.952825746,82.36753247,17.10675325,9.347802198,86.4438961,97.64693878,463.2623377,485.4230769,15.41792208,13.33908948
23,19,2021.1.12 0:00,4,0,34.1,7,9.5,7.2,17.6,20.46,3.192597403,-0.952825746,82.36753247,17.10675325,9.347802198,86.4438961,97.64693878,463.2623377,485.4230769,15.41792208,13.33908948
