도,시군,품목,작기,농가명,출하일자,총출하량,판매금액
경북,포항,딸기,1,49,2021-01-23,100.0,1775000.0
경북,포항,딸기,1,49,2021-01-23,100.0,1795000.0
경북,포항,딸기,1,49,2021-01-23,128.0,768000.0
경북,포항,딸기,1,49,2021-01-23,122.0,988200.0
경북,포항,딸기,1,49,2021-01-23,12.0,93000.0
경북,포항,딸기,1,49,2021-01-23,66.0,679800.0
경북,포항,딸기,1,49,2021-01-23,24.0,138000.0
경북,포항,딸기,1,49,2021-01-25,66.0,610500.0
경북,포항,딸기,1,49,2021-01-25,70.0,658000.0
경북,포항,딸기,1,49,2021-01-25,34.0,280500.0
경북,포항,딸기,1,49,2021-01-26,3.0,15000.0
경북,포항,딸기,1,49,2021-01-26,34.5,450800.0
경북,포항,딸기,1,49,2021-01-26,18.0,247200.0
경북,포항,딸기,1,49,2021-01-26,19.5,197600.0
경북,포항,딸기,1,49,2021-01-27,40.5,502200.0
경북,포항,딸기,1,49,2021-01-27,37.5,505000.0
경북,포항,딸기,1,49,2021-01-27,33.0,310200.0
경북,포항,딸기,1,49,2021-01-28,27.0,327600.0
경북,포항,딸기,1,49,2021-01-28,27.0,363600.0
경북,포항,딸기,1,49,2021-01-28,30.0,410000.0
경북,포항,딸기,1,49,2021-01-28,24.0,248000.0
경북,포항,딸기,1,49,2021-01-28,31.5,279300.0
경북,포항,딸기,1,49,2021-01-29,20.0,141000.0
경북,포항,딸기,1,49,2021-01-29,70.0,602000.0
경북,포항,딸기,1,49,2021-01-29,16.0,84800.0
경북,포항,딸기,1,49,2021-01-29,5.0,21000.0
경북,포항,딸기,1,49,2021-01-29,5.0,24000.0
경북,포항,딸기,1,49,2021-01-29,13.5,130500.0
경북,포항,딸기,1,49,2021-01-29,39.0,512200.0
경북,포항,딸기,1,49,2021-01-29,12.0,100000.0
경북,포항,딸기,1,49,2021-01-29,20.0,244000.0
경북,포항,딸기,1,49,2021-01-29,2.0,6000.0
경북,포항,딸기,1,49,2021-01-30,8.0,29600.0
경북,포항,딸기,1,49,2021-01-30,13.0,41600.0
경북,포항,딸기,1,49,2021-01-30,17.0,78200.0
경북,포항,딸기,1,49,2021-01-30,72.0,525600.0
경북,포항,딸기,1,49,2021-01-30,48.0,240000.0
경북,포항,딸기,1,49,2021-01-30,37.5,455000.0
경북,포항,딸기,1,49,2021-01-30,37.5,457500.0
경북,포항,딸기,1,49,2021-01-30,25.5,221000.0
경북,포항,딸기,1,49,2021-01-30,33.0,255200.0
경북,포항,딸기,1,49,2021-01-30,12.0,156000.0
경북,포항,딸기,1,49,2021-01-30,2.0,11600.0
경북,포항,딸기,1,49,2021-01-30,37.5,450000.0
경북,포항,딸기,1,49,2021-02-01,37.5,405000.0
경북,포항,딸기,1,49,2021-02-01,5.0,30000.0
경북,포항,딸기,1,49,2021-02-01,37.5,430000.0
경북,포항,딸기,1,49,2021-02-01,36.0,388800.0
경북,포항,딸기,1,49,2021-02-01,42.0,364000.0
경북,포항,딸기,1,49,2021-02-01,1.0,4000.0
경북,포항,딸기,1,49,2021-02-01,30.0,340000.0
경북,포항,딸기,1,49,2021-02-01,36.0,312000.0
경북,포항,딸기,1,49,2021-02-02,72.0,597600.0
경북,포항,딸기,1,49,2021-02-02,60.0,600000.0
경북,포항,딸기,1,49,2021-02-02,60.0,570000.0
경북,포항,딸기,1,49,2021-02-02,48.0,456000.0
경북,포항,딸기,1,49,2021-02-02,32.0,224000.0
경북,포항,딸기,1,49,2021-02-02,9.0,32400.0
경북,포항,딸기,1,49,2021-02-03,66.0,462000.0
경북,포항,딸기,1,49,2021-02-03,60.0,420000.0
경북,포항,딸기,1,49,2021-02-03,60.0,423000.0
경북,포항,딸기,1,49,2021-02-03,26.0,171600.0
경북,포항,딸기,1,49,2021-02-03,8.0,66400.0
경북,포항,딸기,1,49,2021-02-03,5.0,24000.0
경북,포항,딸기,1,49,2021-02-03,10.0,52000.0
경북,포항,딸기,1,49,2021-02-03,2.0,8200.0
경북,포항,딸기,1,49,2021-02-03,44.0,275000.0
경북,포항,딸기,1,49,2021-02-03,90.0,769500.0
경북,포항,딸기,1,49,2021-02-03,84.0,726600.0
경북,포항,딸기,1,49,2021-02-03,64.0,499200.0
경북,포항,딸기,1,49,2021-02-04,4.0,12800.0
경북,포항,딸기,1,49,2021-02-04,13.0,59800.0
경북,포항,딸기,1,49,2021-02-04,4.0,24000.0
경북,포항,딸기,1,49,2021-02-04,22.0,127600.0
경북,포항,딸기,1,49,2021-02-04,80.0,520000.0
경북,포항,딸기,1,49,2021-02-04,80.0,528000.0
경북,포항,딸기,1,49,2021-02-04,38.0,300200.0
경북,포항,딸기,1,49,2021-02-04,66.0,554400.0
경북,포항,딸기,1,49,2021-02-04,40.0,230000.0
경북,포항,딸기,1,49,2021-02-04,4.0,13200.0
경북,포항,딸기,1,49,2021-02-05,10.0,146000.0
경북,포항,딸기,1,49,2021-02-05,39.0,566800.0
경북,포항,딸기,1,49,2021-02-05,16.5,192500.0
경북,포항,딸기,1,49,2021-02-05,19.5,176800.0
경북,포항,딸기,1,49,2021-02-05,2.0,15600.0
경북,포항,딸기,1,49,2021-02-06,28.5,452200.0
경북,포항,딸기,1,49,2021-02-06,15.0,195000.0
경북,포항,딸기,1,49,2021-02-06,9.0,151200.0
경북,포항,딸기,1,49,2021-02-06,2.0,9600.0
경북,포항,딸기,1,49,2021-02-06,12.0,132000.0
경북,포항,딸기,1,49,2021-02-07,80.0,564000.0
경북,포항,딸기,1,49,2021-02-07,66.0,432300.0
경북,포항,딸기,1,49,2021-02-07,60.0,393000.0
경북,포항,딸기,1,49,2021-02-07,12.0,54000.0
경북,포항,딸기,1,49,2021-02-07,3.0,10800.0
경북,포항,딸기,1,49,2021-02-08,3.0,9300.0
경북,포항,딸기,1,49,2021-02-08,4.0,16000.0
경북,포항,딸기,1,49,2021-02-08,46.0,276000.0
경북,포항,딸기,1,49,2021-02-08,50.0,325000.0
경북,포항,딸기,1,49,2021-02-08,40.0,260000.0
경북,포항,딸기,1,49,2021-02-08,14.0,63000.0
경북,포항,딸기,1,49,2021-02-09,45.0,882000.0
경북,포항,딸기,1,49,2021-02-09,45.0,882000.0
경북,포항,딸기,1,49,2021-02-09,37.5,662500.0
경북,포항,딸기,1,49,2021-02-09,45.0,804000.0
경북,포항,딸기,1,49,2021-02-09,15.0,225000.0
경북,포항,딸기,1,49,2021-02-09,37.5,430000.0
경북,포항,딸기,1,49,2021-02-09,37.5,430000.0
경북,포항,딸기,1,49,2021-02-09,37.5,430000.0
경북,포항,딸기,1,49,2021-02-09,52.5,1015000.0
경북,포항,딸기,1,49,2021-02-09,52.5,1022000.0
경북,포항,딸기,1,49,2021-02-09,37.5,592500.0
경북,포항,딸기,1,49,2021-02-09,37.5,595000.0
경북,포항,딸기,1,49,2021-02-09,10.0,190000.0
경북,포항,딸기,1,49,2021-02-09,50.0,250000.0
경북,포항,딸기,1,49,2021-02-09,25.0,125000.0
경북,포항,딸기,1,49,2021-02-09,90.0,679500.0
경북,포항,딸기,1,49,2021-02-09,50.0,337500.0
경북,포항,딸기,1,49,2021-02-09,70.0,987000.0
경북,포항,딸기,1,49,2021-02-09,40.0,590000.0
경북,포항,딸기,1,49,2021-02-09,40.0,530000.0
경북,포항,딸기,1,49,2021-02-09,34.0,340000.0
경북,포항,딸기,1,49,2021-02-10,46.0,310500.0
경북,포항,딸기,1,49,2021-02-10,62.0,446400.0
경북,포항,딸기,1,49,2021-02-10,70.0,507500.0
경북,포항,딸기,1,49,2021-02-10,60.0,444000.0
경북,포항,딸기,1,49,2021-02-10,6.0,27600.0
경북,포항,딸기,1,49,2021-02-10,60.0,868000.0
경북,포항,딸기,1,49,2021-02-10,60.0,820000.0
경북,포항,딸기,1,49,2021-02-10,60.0,840000.0
경북,포항,딸기,1,49,2021-02-10,60.0,860000.0
경북,포항,딸기,1,49,2021-02-10,60.0,880000.0
경북,포항,딸기,1,49,2021-02-10,37.5,362500.0
경북,포항,딸기,1,49,2021-02-10,37.5,362500.0
경북,포항,딸기,1,49,2021-02-10,60.0,400000.0
경북,포항,딸기,1,49,2021-02-10,110.0,687500.0
경북,포항,딸기,1,49,2021-02-10,112.0,504000.0
경북,포항,딸기,1,49,2021-02-10,100.0,950000.0
경북,포항,딸기,1,49,2021-02-10,96.0,912000.0
경북,포항,딸기,1,49,2021-02-10,73.0,277400.0
경북,포항,딸기,1,49,2021-02-11,3.0,10800.0
경북,포항,딸기,1,49,2021-02-11,5.0,26500.0
경북,포항,딸기,1,49,2021-02-11,62.0,434000.0
경북,포항,딸기,1,49,2021-02-11,60.0,423000.0
경북,포항,딸기,1,49,2021-02-11,80.0,540000.0
경북,포항,딸기,1,49,2021-02-11,70.0,476000.0
경북,포항,딸기,1,49,2021-02-11,52.0,345800.0
경북,포항,딸기,1,49,2021-02-12,30.0,187500.0
경북,포항,딸기,1,49,2021-02-12,60.0,390000.0
경북,포항,딸기,1,49,2021-02-12,60.0,390000.0
경북,포항,딸기,1,49,2021-02-12,60.0,393000.0
경북,포항,딸기,1,49,2021-02-12,38.0,248900.0
경북,포항,딸기,1,49,2021-02-14,70.0,441000.0
경북,포항,딸기,1,49,2021-02-14,70.0,441000.0
경북,포항,딸기,1,49,2021-02-14,60.0,381000.0
경북,포항,딸기,1,49,2021-02-14,68.0,411400.0
경북,포항,딸기,1,49,2021-02-14,60.0,363000.0
경북,포항,딸기,1,49,2021-02-14,60.0,363000.0
경북,포항,딸기,1,49,2021-02-14,40.0,212000.0
경북,포항,딸기,1,49,2021-02-14,36.0,189000.0
경북,포항,딸기,1,49,2021-02-14,4.0,14000.0
경북,포항,딸기,1,49,2021-02-14,2.0,4200.0
경북,포항,딸기,1,49,2021-02-15,5.0,15000.0
경북,포항,딸기,1,49,2021-02-15,50.0,275000.0
경북,포항,딸기,1,49,2021-02-15,26.0,130000.0
경북,포항,딸기,1,49,2021-02-15,80.0,480000.0
경북,포항,딸기,1,49,2021-02-15,70.0,413000.0
경북,포항,딸기,1,49,2021-02-15,62.0,365800.0
경북,포항,딸기,1,49,2021-02-16,15.0,39000.0
경북,포항,딸기,1,49,2021-02-16,37.5,315000.0
경북,포항,딸기,1,49,2021-02-16,37.5,315000.0
경북,포항,딸기,1,49,2021-02-16,30.0,202000.0
경북,포항,딸기,1,49,2021-02-16,45.0,231000.0
경북,포항,딸기,1,49,2021-02-16,20.0,62000.0
경북,포항,딸기,1,49,2021-02-16,30.0,144000.0
경북,포항,딸기,1,49,2021-02-16,15.0,43500.0
경북,포항,딸기,1,49,2021-02-16,100.0,730000.0
경북,포항,딸기,1,49,2021-02-16,100.0,350000.0
경북,포항,딸기,1,49,2021-02-16,60.0,318000.0
경북,포항,딸기,1,49,2021-02-17,50.0,280000.0
경북,포항,딸기,1,49,2021-02-17,50.0,280000.0
경북,포항,딸기,1,49,2021-02-17,70.0,395500.0
경북,포항,딸기,1,49,2021-02-17,68.0,384200.0
경북,포항,딸기,1,49,2021-02-17,60.0,342000.0
경북,포항,딸기,1,49,2021-02-17,70.0,357000.0
경북,포항,딸기,1,49,2021-02-17,48.0,247200.0
경북,포항,딸기,1,49,2021-02-17,2.0,8000.0
경북,포항,딸기,1,49,2021-02-17,3.0,8400.0
경북,포항,딸기,1,49,2021-02-17,40.0,184000.0
경북,포항,딸기,1,49,2021-02-17,35.0,108500.0
경북,포항,딸기,1,49,2021-02-17,35.0,108500.0
경북,포항,딸기,1,49,2021-02-17,40.0,108000.0
경북,포항,딸기,1,49,2021-02-17,24.0,140800.0
경북,포항,딸기,1,49,2021-02-17,30.0,183000.0
경북,포항,딸기,1,49,2021-02-17,35.0,161000.0
경북,포항,딸기,1,49,2021-02-17,36.0,140400.0
경북,포항,딸기,1,49,2021-02-17,40.0,140000.0
경북,포항,딸기,1,49,2021-02-17,27.0,48600.0
경북,포항,딸기,1,49,2021-02-18,4.0,10400.0
경북,포항,딸기,1,49,2021-02-18,4.0,22400.0
경북,포항,딸기,1,49,2021-02-18,70.0,371000.0
경북,포항,딸기,1,49,2021-02-18,70.0,388500.0
경북,포항,딸기,1,49,2021-02-18,60.0,306000.0
경북,포항,딸기,1,49,2021-02-18,62.0,310000.0
경북,포항,딸기,1,49,2021-02-18,80.0,380000.0
경북,포항,딸기,1,49,2021-02-18,62.0,251100.0
경북,포항,딸기,1,49,2021-02-18,18.0,67500.0
경북,포항,딸기,1,49,2021-02-18,58.0,290000.0
경북,포항,딸기,1,49,2021-02-18,60.0,300000.0
경북,포항,딸기,1,49,2021-02-19,70.0,238000.0
경북,포항,딸기,1,49,2021-02-19,80.0,360000.0
경북,포항,딸기,1,49,2021-02-19,80.0,340000.0
경북,포항,딸기,1,49,2021-02-19,72.0,306000.0
경북,포항,딸기,1,49,2021-02-19,5.0,19000.0
경북,포항,딸기,1,49,2021-02-19,3.0,4800.0
경북,포항,딸기,1,49,2021-02-19,51.0,173400.0
경북,포항,딸기,1,49,2021-02-19,37.5,162500.0
경북,포항,딸기,1,49,2021-02-19,37.5,167500.0
경북,포항,딸기,1,49,2021-02-19,40.5,180900.0
경북,포항,딸기,1,49,2021-02-19,34.0,146200.0
경북,포항,딸기,1,49,2021-02-19,16.0,46400.0
경북,포항,딸기,1,49,2021-02-20,47.0,192700.0
경북,포항,딸기,1,49,2021-02-20,20.0,116000.0
경북,포항,딸기,1,49,2021-02-20,31.0,71300.0
경북,포항,딸기,1,49,2021-02-20,47.0,164500.0
경북,포항,딸기,1,49,2021-02-21,40.0,186000.0
경북,포항,딸기,1,49,2021-02-21,40.0,188000.0
경북,포항,딸기,1,49,2021-02-22,60.0,291000.0
경북,포항,딸기,1,49,2021-02-22,60.0,294000.0
경북,포항,딸기,1,49,2021-02-22,60.0,300000.0
경북,포항,딸기,1,49,2021-02-22,40.0,120000.0
경북,포항,딸기,1,49,2021-02-22,30.0,114000.0
경북,포항,딸기,1,49,2021-02-22,10.0,26000.0
경북,포항,딸기,1,49,2021-02-22,9.0,24300.0
경북,포항,딸기,1,49,2021-02-22,50.0,250000.0
경북,포항,딸기,1,49,2021-02-22,39.0,198900.0
경북,포항,딸기,1,49,2021-02-22,45.0,180000.0
경북,포항,딸기,1,49,2021-02-22,40.0,172000.0
경북,포항,딸기,1,49,2021-02-22,23.0,138000.0
경북,포항,딸기,1,49,2021-02-22,30.0,189000.0
경북,포항,딸기,1,49,2021-02-22,5.0,32500.0
경북,포항,딸기,1,49,2021-02-22,10.0,72000.0
경북,포항,딸기,1,49,2021-02-23,10.0,69000.0
경북,포항,딸기,1,49,2021-02-23,20.0,114000.0
경북,포항,딸기,1,49,2021-02-23,25.0,105000.0
경북,포항,딸기,1,49,2021-02-23,25.0,90000.0
경북,포항,딸기,1,49,2021-02-23,30.0,108000.0
경북,포항,딸기,1,49,2021-02-23,40.0,124000.0
경북,포항,딸기,1,49,2021-02-23,25.0,62500.0
경북,포항,딸기,1,49,2021-02-23,6.0,42000.0
경북,포항,딸기,1,49,2021-02-23,16.0,88000.0
경북,포항,딸기,1,49,2021-02-23,40.0,152000.0
경북,포항,딸기,1,49,2021-02-23,23.0,48300.0
경북,포항,딸기,1,49,2021-02-23,41.0,184500.0
경북,포항,딸기,1,49,2021-02-23,35.0,101500.0
경북,포항,딸기,1,49,2021-02-24,36.0,133200.0
경북,포항,딸기,1,49,2021-02-24,31.0,235600.0
경북,포항,딸기,1,49,2021-02-24,31.0,195300.0
경북,포항,딸기,1,49,2021-02-24,20.0,92000.0
경북,포항,딸기,1,49,2021-02-24,26.0,80600.0
경북,포항,딸기,1,49,2021-02-24,25.0,70000.0
경북,포항,딸기,1,49,2021-02-24,29.0,84100.0
경북,포항,딸기,1,49,2021-02-24,30.0,102000.0
경북,포항,딸기,1,49,2021-02-24,30.0,120000.0
경북,포항,딸기,1,49,2021-02-24,26.0,117000.0
경북,포항,딸기,1,49,2021-02-24,31.0,189100.0
경북,포항,딸기,1,49,2021-02-24,30.0,156000.0
경북,포항,딸기,1,49,2021-02-25,55.5,244200.0
경북,포항,딸기,1,49,2021-02-25,27.0,207000.0
경북,포항,딸기,1,49,2021-02-25,30.0,234000.0
경북,포항,딸기,1,49,2021-02-25,41.0,114800.0
경북,포항,딸기,1,49,2021-02-25,43.0,90300.0
경북,포항,딸기,1,49,2021-02-25,32.0,51200.0
경북,포항,딸기,1,49,2021-02-25,25.0,95000.0
경북,포항,딸기,1,49,2021-02-25,40.0,132000.0
경북,포항,딸기,1,49,2021-02-25,20.0,50000.0
경북,포항,딸기,1,49,2021-02-25,70.0,283500.0
경북,포항,딸기,1,49,2021-02-25,60.0,345000.0
경북,포항,딸기,1,49,2021-02-25,60.0,330000.0
경북,포항,딸기,1,49,2021-02-26,50.0,265000.0
경북,포항,딸기,1,49,2021-02-26,50.0,265000.0
경북,포항,딸기,1,49,2021-02-26,20.0,76000.0
경북,포항,딸기,1,49,2021-02-26,20.0,96000.0
경북,포항,딸기,1,49,2021-02-26,27.0,72900.0
경북,포항,딸기,1,49,2021-02-26,62.0,201500.0
경북,포항,딸기,1,49,2021-02-26,22.0,115500.0
경북,포항,딸기,1,49,2021-02-26,33.0,69300.0
경북,포항,딸기,1,49,2021-02-26,70.0,196000.0
경북,포항,딸기,1,49,2021-02-26,20.0,70000.0
경북,포항,딸기,1,49,2021-02-27,37.5,257500.0
경북,포항,딸기,1,49,2021-02-27,25.0,165000.0
경북,포항,딸기,1,49,2021-02-27,25.0,125000.0
경북,포항,딸기,1,49,2021-02-27,25.0,130000.0
경북,포항,딸기,1,49,2021-02-27,31.0,120900.0
경북,포항,딸기,1,49,2021-02-27,20.0,70000.0
경북,포항,딸기,1,49,2021-02-27,48.0,264000.0
경북,포항,딸기,1,49,2021-02-27,40.0,200000.0
경북,포항,딸기,1,49,2021-02-27,32.0,217600.0
경북,포항,딸기,1,49,2021-02-27,23.0,87400.0
경북,포항,딸기,1,49,2021-02-27,60.0,348000.0
경북,포항,딸기,1,49,2021-02-28,20.0,84000.0
경북,포항,딸기,1,49,2021-02-28,15.0,45000.0
경북,포항,딸기,1,49,2021-02-28,25.0,140000.0
경북,포항,딸기,1,49,2021-02-28,90.0,504000.0
경북,포항,딸기,1,49,2021-02-28,80.0,448000.0
경북,포항,딸기,1,49,2021-02-28,80.0,452000.0
경북,포항,딸기,1,49,2021-02-28,84.0,512400.0
경북,포항,딸기,1,49,2021-02-28,80.0,492000.0
경북,포항,딸기,1,49,2021-02-28,15.0,97500.0
경북,포항,딸기,1,49,2021-02-28,59.0,283200.0
경북,포항,딸기,1,49,2021-02-28,27.0,94500.0
경북,포항,딸기,1,49,2021-03-01,25.0,215000.0
경북,포항,딸기,1,49,2021-03-01,11.0,41800.0
경북,포항,딸기,1,49,2021-03-01,15.0,46500.0
경북,포항,딸기,1,49,2021-03-01,10.0,90000.0
경북,포항,딸기,1,49,2021-03-01,35.0,273000.0
경북,포항,딸기,1,49,2021-03-01,31.0,142600.0
경북,포항,딸기,1,49,2021-03-01,12.0,56400.0
경북,포항,딸기,1,49,2021-03-01,30.0,288000.0
경북,포항,딸기,1,49,2021-03-01,10.0,66000.0
경북,포항,딸기,1,49,2021-03-01,29.0,324800.0
경북,포항,딸기,1,49,2021-03-01,31.0,269700.0
경북,포항,딸기,1,49,2021-03-01,13.0,171600.0
경북,포항,딸기,1,49,2021-03-02,28.0,92400.0
경북,포항,딸기,1,49,2021-03-02,32.0,153600.0
경북,포항,딸기,1,49,2021-03-02,70.0,462000.0
경북,포항,딸기,1,49,2021-03-02,66.0,438900.0
경북,포항,딸기,1,49,2021-03-02,60.0,348000.0
경북,포항,딸기,1,49,2021-03-02,18.0,153000.0
경북,포항,딸기,1,49,2021-03-02,55.0,275000.0
경북,포항,딸기,1,49,2021-03-02,46.0,368000.0
경북,포항,딸기,1,49,2021-03-02,62.0,260400.0
경북,포항,딸기,1,49,2021-03-02,40.0,268000.0
경북,포항,딸기,1,49,2021-03-02,19.0,68400.0
경북,포항,딸기,1,49,2021-03-03,70.0,430500.0
경북,포항,딸기,1,49,2021-03-03,66.0,409200.0
경북,포항,딸기,1,49,2021-03-03,72.0,504000.0
경북,포항,딸기,1,49,2021-03-03,70.0,490000.0
경북,포항,딸기,1,49,2021-03-03,70.0,500500.0
경북,포항,딸기,1,49,2021-03-03,60.0,420000.0
경북,포항,딸기,1,49,2021-03-03,35.0,136500.0
경북,포항,딸기,1,49,2021-03-03,33.0,128700.0
경북,포항,딸기,1,49,2021-03-03,35.0,203000.0
경북,포항,딸기,1,49,2021-03-03,32.0,176000.0
경북,포항,딸기,1,49,2021-03-03,15.0,120000.0
경북,포항,딸기,1,49,2021-03-03,15.0,49500.0
경북,포항,딸기,1,49,2021-03-03,15.0,129000.0
경북,포항,딸기,1,49,2021-03-03,25.0,145000.0
경북,포항,딸기,1,49,2021-03-03,40.0,172000.0
경북,포항,딸기,1,49,2021-03-03,16.0,129600.0
경북,포항,딸기,1,49,2021-03-03,46.0,266800.0
경북,포항,딸기,1,49,2021-03-03,27.0,110700.0
경북,포항,딸기,1,49,2021-03-03,5.0,53500.0
경북,포항,딸기,1,49,2021-03-03,16.0,140800.0
경북,포항,딸기,1,49,2021-03-03,36.0,270000.0
경북,포항,딸기,1,49,2021-03-04,78.0,280800.0
경북,포항,딸기,1,49,2021-03-04,74.0,333000.0
경북,포항,딸기,1,49,2021-03-04,82.0,451000.0
경북,포항,딸기,1,49,2021-03-04,80.0,440000.0
경북,포항,딸기,1,49,2021-03-04,98.0,406700.0
경북,포항,딸기,1,49,2021-03-04,15.0,114000.0
경북,포항,딸기,1,49,2021-03-04,30.0,129000.0
경북,포항,딸기,1,49,2021-03-04,2.0,19600.0
경북,포항,딸기,1,49,2021-03-04,10.0,88000.0
경북,포항,딸기,1,49,2021-03-04,30.0,159000.0
경북,포항,딸기,1,49,2021-03-04,16.0,57600.0
경북,포항,딸기,1,49,2021-03-04,60.0,354000.0
경북,포항,딸기,1,49,2021-03-04,20.0,178000.0
경북,포항,딸기,1,49,2021-03-04,5.0,52500.0
경북,포항,딸기,1,49,2021-03-04,20.0,74000.0
경북,포항,딸기,1,49,2021-03-04,59.0,277300.0
경북,포항,딸기,1,49,2021-03-04,35.0,269500.0
경북,포항,딸기,1,49,2021-03-05,23.0,202400.0
경북,포항,딸기,1,49,2021-03-05,5.0,50000.0
경북,포항,딸기,1,49,2021-03-05,24.0,103200.0
경북,포항,딸기,1,49,2021-03-05,44.0,264000.0
경북,포항,딸기,1,49,2021-03-05,21.0,149100.0
경북,포항,딸기,1,49,2021-03-05,44.0,224400.0
경북,포항,딸기,1,49,2021-03-06,15.0,135000.0
경북,포항,딸기,1,49,2021-03-06,22.0,189200.0
경북,포항,딸기,1,49,2021-03-06,4.0,38000.0
경북,포항,딸기,1,49,2021-03-06,30.0,174000.0
경북,포항,딸기,1,49,2021-03-06,15.0,67500.0
경북,포항,딸기,1,49,2021-03-06,10.0,36000.0
경북,포항,딸기,1,49,2021-03-06,48.0,220800.0
경북,포항,딸기,1,49,2021-03-06,55.0,429000.0
경북,포항,딸기,1,49,2021-03-06,57.0,330600.0
경북,포항,딸기,1,49,2021-03-06,22.0,85800.0
경북,포항,딸기,1,49,2021-03-06,10.0,100000.0
경북,포항,딸기,1,49,2021-03-06,38.0,334400.0
경북,포항,딸기,1,49,2021-03-07,60.0,279000.0
경북,포항,딸기,1,49,2021-03-07,54.0,251100.0
경북,포항,딸기,1,49,2021-03-07,58.0,362500.0
경북,포항,딸기,1,49,2021-03-07,60.0,384000.0
경북,포항,딸기,1,49,2021-03-07,45.0,193500.0
경북,포항,딸기,1,49,2021-03-07,40.0,172000.0
경북,포항,딸기,1,49,2021-03-07,55.0,181500.0
경북,포항,딸기,1,49,2021-03-07,50.0,150000.0
경북,포항,딸기,1,49,2021-03-08,15.0,115500.0
경북,포항,딸기,1,49,2021-03-08,27.0,186300.0
경북,포항,딸기,1,49,2021-03-08,35.0,196000.0
경북,포항,딸기,1,49,2021-03-08,30.0,123000.0
경북,포항,딸기,1,49,2021-03-08,31.0,130200.0
경북,포항,딸기,1,49,2021-03-08,24.0,84000.0
경북,포항,딸기,1,49,2021-03-08,5.0,47500.0
경북,포항,딸기,1,49,2021-03-08,15.0,120000.0
경북,포항,딸기,1,49,2021-03-08,25.0,97500.0
경북,포항,딸기,1,49,2021-03-08,45.0,283500.0
경북,포항,딸기,1,49,2021-03-08,30.0,204000.0
경북,포항,딸기,1,49,2021-03-08,30.0,147000.0
경북,포항,딸기,1,49,2021-03-09,35.0,168000.0
경북,포항,딸기,1,49,2021-03-09,30.0,147000.0
경북,포항,딸기,1,49,2021-03-09,55.0,209000.0
경북,포항,딸기,1,49,2021-03-09,53.0,201400.0
경북,포항,딸기,1,49,2021-03-09,86.0,559000.0
경북,포항,딸기,1,49,2021-03-09,60.0,339000.0
경북,포항,딸기,1,49,2021-03-09,54.0,305100.0
경북,포항,딸기,1,49,2021-03-09,9.0,52200.0
경북,포항,딸기,1,49,2021-03-09,15.0,78000.0
경북,포항,딸기,1,49,2021-03-09,30.0,135000.0
경북,포항,딸기,1,49,2021-03-09,31.0,117800.0
경북,포항,딸기,1,49,2021-03-09,15.0,45000.0
경북,포항,딸기,1,49,2021-03-09,17.0,120700.0
경북,포항,딸기,1,49,2021-03-09,48.0,254400.0
경북,포항,딸기,1,49,2021-03-09,17.0,64600.0
경북,포항,딸기,1,49,2021-03-09,45.0,207000.0
경북,포항,딸기,1,49,2021-03-09,10.0,81000.0
경북,포항,딸기,1,49,2021-03-09,6.0,57600.0
경북,포항,딸기,1,49,2021-03-10,36.0,230400.0
경북,포항,딸기,1,49,2021-03-10,100.0,565000.0
경북,포항,딸기,1,49,2021-03-10,53.0,280900.0
경북,포항,딸기,1,49,2021-03-10,24.0,103200.0
경북,포항,딸기,1,49,2021-03-10,23.0,165600.0
경북,포항,딸기,1,49,2021-03-10,11.0,85800.0
경북,포항,딸기,1,49,2021-03-10,41.0,147600.0
경북,포항,딸기,1,49,2021-03-10,40.0,184000.0
경북,포항,딸기,1,49,2021-03-10,34.0,156400.0
경북,포항,딸기,1,49,2021-03-10,35.0,213500.0
경북,포항,딸기,1,49,2021-03-10,40.0,168000.0
경북,포항,딸기,1,49,2021-03-10,37.0,155400.0
경북,포항,딸기,1,49,2021-03-11,78.0,335400.0
경북,포항,딸기,1,49,2021-03-11,53.0,291500.0
경북,포항,딸기,1,49,2021-03-11,3.0,25800.0
경북,포항,딸기,1,49,2021-03-11,21.0,142800.0
경북,포항,딸기,1,49,2021-03-11,9.0,70200.0
경북,포항,딸기,1,49,2021-03-11,32.0,96000.0
경북,포항,딸기,1,49,2021-03-12,37.0,144300.0
경북,포항,딸기,1,49,2021-03-12,15.0,123000.0
경북,포항,딸기,1,49,2021-03-12,43.0,288100.0
경북,포항,딸기,1,49,2021-03-12,6.0,57600.0
경북,포항,딸기,1,49,2021-03-12,72.0,381600.0
경북,포항,딸기,1,49,2021-03-12,62.0,272800.0
경북,포항,딸기,1,49,2021-03-13,50.0,185000.0
경북,포항,딸기,1,49,2021-03-13,45.0,238500.0
경북,포항,딸기,1,49,2021-03-13,45.0,238500.0
경북,포항,딸기,1,49,2021-03-13,92.0,639400.0
경북,포항,딸기,1,49,2021-03-13,80.0,492000.0
경북,포항,딸기,1,49,2021-03-13,78.0,479700.0
경북,포항,딸기,1,49,2021-03-13,50.0,175000.0
경북,포항,딸기,1,49,2021-03-13,49.0,176400.0
경북,포항,딸기,1,49,2021-03-13,70.0,301000.0
경북,포항,딸기,1,49,2021-03-13,2.0,16000.0
경북,포항,딸기,1,49,2021-03-13,41.0,233700.0
경북,포항,딸기,1,49,2021-03-13,10.0,70000.0
경북,포항,딸기,1,49,2021-03-13,47.0,126900.0
